arm,audit_seconds,basis_reconstruction_seconds,boundary_terminal_seconds,cn_high_delta_rmse,cn_high_price_rmse,cn_high_stable_gamma_rmse,coefficient_inference_seconds,convexity_violation_rate,high_boundary_conditional_mae,high_boundary_conditional_rmse,high_boundary_false_count,high_boundary_found_rate,high_boundary_missed_count,high_boundary_near_price_mae,high_boundary_near_price_max_abs_error,high_boundary_near_price_rmse,high_boundary_shape_error,high_continuation_price_mae,high_continuation_price_max_abs_error,high_continuation_price_rmse,high_delta_rmse,high_exercise_f1,high_exercise_precision,high_exercise_price_mae,high_exercise_price_max_abs_error,high_exercise_price_rmse,high_exercise_recall,high_maturity_near_price_mae,high_maturity_near_price_max_abs_error,high_maturity_near_price_rmse,high_price_mae,high_price_max_abs_error,high_price_relative_l2,high_price_rmse,high_stable_gamma_rmse,high_strict_interior_price_mae,high_strict_interior_price_max_abs_error,high_strict_interior_price_rmse,high_strike_near_price_mae,high_strike_near_price_max_abs_error,high_strike_near_price_rmse,modes,monotonicity_violation_rate,normalized_complementarity_max,normalized_equation_violation_max,normalized_full_lcp_residual_max,normalized_full_lcp_residual_p95,normalized_obstacle_violation_max,option_type,oracle_lcp_p95,prediction_seconds,projected_obstacle_violation,projection_seconds,raw_negative_premium_max,reduction_boundary_conditional_mae,reduction_boundary_conditional_rmse,reduction_boundary_false_count,reduction_boundary_found_rate,reduction_boundary_missed_count,reduction_boundary_near_price_mae,reduction_boundary_near_price_max_abs_error,reduction_boundary_near_price_rmse,reduction_boundary_shape_error,reduction_continuation_price_mae,reduction_continuation_price_max_abs_error,reduction_continuation_price_rmse,reduction_delta_rmse,reduction_exercise_f1,reduction_exercise_precision,reduction_exercise_price_mae,reduction_exercise_price_max_abs_error,reduction_exercise_price_rmse,reduction_exercise_recall,reduction_maturity_near_price_mae,reduction_maturity_near_price_max_abs_error,reduction_maturity_near_price_rmse,reduction_price_mae,reduction_price_max_abs_error,reduction_price_relative_l2,reduction_price_rmse,reduction_stable_gamma_rmse,reduction_strict_interior_price_mae,reduction_strict_interior_price_max_abs_error,reduction_strict_interior_price_rmse,reduction_strike_near_price_mae,reduction_strike_near_price_max_abs_error,reduction_strike_near_price_rmse,regime_id,seed,split
P2,0.008428792003542185,4.329206421971321e-05,0.00013066607061773539,0.0017976927601054055,0.0001235832026886244,0.01071621845956862,0.00036512501537799835,0.39613862073755124,2.3026119305460195,2.4347879423579424,0.0,0.3416666666666667,79.0,0.00053082330736775,0.0014186543946229369,0.0006639318178539871,0.2949860024285592,0.0006810054634003143,0.0027658574089994385,0.0009425995230485162,0.004037240236131352,0.4303242250014819,0.9036594473487677,0.00012166247061474212,0.0011206827985216772,0.00021642432059748462,0.28240236502256105,3.236745242780992e-05,0.0027658574089994385,0.00019980787859130516,0.0001899328024300428,0.0027658574089994385,0.0002567548439939897,0.00038673918102522144,0.04608590062310622,0.00015155688219002167,0.0015188421439270294,0.00025879544193309177,0.0012731768332877012,0.0027658574089994385,0.001441292314666867,12,0.02100550964187328,1.2897646176050658e-07,1.7991913163705446e-05,1.7991913163705446e-05,1.67560427578286e-05,0.0,call,6.192699816131895e-06,0.0005441250978037715,0.0,5.041947588324547e-06,0.0004526765268227616,2.309533526918698,2.442709765230675,0.0,0.3416666666666667,79.0,0.000625627768249172,0.0015751666223268457,0.0007684194078618079,0.2950507572063963,0.0004964533032155524,0.0020655740961847135,0.0007070400682143701,0.0031071898557913876,0.4237348538845332,0.8879761015683346,0.00012396216657282097,0.0013097735706747438,0.0002208769372823943,0.278258834542476,1.476723637310135e-05,0.0003341142265859687,4.6816283280623555e-05,0.00017031684528076826,0.0020655740961847135,0.0002150515673823093,0.0003239230667931375,0.040524398169201635,0.00014889334491328328,0.0013486173508486243,0.0002505260491720199,0.0008147705282626962,0.0020655740961847135,0.001011593806649839,call_T050_s020_r005_q006,17,validation
P2-S,0.008583041955716908,4.3958076275885105e-05,0.00012654101010411978,0.0017976927601054055,0.0001235832026886244,0.01071621845956862,0.00036512501537799835,0.4762830752135565,nan,nan,0.0,0.0,120.0,0.0005409463978585309,0.0014186543951567876,0.0006652479958222077,nan,0.0006797098941303606,0.0027658574089994385,0.0009420895434770674,0.0040594250666458175,0.05463488460083239,1.0,0.00016267471276132256,0.001120684150665796,0.00022704340351690865,0.028084642912711996,8.854083582162886e-05,0.0027658574089994385,0.00021036417292621997,0.00022578118561880986,0.0027658574089994385,0.00026018000176850607,0.0003918983542349376,0.04542612627922018,0.00018689418163470422,0.0015188421439553401,0.0002667813454413001,0.0012743312204519402,0.0027658574089994385,0.0014413267153469001,12,0.11549586776859504,1.28970841114677e-07,1.799149455154056e-05,1.799149455154056e-05,1.675565288559578e-05,0.0,call,6.192699816131895e-06,0.0006324572023004293,0.0,9.683310054242611e-05,0.0004526765268227616,nan,nan,0.0,0.0,120.0,0.000633897308665751,0.0015751666223551564,0.0007693123474027873,nan,0.0004958546477013,0.0020655740961847135,0.0007062983113824168,0.003121731867204378,0.05477996965098635,1.0,0.00016484706326194213,0.001309773775661216,0.00023129803105740156,0.028161323036118263,7.05244779069814e-05,0.00033759267133257054,8.051930123217056e-05,0.00020603931917673684,0.0020655740961847135,0.00021910759478859515,0.0003300324890700067,0.03985316468989615,0.0001841575099237102,0.0013486173508486243,0.000258738313933676,0.0008154771139764963,0.0020655740961847135,0.0010116202725497369,call_T050_s020_r005_q006,17,validation
P2,0.008550875005312264,4.16669063270092e-05,0.0001313330139964819,0.0018570622461789616,0.0001280017351247677,0.010645710119044414,0.0003552919952198863,0.3189804847558858,2.3190579037055925,2.4965504935911778,0.0,0.30833333333333335,83.0,0.00018118046905969017,0.002506833913550801,0.0003120837000343452,0.34571568428246646,0.00045423035732951474,0.002540250938533193,0.0005878936392805082,0.0034014404119374485,0.4397281507094312,1.0,7.904326072139592e-05,0.00031632857590158103,0.00011842105992111533,0.2818279076876051,2.7044421952387934e-05,0.002540250938533193,0.00018037618935121653,0.00011889135410474577,0.002540250938533193,0.00014732313919433928,0.0002219049939705492,0.04238870638619639,0.00010250401723637446,0.0007690542748679512,0.00014804057302301115,0.0007093260814888064,0.002540250938533193,0.0008467552969122572,12,0.029201101928374655,1.1579368271964592e-07,2.3741553239976273e-05,2.3741553239976273e-05,2.1012677914457017e-05,0.0,call,1.6150032023108892e-05,0.0005333329318091273,0.0,5.041016265749931e-06,0.0006533918594442342,2.327268749211625,2.505487218286924,0.0,0.30833333333333335,83.0,0.00043016152561864575,0.0009298353772652368,0.0005409744988680659,0.3457550778484314,0.0003627113681376355,0.0010818177106075855,0.0004357408517463029,0.0025758877832395095,0.43999045573848716,1.0,7.985748883135086e-05,0.0008542975274704045,0.00012099973232145171,0.28204343836035484,1.9084925868216515e-05,0.000626379167004496,7.860493267526546e-05,0.0001100921941871555,0.0010818177106075855,0.00012128070636426889,0.00018267857274490074,0.03586296518010657,0.00010227690121344542,0.0009143377644554307,0.0001493725932345645,0.0004165359850735266,0.0010818177106075855,0.000500202142688249,call_T050_s020_r005_q010,17,validation
P2-S,0.008560082991607487,4.600000102072954e-05,0.00014504208229482174,0.0018570622461789616,0.0001280017351247677,0.010645710119044414,0.0003552919952198863,0.3507187999166609,nan,nan,0.0,0.0,120.0,0.00019033182475815152,0.0025068339135498724,0.0003136137291224515,nan,0.0004576106381991702,0.002540250938533193,0.0005888234426281337,0.003424913147317409,0.07714348688560724,1.0,0.00011874630271953213,0.00032047026828552205,0.00013851841464944484,0.04011921137093077,8.213395072349164e-05,0.002540250938533193,0.0001914505840344186,0.0001547366067746402,0.002540250938533193,0.0001542388411227164,0.00023232174725934692,0.042118946802757636,0.00013792920295066996,0.0007690542748679512,0.0001643096284758088,0.0007103489031838415,0.002540250938533193,0.000846831016973163,12,0.029201101928374655,1.1578828510093471e-07,2.3741000879505966e-05,2.3741000879505966e-05,2.1012189035581687e-05,0.0,call,1.6150032023108892e-05,0.0006447500782087445,0.0,9.841599967330694e-05,0.0006533918594442342,nan,nan,0.0,0.0,120.0,0.0004388127307265886,0.0009298426739577925,0.000541956354203715,nan,0.0003666173048188155,0.001081817710607589,0.0004371265301026991,0.002593077495098807,0.07720020586721564,1.0,0.00011952539594621279,0.0008543170165198899,0.0001406800789847196,0.04014989293361884,7.417445463935607e-05,0.000626379167004496,0.0001014450163446288,0.00014593744685705376,0.001081817710607589,0.00012958889815204957,0.00019519275297505336,0.0356676354847603,0.0001376887075606177,0.0009143377644554307,0.00016548900972724015,0.0004175588067686548,0.001081817710607589,0.0005003287863386219,call_T050_s020_r005_q010,17,validation
P2,0.008294124971143901,4.0207989513874054e-05,0.00012454204261302948,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.00032366591040045023,0.07743593305090632,0.7471501394350591,1.0344462041843818,0.0,1.0,0.0,1.1006466976415848e-05,0.00010800456248039048,2.2951709279625366e-05,0.25900013530398663,0.0010565992876551392,0.00335123074458199,0.0014056773345493647,0.0023321476873918957,0.8751814223512336,0.9301139060275273,5.287392888570142e-06,9.01224482568276e-05,1.758636857994916e-05,0.8263757115749526,5.827193232237746e-05,0.002629323731650551,0.00023032498930293922,0.00037544741047764623,0.00335123074458199,0.0005536736733057355,0.0008342133628586761,0.017869078679821307,0.0003481185626241405,0.00335123074458199,0.0007895350099668214,0.0019459894120474775,0.0031067000534338862,0.0020345106424320566,12,0.025550964187327822,1.23171204066105e-07,2.7570298720796805e-05,2.7570298720796805e-05,1.2259595658706366e-05,0.0,call,5.192076483656082e-06,0.0004933739546686411,0.0,4.958012141287327e-06,0.00019465807334655139,0.7512753724579294,1.0387049803177097,0.0,1.0,0.0,1.4401817768424734e-05,0.00010880002089330709,2.6812931644194333e-05,0.2591971764397762,0.0009883260846867657,0.003203948537555512,0.001316561823274907,0.0019577012404162018,0.8787929589270745,0.9329615567157096,5.0411060861144496e-06,9.006651022662751e-05,1.7182771833525348e-05,0.8305693461497835,3.681898633319898e-05,0.000821719613829805,0.00012006507976452082,0.0003525253270600759,0.003203948537555512,0.0005195339416352152,0.0007827746747188036,0.016727329904963797,0.0003353492949313161,0.003203948537555512,0.0007561521214103914,0.0016501538474232636,0.0029356423686038025,0.0017829465105022606,call_T050_s040_r005_q003,17,validation
P2-S,0.008462750003673136,4.1332910768687725e-05,0.00012587499804794788,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.00032366591040045023,0.2752968956177512,nan,nan,0.0,0.0,120.0,5.302159029616736e-05,0.0001316522208620885,5.772854379505339e-05,nan,0.0010551804287777006,0.00335123074458199,0.001405369821183202,0.0023881519984054983,0.07332182390575809,1.0,5.7200799907165985e-05,0.0001241931620353816,6.207540689325291e-05,0.038056082648113006,0.00010446757055044143,0.002629323731650552,0.0002371347903917058,0.00040858287673440496,0.00335123074458199,0.0005544654810870816,0.0008354063699743489,0.017445947798682644,0.0003809086875600882,0.00335123074458199,0.0007907460421115612,0.0019460778406286722,0.0031067000534338862,0.0020345129865922797,12,0.03918732782369146,1.2316564273832964e-07,2.757041518521952e-05,2.757041518521952e-05,1.2259376671794483e-05,0.0,call,5.192076483656082e-06,0.000589081784710288,0.0,9.820796549320221e-05,0.00019465807334655139,nan,nan,0.0,0.0,120.0,5.4286905194474154e-05,0.00013244767927500511,5.9603750350741724e-05,nan,0.000986768082890377,0.003203948537555512,0.0013162166913025847,0.00202173893830041,0.07346357346357346,1.0,5.697473506302821e-05,0.0001241372240051815,6.180758175334581e-05,0.0381324601246435,8.270287717355205e-05,0.000821719613829805,0.00013244549967771584,0.0003855554864911207,0.003203948537555512,0.0005203634246217136,0.0007840244453745906,0.016351800237528958,0.0003680939660678028,0.003203948537555512,0.0007573944487433596,0.0016501202962365738,0.0029356423686038025,0.0017829455406362037,call_T050_s040_r005_q003,17,validation
P2,0.008505042060278356,4.0790997445583344e-05,0.00012579106260091066,0.0008601893903907523,8.49573851695777e-05,0.003351576068902474,0.0003624589880928397,0.25932356413639834,2.0621985828532217,2.258680771626872,0.0,0.19166666666666668,97.0,2.4341306884014385e-05,0.00017087974692220342,4.2439476085666615e-05,0.43463898977988225,0.0007838468864612697,0.0025463462379184216,0.0010085259524567562,0.002173342584006083,0.7099082462923423,0.988271208226221,2.5783030589849667e-05,0.00032101701209180655,5.825399270725094e-05,0.5538946420531292,4.8182919298899924e-05,0.0025463462379184216,0.00019234646880124582,0.00020886572947389728,0.0025463462379184216,0.00033071347586048546,0.0004982201569962927,0.01663927105457949,0.00017037231145948105,0.0020819374069228624,0.0004094213233193248,0.0015354128357857376,0.0025463462379184216,0.0016084698233031376,12,0.03071625344352617,1.3290940550024718e-07,2.076735128881083e-05,2.076735128881083e-05,1.1697113834350608e-05,0.0,call,5.664432506336085e-06,0.000533999060280621,0.0,4.958012141287327e-06,0.00045426021252447865,2.0679557699185476,2.265266057969053,0.0,0.19166666666666668,97.0,3.4334834357259715e-05,0.00019496552259357092,5.5427975010871875e-05,0.434788911508491,0.0006772523224235007,0.002082766835319022,0.0008759438165261077,0.0017185220579268448,0.7147310090048486,0.9946979434447301,2.5038435740291725e-05,0.00032101701209180655,5.701796583417906e-05,0.5577477477477477,2.4881025448952954e-05,0.0005754611921017019,7.445829398409943e-05,0.00018277966740105553,0.002082766835319022,0.00028783938379025546,0.00043362971766998767,0.016324555869377137,0.00015447768931676722,0.0019059288777219519,0.0003663718340001359,0.0012275460628542014,0.002082766835319022,0.001346003559717643,call_T050_s040_r005_q006,17,validation
P2-S,0.008510082960128784,4.020892083644867e-05,0.0001253338996320963,0.0008601893903907523,8.49573851695777e-05,0.003351576068902474,0.0003624589880928397,0.336551149385374,nan,nan,0.0,0.0,120.0,3.4063410346240645e-05,0.00017578077992519425,4.618697077668036e-05,nan,0.000784310898202919,0.0025463462379184216,0.0010085957658524831,0.0022191610141519672,0.06296877725449154,1.0,7.03900222965472e-05,0.00032497270740283746,8.54849309050968e-05,0.0325078793336335,9.725521982383927e-05,0.0025463462379184216,0.00020152531593928006,0.00024281159303658756,0.0025463462379184216,0.0003327078357226291,0.0005012246619716009,0.016200179159282856,0.0002043352679299143,0.0020819374069228624,0.00041320177169782536,0.0015355245169964176,0.0025463462379184216,0.00160847507121865,12,0.03071625344352617,1.3290321932620786e-07,2.0766869883608305e-05,2.0766869883608305e-05,1.1700942365029431e-05,0.0,call,5.664432506336085e-06,0.0006310848984867334,0.0,0.00010308308992534876,0.00045426021252447865,nan,nan,0.0,0.0,120.0,4.48271566601004e-05,0.00019847729777000556,5.759085715430702e-05,nan,0.0006777151412104527,0.002082766835319008,0.000876039564800867,0.0017722306447779457,0.06299624814588604,1.0,6.97372465260713e-05,0.00032497270740283746,8.455447456430359e-05,0.03252252252252252,7.385564286709207e-05,0.0005754611921017019,9.557230550822298e-05,0.00021677977948675667,0.002082766835319008,0.00029012352654751673,0.0004370707762419825,0.015950942478798802,0.00018849790915927145,0.0019059288777219519,0.000370585089745088,0.0012276523813657535,0.002082766835319008,0.0013460055009012215,call_T050_s040_r005_q006,17,validation
P2,0.008566666045226157,4.212500061839819e-05,0.00013262499123811722,0.0008658074932003436,8.826364151361155e-05,0.003358174635405141,0.00038833299186080694,0.16994235710813252,2.2502793013421147,2.3913398484999053,0.0,0.24166666666666667,91.0,6.390221464598333e-05,0.00039895724165817104,0.00011948818885599781,0.37473169156081326,0.0007984691500744031,0.0027603881176207446,0.0009380026507198514,0.0022219368557790686,0.7874602543720192,0.9209761766414875,7.283567509167857e-06,7.625068131122958e-05,1.719639576818211e-05,0.6877549249327433,5.042545482785626e-05,0.0027603881176207446,0.0002346671243079444,0.00017577729378731848,0.0027603881176207446,0.0002875288929203521,0.00043313801485360794,0.02414860090833116,0.000149230618910532,0.001800265470749296,0.0003909976150817936,0.0011671357550759559,0.0027603881176207446,0.0011888865238657092,12,0.01852617079889807,1.3034064082920455e-07,4.313845315703088e-05,4.313845315703088e-05,2.1867879076086168e-05,0.0,call,9.491691246159988e-06,0.0005683330819010735,0.0,5.250098183751106e-06,0.0010962837423265023,2.2622253019080687,2.402835847227713,0.0,0.24166666666666667,91.0,0.0001144664157778453,0.0005132351838383342,0.00019146787640895473,0.38010448910590106,0.0006732744388749496,0.0016711120362135623,0.0007870406362499152,0.0018102978789980993,0.7878215953114135,0.9216734456711214,7.280067648441588e-06,7.625068131122958e-05,1.719185822547689e-05,0.6879174256223437,2.6427677627710996e-05,0.0007611265598797268,0.00010855481870888277,0.0001488396935795182,0.0016711120362135623,0.00024108534612297597,0.0003631742830753793,0.024477215410569773,0.00013214564475715036,0.0016711120362135623,0.00034434434971737605,0.0008475219222557254,0.0011096039512330028,0.0008710485912085448,call_T050_s040_r005_q010,17,validation
P2-S,0.00823137501720339,3.887503407895565e-05,0.0001236249227076769,0.0008658074932003436,8.826364151361155e-05,0.003358174635405141,0.00038833299186080694,0.28258906868532535,nan,nan,0.0,0.0,120.0,5.930602353561963e-05,0.0003753943856406039,0.0001092797123285747,nan,0.0007957271601351276,0.0027603881176207446,0.0009369989617361289,0.00227463441872635,0.16802726480145838,0.9689213893967094,4.921866753024853e-05,0.00011453823832541232,5.840607773212416e-05,0.09198993317712402,0.00010213548189006408,0.0027603881176207446,0.00024159251072842624,0.00020819780009919962,0.0027603881176207446,0.0002890965112337534,0.0004354994995636085,0.023731856953709014,0.00018125807188783637,0.001800265470749296,0.00039361392003411743,0.0011672391098718077,0.0027603881176207446,0.0011888814975483603,12,0.056267217630853995,1.3033457430148772e-07,4.3140527170113013e-05,4.3140527170113013e-05,1.806873618094167e-05,0.0,call,9.491691246159988e-06,0.0006476248381659389,0.0,9.679188951849937e-05,0.0010962837423265023,nan,nan,0.0,0.0,120.0,0.00010487306560306402,0.0004878420393736316,0.00017545658260739863,nan,0.000670778247935988,0.0016711120362135623,0.0007858504978789227,0.00186839297862509,0.17301750772399588,0.9981718464351006,4.902441094237164e-05,0.00011453823832541232,5.831869750497014e-05,0.0947176684881603,7.787587979831177e-05,0.0007611265598797268,0.00012274654915835564,0.0001811805437696467,0.0016711120362135623,0.00024294942938478707,0.00036598236375339665,0.024029361757830887,0.00016420604733732383,0.0016711120362135623,0.00034741160558436564,0.000847451742154812,0.0011096039512330028,0.0008710384959932664,call_T050_s040_r005_q010,17,validation
P2,0.008341000066138804,3.975001163780689e-05,0.00012308289296925068,0.00046804073533829576,6.40459525211666e-05,0.0015359652041738777,0.0003255000337958336,0.15452461976526147,1.2615222031625442,1.282122448544709,0.0,1.0,0.0,0.00021803268629178908,0.0004121827337615347,0.00022745858374636246,0.010840843503679974,0.0004403653868908884,0.001923077384190619,0.0005875773209902036,0.0016276933026779712,0.5602309509229288,0.8686923494302767,9.002228947554914e-05,0.0003779048650933703,0.00013723434245473587,0.4134280180761782,7.477369743482086e-05,0.0011591933095589924,0.000166108057773935,0.0002550360180307147,0.001923077384190619,0.0002755100572464628,0.00041542287996453064,0.019928713726190827,0.0002569905403041902,0.001923077384190619,0.00041881456100131283,0.0007353786016918513,0.0011591933095589924,0.0007530401165636302,12,0.0,2.65183452685885e-07,1.6551308601749482e-05,1.6551308601749482e-05,8.094373419549462e-06,0.0,call,7.471783647132085e-06,0.0004931659204885364,0.0,4.832982085645199e-06,0.00022370865347582714,1.2681914604270048,1.288320707932608,0.0,1.0,0.0,0.00022016269188293024,0.0004118579960008528,0.00023089841441083968,0.01237330372071788,0.000391471088458667,0.0019055582368964208,0.0005408581918906038,0.0014771513857503636,0.5537276863843192,0.8583830710797613,9.108629984209304e-05,0.0003786336664133305,0.00013817716492003476,0.40867992766726946,5.37479352843588e-05,0.00042093593429226583,9.224169901307916e-05,0.00023263091132120947,0.0019055582368964208,0.00025508691734288445,0.0003846275358768468,0.01941639931289479,0.0002409154453120278,0.0019055582368964208,0.0003982327236117115,0.0005275295512168584,0.0009039592591149614,0.0005626831459284272,call_T050_s060_r005_q003,17,validation
P2-S,0.008455791976302862,4.0917075239121914e-05,0.00012533401604741812,0.00046804073533829576,6.40459525211666e-05,0.0015359652041738777,0.0003255000337958336,0.21112577262309884,nan,nan,0.0,0.0,120.0,0.00023021494579075717,0.0004135268072675835,0.00023747939962798483,nan,0.0004399128006880562,0.001923077384190619,0.0005874399344223543,0.0016712006553785243,0.08906982482112016,1.0,0.00012771804777609696,0.00038016360384607317,0.00015343965039626888,0.04661071659134926,0.00011152438700099238,0.0011591933095589924,0.00017713429338455508,0.00027476367417326054,0.001923077384190619,0.00027743168977794854,0.0004183203789830482,0.01953578733500234,0.0002755676438831022,0.001923077384190619,0.0004215638386734803,0.0007353778477246906,0.0011591933095589924,0.0007530400958926023,12,0.08298898071625345,2.651714455016363e-07,1.6550925516509388e-05,1.6550925516509388e-05,8.094186072732213e-06,0.0,call,7.471783647132085e-06,0.000583543092943728,0.0,9.179196786135435e-05,0.00022370865347582714,nan,nan,0.0,0.0,120.0,0.00023213186759099373,0.00041320206950690164,0.00024050559679603025,nan,0.0003909542169600923,0.0019055582368964208,0.0005406560882572209,0.0015242385635233831,0.08910280143156854,1.0,0.00012866695855683167,0.000380876185825052,0.00015433287401884165,0.046628778093515885,9.0031011990457e-05,0.00042093593429226583,0.00011059361085291402,0.0002522595953797328,0.0019055582368964208,0.0002571442255675694,0.0003877296055605543,0.019026907056589618,0.00025943880237835074,0.0019055582368964208,0.0004011067079302475,0.0005275287972496978,0.0009039592591149614,0.0005626831179789755,call_T050_s060_r005_q003,17,validation
P2,0.008332042023539543,4.208309110254049e-05,0.0001307909842580557,0.00046433059574679667,6.793392789111921e-05,0.0015278557528732417,0.0003225830150768161,0.0025001736231682757,0.039799645633941456,0.11170866784827575,0.0,1.0,0.0,3.3768740534592665e-05,0.00030590734722335533,6.900694504154315e-05,0.03430648403896474,0.0006201552304886409,0.001842200306464481,0.0008154510275329876,0.0015528398343036588,0.9730920535011802,0.9562886597938144,1.9181835363775044e-07,4.7289410417150624e-05,2.2741762346818083e-06,0.9904965296316071,2.7336507291629934e-05,0.0010525180408968854,0.00010063211584941723,0.00022360053103885573,0.001842200306464481,0.0003247605995622983,0.0004895171427318626,0.015411864263464378,0.0002409290252954763,0.001842200306464481,0.0005193940096141217,0.0004635819985122573,0.00106396004365783,0.0005483407661329941,12,0.0,1.6552069667983023e-07,3.196443576373844e-05,3.196443576373844e-05,2.9800112619077335e-05,0.0,call,1.9851608098279976e-05,0.0005004571285098791,0.0,5.00003807246685e-06,0.0007880561543068473,0.0414907492966076,0.11577347473637642,0.0,1.0,0.0,8.280725281123539e-05,0.00043862575376252266,0.00012873592520659243,0.03276451579907159,0.0006830667131728612,0.0019398641227967306,0.0008710368818818781,0.0014691642844963527,0.9714375556836644,0.9554639175257732,3.2701466319466526e-07,0.0001831190123298132,4.3217003924225324e-06,0.9879543758661123,1.9483794633450566e-05,0.00048751846410527433,6.718747108011204e-05,0.0002456115453756355,0.0019398641227967306,0.0003463777352512231,0.0005220998634168876,0.01504046444398426,0.0002600532185218016,0.0019398641227967306,0.0005494817581521545,0.0005782378339891353,0.0011840546652515938,0.000659550824235305,call_T050_s060_r005_q006,17,validation
P2-S,0.008268917095847428,3.841693978756666e-05,0.00012270896695554256,0.00046433059574679667,6.793392789111921e-05,0.0015278557528732417,0.0003225830150768161,0.20418084589207583,nan,nan,0.0,0.0,120.0,6.232123521054667e-05,0.00030833537783903076,8.465687587636743e-05,nan,0.0006201501699960226,0.001842200306464481,0.000815432640066598,0.0015771900388322864,0.24131455399061033,1.0,3.0016680796972547e-05,9.57291187346776e-05,3.978254854911074e-05,0.13721302722904433,7.826088411117881e-05,0.0010525180408968854,0.00011651810643246622,0.00024267594512414884,0.001842200306464481,0.0003254363251991158,0.0004905356754093224,0.01529339167787876,0.0002566444138408452,0.001842200306464481,0.0005200735714520668,0.0004635823568421565,0.00106396004365783,0.0005483407846200659,12,0.07803030303030303,1.655139160700197e-07,1.5126719144919218e-05,1.5126719144919218e-05,1.4965288089218256e-05,0.0,call,1.9851608098279976e-05,0.0005827510030940175,0.0,9.90420812740922e-05,0.0007880561543068473,nan,nan,0.0,0.0,120.0,0.00011072052151906223,0.00043903689558866255,0.00014012578207069898,nan,0.0006825253827184847,0.0019398641227967306,0.0008709871730473792,0.0014943559837088329,0.24095255953497094,1.0,3.0195132157273052e-05,0.0001979802152574095,4.010942711843884e-05,0.13697900010659844,6.991612876058662e-05,0.00048751846410527433,8.907524956888807e-05,0.00026455461019511017,0.0019398641227967306,0.00034700471245983986,0.0005230449146764523,0.014917641304812202,0.0002756700870880766,0.0019398641227967306,0.0005501047463507657,0.0005782384151148624,0.0011840546652515938,0.0006595508487013065,call_T050_s060_r005_q006,17,validation
P0,0.008345042006112635,5.604198668152094e-05,0.00015645800158381462,0.001815701238613858,0.00011849405764805578,0.012585086154813432,0.0,0.1336203903048823,0.28093721160583823,0.323205404213934,0.0,1.0,0.0,0.0001236228248448587,0.0003496575977137706,0.00017910681309193325,0.014090808713741746,0.000864541146357966,0.0028006144771391666,0.0011191582813816136,0.002950466314471012,0.8286836333962361,0.9226575809199319,7.73418005562458e-05,0.0009591598319044942,0.0002157838095316487,0.7520829476022959,5.228492036278632e-05,0.0028006144771391666,0.0002054243700054182,0.00028375244795279006,0.0028006144771391666,0.00039984951002250115,0.0006023073278866603,0.03901459828122656,0.0002716022429517086,0.002383966593947545,0.000584143691072396,0.0012140077059605387,0.0028006144771391666,0.001342820232179445,16,0.038774104683195594,1.2288279041353266e-07,4.63813073796269e-05,4.63813073796269e-05,1.9549188034847877e-05,0.0,call,8.724827453209683e-06,0.00021883298177272081,0.0,6.332993507385254e-06,0.0014190375795106389,0.2871931492695815,0.3305013123389406,0.0,1.0,0.0,0.00013157806675022875,0.00035022177517129993,0.00018303355768493882,0.014413074303478404,0.0007758216208634603,0.0023487088296511582,0.0010290640286324505,0.0026928786993470643,0.8319108703429244,0.9243611584327087,7.648895162703701e-05,0.0009591595950081467,0.0002154647859501143,0.7562720683887754,3.501499399400005e-05,0.0005457365719232043,9.237772944957153e-05,0.0002617707919363114,0.0023487088296511582,0.00037240916681875014,0.0005609727201655375,0.04250792140707628,0.0002674293683137527,0.0023487088296511582,0.000573479872991838,0.0007630336034117522,0.001843399014936492,0.0009432434099144992,call_T050_s020_r005_q003,17,validation
P0,0.008288040990009904,4.583306144922972e-05,0.0001249168999493122,0.0017976927601054055,0.0001235832026886244,0.01071621845956862,0.0,0.2616848392249462,2.3894353755435382,2.5163524278886102,0.0,0.15,102.0,8.215563546868391e-05,0.0005096758029422277,0.00014934118832500546,0.5423942410489941,0.0005472251045737159,0.0027640385055277073,0.0006959335926446297,0.00282574517872688,0.7360647927584565,0.9494837758112095,0.00011968811268969956,0.0014566523536924325,0.0002943533193187596,0.6009802396141279,5.431272065013037e-05,0.0027640385055277073,0.00020680561750831402,0.00017187092837829578,0.0027640385055277073,0.00024409600280630325,0.00036767169315430595,0.03430151978083366,0.00015859966458010947,0.0014566523536924325,0.0003400753649857319,0.0008133594931596789,0.0027640385055277073,0.0009367416123317756,16,0.04318181818181818,1.429057288287281e-07,5.137121933196042e-05,5.137121933196042e-05,2.241610171913941e-05,0.0,call,1.4991780570051542e-05,0.00017549993935972452,0.0,4.749977961182594e-06,0.0047037123106162294,2.3910406421522454,2.518330337405762,0.0,0.15,102.0,0.00010223973789631907,0.0006232762276976722,0.00017847279207844525,0.542447767301707,0.00038109019145573614,0.001307044664137974,0.0005018631994462787,0.002380473266840459,0.7407301360057265,0.9539085545722714,0.00011714682347848525,0.0014566517892432376,0.00029202308371202243,0.6054294406739995,4.009165650471662e-05,0.0006260685064818363,0.00011698187252990607,0.0001499932695173181,0.0014566517892432376,0.00021615806976892172,0.0003255897444688609,0.0362509381847814,0.00015148214893021369,0.0014566517892432376,0.00032969002014813874,0.00042057324195126364,0.001307044664137974,0.0005560185655757794,call_T050_s020_r005_q006,17,validation
