method_name,regime_id,split,option_type,T,sigma,r,q,row_count,reference_found_count,predicted_found_count,comparable_error_count,reference_outside_sample_window_count,boundary_mae,boundary_rmse,boundary_max_abs_error,boundary_found_agreement_rate,missed_boundary_rate,false_boundary_rate,no_dividend_call_false_boundary_rate,downstream_use_status
premium_implied_boundary,call_T200_s060_r005_q010,stress_holdout,call,2.0,0.6,0.05,0.1,121,120,0,0,97,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,call_T200_s060_r010_q000,test,call,2.0,0.6,0.1,0.0,121,0,0,0,0,nan,nan,nan,1.0,nan,0.0,0.0,stage4_boundary_diagnostic_only
premium_implied_boundary,call_T200_s060_r010_q003,train,call,2.0,0.6,0.1,0.03,121,14,0,0,14,nan,nan,nan,0.8842975206611571,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,call_T200_s060_r010_q006,train,call,2.0,0.6,0.1,0.06,121,120,0,0,117,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,call_T200_s060_r010_q010,stress_holdout,call,2.0,0.6,0.1,0.1,121,120,0,0,105,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r001_q000,train,put,0.25,0.2,0.01,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r001_q003,train,put,0.25,0.2,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r001_q006,train,put,0.25,0.2,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r001_q010,train,put,0.25,0.2,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r005_q000,train,put,0.25,0.2,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r005_q003,train,put,0.25,0.2,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r005_q006,train,put,0.25,0.2,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r005_q010,train,put,0.25,0.2,0.05,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r010_q000,train,put,0.25,0.2,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r010_q003,train,put,0.25,0.2,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r010_q006,train,put,0.25,0.2,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s020_r010_q010,train,put,0.25,0.2,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r001_q000,train,put,0.25,0.4,0.01,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r001_q003,train,put,0.25,0.4,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r001_q006,train,put,0.25,0.4,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r001_q010,train,put,0.25,0.4,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r005_q000,train,put,0.25,0.4,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r005_q003,train,put,0.25,0.4,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r005_q006,train,put,0.25,0.4,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r005_q010,train,put,0.25,0.4,0.05,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r010_q000,train,put,0.25,0.4,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r010_q003,train,put,0.25,0.4,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r010_q006,train,put,0.25,0.4,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s040_r010_q010,train,put,0.25,0.4,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r001_q000,train,put,0.25,0.6,0.01,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r001_q003,train,put,0.25,0.6,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r001_q006,train,put,0.25,0.6,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r001_q010,stress_holdout,put,0.25,0.6,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r005_q000,train,put,0.25,0.6,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r005_q003,train,put,0.25,0.6,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r005_q006,train,put,0.25,0.6,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r005_q010,stress_holdout,put,0.25,0.6,0.05,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r010_q000,train,put,0.25,0.6,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r010_q003,train,put,0.25,0.6,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r010_q006,train,put,0.25,0.6,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T025_s060_r010_q010,stress_holdout,put,0.25,0.6,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r001_q000,train,put,0.5,0.2,0.01,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r001_q003,train,put,0.5,0.2,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r001_q006,train,put,0.5,0.2,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r001_q010,train,put,0.5,0.2,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r005_q000,validation,put,0.5,0.2,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r005_q003,validation,put,0.5,0.2,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r005_q006,validation,put,0.5,0.2,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r005_q010,validation,put,0.5,0.2,0.05,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r010_q000,train,put,0.5,0.2,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r010_q003,train,put,0.5,0.2,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r010_q006,train,put,0.5,0.2,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s020_r010_q010,train,put,0.5,0.2,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r001_q000,train,put,0.5,0.4,0.01,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r001_q003,train,put,0.5,0.4,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r001_q006,train,put,0.5,0.4,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r001_q010,train,put,0.5,0.4,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r005_q000,validation,put,0.5,0.4,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r005_q003,validation,put,0.5,0.4,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r005_q006,validation,put,0.5,0.4,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r005_q010,validation,put,0.5,0.4,0.05,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r010_q000,train,put,0.5,0.4,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r010_q003,train,put,0.5,0.4,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r010_q006,train,put,0.5,0.4,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s040_r010_q010,train,put,0.5,0.4,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r001_q000,train,put,0.5,0.6,0.01,0.0,121,120,0,0,10,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r001_q003,train,put,0.5,0.6,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r001_q006,train,put,0.5,0.6,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r001_q010,stress_holdout,put,0.5,0.6,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r005_q000,validation,put,0.5,0.6,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r005_q003,validation,put,0.5,0.6,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r005_q006,validation,put,0.5,0.6,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r005_q010,stress_holdout,put,0.5,0.6,0.05,0.1,121,120,0,0,45,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r010_q000,train,put,0.5,0.6,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r010_q003,train,put,0.5,0.6,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r010_q006,train,put,0.5,0.6,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T050_s060_r010_q010,stress_holdout,put,0.5,0.6,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r001_q000,train,put,1.0,0.2,0.01,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r001_q003,train,put,1.0,0.2,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r001_q006,train,put,1.0,0.2,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r001_q010,train,put,1.0,0.2,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r005_q000,train,put,1.0,0.2,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r005_q003,train,put,1.0,0.2,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r005_q006,train,put,1.0,0.2,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r005_q010,train,put,1.0,0.2,0.05,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r010_q000,train,put,1.0,0.2,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r010_q003,train,put,1.0,0.2,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r010_q006,train,put,1.0,0.2,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s020_r010_q010,train,put,1.0,0.2,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r001_q000,train,put,1.0,0.4,0.01,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r001_q003,train,put,1.0,0.4,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r001_q006,train,put,1.0,0.4,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r001_q010,train,put,1.0,0.4,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r005_q000,train,put,1.0,0.4,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r005_q003,train,put,1.0,0.4,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r005_q006,train,put,1.0,0.4,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r005_q010,train,put,1.0,0.4,0.05,0.1,121,120,0,0,15,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r010_q000,train,put,1.0,0.4,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r010_q003,train,put,1.0,0.4,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r010_q006,train,put,1.0,0.4,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s040_r010_q010,train,put,1.0,0.4,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r001_q000,train,put,1.0,0.6,0.01,0.0,121,120,0,0,65,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r001_q003,train,put,1.0,0.6,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r001_q006,train,put,1.0,0.6,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r001_q010,stress_holdout,put,1.0,0.6,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r005_q000,train,put,1.0,0.6,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r005_q003,train,put,1.0,0.6,0.05,0.03,121,120,0,0,6,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r005_q006,train,put,1.0,0.6,0.05,0.06,121,120,0,0,40,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r005_q010,stress_holdout,put,1.0,0.6,0.05,0.1,121,120,0,0,83,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r010_q000,train,put,1.0,0.6,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r010_q003,train,put,1.0,0.6,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r010_q006,train,put,1.0,0.6,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T100_s060_r010_q010,stress_holdout,put,1.0,0.6,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r001_q000,train,put,2.0,0.2,0.01,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r001_q003,train,put,2.0,0.2,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r001_q006,train,put,2.0,0.2,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r001_q010,train,put,2.0,0.2,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r005_q000,train,put,2.0,0.2,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r005_q003,train,put,2.0,0.2,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r005_q006,train,put,2.0,0.2,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r005_q010,train,put,2.0,0.2,0.05,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r010_q000,train,put,2.0,0.2,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r010_q003,train,put,2.0,0.2,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r010_q006,train,put,2.0,0.2,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s020_r010_q010,train,put,2.0,0.2,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r001_q000,train,put,2.0,0.4,0.01,0.0,121,120,0,0,27,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r001_q003,train,put,2.0,0.4,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r001_q006,train,put,2.0,0.4,0.01,0.06,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r001_q010,train,put,2.0,0.4,0.01,0.1,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r005_q000,train,put,2.0,0.4,0.05,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r005_q003,train,put,2.0,0.4,0.05,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r005_q006,train,put,2.0,0.4,0.05,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r005_q010,train,put,2.0,0.4,0.05,0.1,121,120,0,0,68,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r010_q000,test,put,2.0,0.4,0.1,0.0,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r010_q003,test,put,2.0,0.4,0.1,0.03,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r010_q006,test,put,2.0,0.4,0.1,0.06,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s040_r010_q010,test,put,2.0,0.4,0.1,0.1,121,120,0,0,0,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r001_q000,train,put,2.0,0.6,0.01,0.0,121,120,0,0,92,nan,nan,nan,0.008264462809917356,1.0,0.0,nan,stage4_boundary_diagnostic_only
premium_implied_boundary,put_T200_s060_r001_q003,train,put,2.0,0.6,0.01,0.03,121,120,0,0,120,nan,nan,nan,0.008264462809917356,nan,0.0,nan,stage4_boundary_diagnostic_only
