step,loss,coefficient_loss,surface_loss,boundary_loss,derivative_loss,exercise_loss,learning_rate
1,2.396501069537385,1.1842755892882026,0.40353175958357695,0.1975431841870517,0.16332536483570576,0.021884474338274285,0.0009999998473295647
100,0.868090727041858,0.8172228038943503,0.030761018630178306,0.004328623460169089,0.027233815275588543,0.0006902914909398273,0.0009984740801978966
200,0.3033483263502255,0.28258968726033173,0.006883828292863208,0.0032109773501641015,0.009422410861800715,0.0008866031019411399,0.0009939057285945916
300,0.3060073304709238,0.29597802637017057,0.004616777180137474,0.0012314103546937156,0.004436602970113511,0.0004322520482954248,0.0009863231105968475
400,0.22922756700778446,0.2229657366759173,0.004484959471105952,0.0003390425144143921,0.003963052442634182,0.00024395558840246932,0.0009757729755660932
500,0.0582305080584061,0.05625566471699904,0.0012068840607261243,0.00014065973032044213,0.0019018772447498135,0.00015132634924185564,0.0009623203685930793
600,0.041180427075510624,0.03895712586509684,0.0010314377452094803,0.0002532132686365197,0.0016663342028928826,0.00012376970368939446,0.0009460482294732351
700,0.017071009783914747,0.013793030270125265,0.0007700703917333043,0.0005874783911415753,0.0015428444127538296,3.7111162144938675e-05,0.0009270568813552691
800,0.029847608563485943,0.028228809233196005,0.0006858940617700039,0.00020653419930183266,0.0009847412140543625,8.294349907169817e-05,0.0009054634122155924
900,0.0077530804674805715,0.006563802911072582,0.0006368803638208305,0.00011361505561409681,0.00088146548961766,9.790421169006549e-05,0.0008814009529720089
1000,0.008022953237537517,0.007141136561335153,0.0004727787711480108,7.318661403255824e-05,0.0010286014833444485,0.00013431300589674078,0.0008550178566873347
1100,0.006914449014467023,0.00606909296731767,0.00039161346906746376,9.241441652915977e-05,0.0007961184114838365,4.473070816866055e-05,0.0008264767839234347
1200,0.007182557847039404,0.00618130477820257,0.00030289112483929283,0.0001486841523358273,0.000986037602465686,5.0215744076620664e-05,0.0007959536998847684
1300,0.005835715600372178,0.004998042024465963,0.00021938887796150232,0.000133771549619554,0.0007797432128068696,5.224178185809747e-05,0.0007636367895343892
1400,0.0033270148664551174,0.002542331370698536,0.00022883601434674854,0.00011500110808326225,0.0008724462969660289,8.598419380180716e-05,0.0007297252973710702
1500,0.003197500433265732,0.0025707699019153797,0.0001653839726805003,9.278629463469733e-05,0.0007647944460024203,0.00013721935530820666,0.0006944282990207144
1600,0.006272145018845339,0.005162972969936311,0.0002484481623673681,0.00018807528965176758,0.0010320007724312526,5.2226506914640754e-05,0.0006579634122155945
1700,0.002628517705687778,0.0020150196682613307,0.00012931717956153667,0.00010254443198801769,0.0006981665123461221,4.186478678227721e-05,0.0006205554551086687
1800,0.0031483093729482727,0.002258183410327461,0.00016666795198239182,0.0001626705117219228,0.0006951169503272631,3.264268718002693e-05,0.00058243506019491
1900,0.003718959669523594,0.0025076355815625935,0.0001756482408143091,0.0002299772064014111,0.0010765421911196746,8.112802429080175e-05,0.0005438372523852798
2000,0.0020742192738661186,0.0014332931508100714,0.00011526485262086375,0.00011437616001231479,0.0006410608155223666,4.0505488336876144e-05,0.0005049999999999966
2100,0.002337204078856443,0.0016348374029373047,8.785673008912184e-05,0.00013343300152177882,0.0007501536605741587,5.762573685485091e-05,0.00046616274761471303
2200,0.0035248102503607826,0.0025674699741438534,0.00017277883305588434,0.00017557435070859163,0.0007930352347299024,2.9605168536881725e-05,0.00042756493980508197
2300,0.0019930960287563772,0.0011324794989629825,0.0001757312271421492,0.00014501738526183857,0.0009640388530019502,8.411876303696111e-05,0.00038944454489132354
2400,0.0020967744682205726,0.001616206576861508,0.00014060047349211992,6.440058962709064e-05,0.0007758576389896354,4.779295459619084e-05,0.0003520365877843981
2500,0.0015588042660722456,0.0011058099171078147,0.00010654395390205331,7.426670778448103e-05,0.0004667608742170077,2.7074765027526058e-05,0.00031557170097927805
2600,0.002401545819804093,0.0017885351150999376,0.00010603772675077137,0.00010301892803660626,0.000878082006210919,7.089065185867382e-05,0.0002802747026289223
2700,0.002495471696473033,0.0014425861380933543,0.00015234598954045307,0.00019668990177654737,0.0010597689580401249,7.80306592902349e-05,0.00024636321046560397
