case_name,case_family,variation_name,option_type,K,T,r,q,sigma,Smax,M,N,solver_name,solver_variant,premium_threshold,target_tau_fraction,target_tau,nearest_tau,time_index,target_moneyness,nearest_spot,actual_moneyness,value,payoff,continuation_premium,exercise_indicator,boundary_found_at_time,boundary_spot_at_time,boundary_distance,delta,gamma,boundary_near,kink_near,maturity_row,strict_interior,downstream_use_status
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.8,0.8,0.8,0.202406250533,0.2,0.00240625053264,0,True,0.733436087446,0.0665639125542,-0.907666779574,1.79266050192,True,False,False,False,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1,1,1,0.0645648899426,0,0.0645648899426,0,True,0.733436087446,0.266563912554,-0.45013312381,2.33577566138,False,True,False,False,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.2,1.2,1.2,0.0128312396752,0,0.0128312396752,0,True,0.733436087446,0.466563912554,-0.117797237921,0.94782332585,False,False,False,True,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.5,1.5,1.5,0.000605051181157,0,0.000605051181157,0,True,0.733436087446,0.766563912554,-0.00681681959266,0.0717677963661,False,False,False,True,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.8,1.8,1.8,1.88823588479e-05,0,1.88823588479e-05,0,True,0.733436087446,1.06656391255,-0.000231166120805,0.00268961367132,False,False,False,True,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.5,0.5,0.5,0.5,0.5,0,1,True,0.733344168955,0.233344168955,-1,0,False,False,False,True,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.8,0.8,0.8,0.205045288086,0.2,0.00504528808601,0,True,0.733344168955,0.0666558310445,-0.865225042048,1.87679464981,True,False,False,False,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1,1,1,0.073773926967,0,0.073773926967,0,True,0.733344168955,0.266655831045,-0.442265530738,2.02461656719,False,True,False,False,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.2,1.2,1.2,0.01914435224,0,0.01914435224,0,True,0.733344168955,0.466655831045,-0.143120717579,0.942264177569,False,False,False,True,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.5,1.5,1.5,0.0016540408941,0,0.0016540408941,0,True,0.733344168955,0.766655831045,-0.0146469449846,0.122233061226,False,False,False,True,pilot_diagnostic_only
american_put_r_003,american_put,r_003,put,1,1,0.03,0.02,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.8,1.8,1.8,0.000108020878072,0,0.000108020878072,0,True,0.733344168955,1.06665583104,-0.00102628582623,0.00939090491655,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.5,0.5,0.5,0.5,0.5,0,1,True,0.966674631937,0.466674631937,-1,0,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.8,0.8,0.8,0.2,0.2,0,1,True,0.966674631937,0.166674631937,-1,9.99200722163e-14,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1,1,1,0.00418483405087,0,0.00418483405087,0,True,0.966674631937,0.0333253680633,-0.495821302756,22.7180205431,True,True,False,False,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.2,1.2,1.2,8.15783584754e-10,0,8.15783584754e-10,1,True,0.966674631937,0.233325368063,-1.40183110932e-07,7.07620466817e-06,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.5,1.5,1.5,3.30526525188e-18,0,3.30526525188e-18,1,True,0.966674631937,0.533325368063,-3.29330922441e-16,1.47156351665e-14,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.8,1.8,1.8,4.24365967652e-25,0,4.24365967652e-25,1,True,0.966674631937,0.833325368063,-3.19611353444e-23,1.3039153967e-21,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.5,0.5,0.5,0.5,0.5,0,1,True,0.866689164964,0.366689164964,-1,0,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.8,0.8,0.8,0.2,0.2,0,1,True,0.866689164964,0.066689164964,-1,9.99200722163e-14,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1,1,1,0.0341705420702,0,0.0341705420702,0,True,0.866689164964,0.133310835036,-0.450842149508,4.28126373947,False,True,False,False,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.2,1.2,1.2,0.00107033553571,0,0.00107033553571,0,True,0.866689164964,0.333310835036,-0.023895943847,0.449173712671,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.5,1.5,1.5,7.28685366689e-07,0,7.28685366689e-07,1,True,0.866689164964,0.633310835036,-2.19174418614e-05,0.000540613987569,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.8,1.8,1.8,1.85886061395e-10,0,1.85886061395e-10,1,True,0.866689164964,0.933310835036,-6.01817928867e-09,1.57532299418e-07,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.5,0.5,0.5,0.5,0.5,0,1,True,0.833364649837,0.333364649837,-1,0,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.8,0.8,0.8,0.2,0.2,0,1,True,0.833364649837,0.0333646498372,-1,9.99200722163e-14,True,False,False,False,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1,1,1,0.0461085274204,0,0.0461085274204,0,True,0.833364649837,0.166635350163,-0.433489473492,3.10462837151,False,True,False,False,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.2,1.2,1.2,0.00489495609326,0,0.00489495609326,0,True,0.833364649837,0.366635350163,-0.0644642503498,0.746420962882,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.5,1.5,1.5,6.08717557833e-05,0,6.08717557833e-05,0,True,0.833364649837,0.666635350163,-0.00101411400881,0.0154116910009,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.8,1.8,1.8,4.06607571992e-07,0,4.06607571992e-07,1,True,0.833364649837,0.966635350163,-7.38064777276e-06,0.000122752074812,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.5,0.5,0.5,0.5,0.5,0,1,True,0.833342898328,0.333342898328,-1,0,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.8,0.8,0.8,0.2,0.2,0,1,True,0.833342898328,0.0333428983279,-1,9.99200722163e-14,True,False,False,False,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1,1,1,0.0542923218025,0,0.0542923218025,0,True,0.833342898328,0.166657101672,-0.421742700202,2.60788110576,False,True,False,False,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.2,1.2,1.2,0.00930615960682,0,0.00930615960682,0,True,0.833342898328,0.366657101672,-0.0923064150936,0.816012494528,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.5,1.5,1.5,0.000360547034575,0,0.000360547034575,0,True,0.833342898328,0.666657101672,-0.00429674379444,0.047954149847,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.8,1.8,1.8,9.50344575872e-06,0,9.50344575872e-06,0,True,0.833342898328,0.966657101672,-0.00012173928839,0.00148065338997,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.5,0.5,0.5,0.5,0.5,0,1,True,0.800039507217,0.300039507217,-1,0,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.8,0.8,0.8,0.2,0.2,0,1,True,0.800039507217,3.95072173787e-05,-0.987344084621,0.759354922734,True,False,False,False,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1,1,1,0.0605862157822,0,0.0605862157822,0,True,0.800039507217,0.199960492783,-0.412030168396,2.30457855099,False,True,False,False,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.2,1.2,1.2,0.0135439231863,0,0.0135439231863,0,True,0.800039507217,0.399960492783,-0.111105956556,0.821655302192,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.5,1.5,1.5,0.000962933754778,0,0.000962933754778,0,True,0.800039507217,0.699960492783,-0.00913108358323,0.0820551883458,False,False,False,True,pilot_diagnostic_only
american_put_q_000,american_put,q_000,put,1,1,0.05,0,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.8,1.8,1.8,5.32256650198e-05,0,5.32256650198e-05,0,True,0.800039507217,0.999960492783,-0.000534631542504,0.00517781989625,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.5,0.5,0.5,0,0,0,1,True,1.0661653907,0.566165390701,0,0,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.8,0.8,0.8,2.69158679267e-11,0,2.69158679267e-11,1,True,1.0661653907,0.266165390701,2.93419456902e-08,1.72489537237e-06,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1,1,1,0.00425969540186,0,0.00425969540186,0,True,1.0661653907,0.0661653907006,0.497158573582,22.6227284094,True,True,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.2,1.2,1.2,0.2,0.2,0,1,True,1.0661653907,0.133834609299,1,1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.5,1.5,1.5,0.5,0.5,0,1,True,1.0661653907,0.433834609299,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.8,1.8,1.8,0.8,0.8,0,1,True,1.0661653907,0.733834609299,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.5,0.5,0.5,1.65303330448e-11,0,1.65303330448e-11,1,True,1.1666350335,0.666635033498,3.18140091782e-09,1.63036104744e-07,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.8,0.8,0.8,0.000340178958117,0,0.000340178958117,0,True,1.1666350335,0.366635033498,0.0136134815312,0.383610901668,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1,1,1,0.0357611784601,0,0.0357611784601,0,True,1.1666350335,0.166635033498,0.492957346992,4.16231953813,False,True,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.2,1.2,1.2,0.2,0.2,0,1,True,1.1666350335,0.0333649665023,1,1.99840144433e-13,True,False,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.5,1.5,1.5,0.5,0.5,0,1,True,1.1666350335,0.333364966502,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.8,1.8,1.8,0.8,0.8,0,1,True,1.1666350335,0.633364966502,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.5,0.5,0.5,2.63301510187e-08,0,2.63301510187e-08,1,True,1.23208681214,0.732086812139,2.45784398025e-06,0.000106299723939,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.8,0.8,0.8,0.00233062549851,0,0.00233062549851,0,True,1.23208681214,0.432086812139,0.0531644687459,0.928043361933,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1,1,1,0.0488665500449,0,0.0488665500449,0,True,1.23208681214,0.232086812139,0.48955816611,2.97746275964,False,True,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.2,1.2,1.2,0.200026741088,0.2,2.67410883013e-05,0,True,1.23208681214,0.0320868121388,0.971392469009,1.6683179005,True,False,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.5,1.5,1.5,0.5,0.5,0,1,True,1.23208681214,0.267913187861,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,1.8,1.8,1.8,0.8,0.8,0,1,True,1.23208681214,0.567913187861,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.5,0.5,0.5,8.35257504977e-07,0,8.35257504977e-07,1,True,1.23331276578,0.733312765784,5.12043696483e-05,0.00186688567757,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,0.8,0.8,0.8,0.00524008957265,0,0.00524008957265,0,True,1.23331276578,0.433312765784,0.0892208429526,1.15251253332,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1,1,1,0.0580100140542,0,0.0580100140542,0,True,1.23331276578,0.233312765784,0.486521546536,2.46667048969,False,True,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.2,1.2,1.2,0.201620675959,0.2,0.00162067595897,0,True,1.23331276578,0.0333127657836,0.922436826377,1.73657369121,True,False,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.5,1.5,1.5,0.5,0.5,0,1,True,1.23331276578,0.266687234216,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.75,0.75,0.75,90,1.8,1.8,1.8,0.8,0.8,0,1,True,1.23331276578,0.566687234216,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.5,0.5,0.5,6.33053817484e-06,0,6.33053817484e-06,0,True,1.26663012494,0.766630124941,0.000292031022074,0.00908367099413,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,0.8,0.8,0.8,0.00836716151341,0,0.00836716151341,0,True,1.26663012494,0.466630124941,0.117552553957,1.23005619242,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1,1,1,0.0651311767989,0,0.0651311767989,0,True,1.26663012494,0.266630124941,0.483787387235,2.16789228888,False,True,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.2,1.2,1.2,0.203695017872,0.2,0.00369501787236,0,True,1.26663012494,0.0666301249407,0.88698215896,1.77199686016,True,False,False,False,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.5,1.5,1.5,0.5,0.5,0,1,True,1.26663012494,0.233369875059,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_base,dividend_call,base,call,1,1,0.05,0.08,0.2,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,1,1,1,120,1.8,1.8,1.8,0.8,0.8,0,1,True,1.26663012494,0.533369875059,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.5,0.5,0.5,0,0,0,1,True,1.09990188658,0.599901886581,0,0,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,0.8,0.8,0.8,2.37757738936e-07,0,2.37757738936e-07,1,True,1.09990188658,0.299901886581,2.49562174285e-05,0.00112406835587,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1,1,1,0.0133545506781,0,0.0133545506781,0,True,1.09990188658,0.099901886581,0.500927474928,10.4473464152,False,True,False,False,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.2,1.2,1.2,0.2,0.2,0,1,True,1.09990188658,0.100098113419,1,1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.5,1.5,1.5,0.5,0.5,0,1,True,1.09990188658,0.400098113419,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.01,0.01,0.00833333333333,1,1.8,1.8,1.8,0.8,0.8,0,1,True,1.09990188658,0.700098113419,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.5,0.5,0.5,1.05713455071e-05,0,1.05713455071e-05,0,True,1.43308738239,0.93308738239,0.000464935680251,0.0140353164727,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,0.8,0.8,0.8,0.0107839318047,0,0.0107839318047,0,True,1.43308738239,0.63308738239,0.14430606709,1.41108469463,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1,1,1,0.0752172901138,0,0.0752172901138,0,True,1.43308738239,0.43308738239,0.521538900938,2.01245224928,False,True,False,False,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.2,1.2,1.2,0.214801325844,0.2,0.0148013258441,0,True,1.43308738239,0.23308738239,0.841640539964,1.11538453429,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.5,1.5,1.5,0.5,0.5,0,1,True,1.43308738239,0.0669126176099,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.25,0.25,0.25,30,1.8,1.8,1.8,0.8,0.8,0,1,True,1.43308738239,0.36691261761,1,-1.99840144433e-13,False,False,False,True,pilot_diagnostic_only
dividend_call_sigma_040,dividend_call,sigma_040,call,1,1,0.05,0.08,0.4,4,120,120,american_crank_nicolson_psor_price,baseline_cn_psor,1e-06,0.5,0.5,0.5,60,0.5,0.5,0.5,0.000392238415047,0,0.000392238415047,0,True,1.5664572359,1.0664572359,0.00925910335838,0.167981532621,False,False,False,True,pilot_diagnostic_only
