regime_id,split,option_type,q,early_exercise_risk,arm,repeat,measured_total_seconds,internal_total_seconds,solver_setup_seconds,initialization_seconds,lcp_finish_seconds,marcher_other_seconds,obstacle_transform_seconds,projected_sweep_seconds,inverse_transform_seconds,residual_audit_seconds,total_sweeps_or_iterations,converged,max_normalized_lcp_residual
call_T050_s040_r005_q000,test,call,0.0,False,psor,20,0.22643537500000002,0.2263463749550283,0.0,8.128653280436993e-05,0.22394816065207124,0.002316927770152688,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,20,0.009325917000000001,0.009276207885704935,9.56669682636857e-05,0.0,0.006894340505823493,0.002286200411617756,0.0003891756059601903,0.004666340770199895,2.9502087272703648e-05,0.0017543891444802284,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,20,0.01375175,0.013688707957044244,0.0,7.862155325710773e-05,0.011418534792028368,0.0021915516117587686,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,21,0.01378375,0.013727625017054379,0.0,7.754063699394464e-05,0.011371704749763012,0.0022783796302974224,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,21,0.009448375,0.009392875013872981,9.583402425050735e-05,0.0,0.006990503054112196,0.0023065379355102777,0.00039179681334644556,0.0047604580176994205,2.9700808227062225e-05,0.0017526726005598903,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,21,0.22533770800000003,0.22524499997962266,0.0,8.041365072131157e-05,0.2228577947244048,0.0023067916044965386,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,22,0.00951225,0.00944720790721476,9.987503290176392e-05,0.0,0.007024212274700403,0.0023231205996125937,0.0003930396633222699,0.004774759523570538,3.032886888831854e-05,0.001770676695741713,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,22,0.01380625,0.013746583019383252,0.0,7.766764611005783e-05,0.011488216812722385,0.002180698560550809,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,22,0.224577833,0.22449945798143744,0.0,7.61206028982997e-05,0.22221429459750652,0.002209042781032622,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,23,0.009437708000000001,0.009375083958730102,9.412504732608795e-05,0.0,0.006964206928387284,0.0023167519830167294,0.00039080448914319277,0.004702213802374899,2.9997085221111774e-05,0.00178363430313766,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,23,0.22530666600000002,0.22520787501707673,0.0,8.019700180739164e-05,0.2228233712958172,0.0023043067194521427,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,23,0.013788875,0.013728208024986088,0.0,7.724796887487173e-05,0.011426081880927086,0.0022248781751841307,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,24,0.22354920800000003,0.2234701659763232,0.0,7.846043445169926e-05,0.2211291278945282,0.002262577647343278,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,24,0.009391417,0.009332166984677315,9.604101069271564e-05,0.0,0.006910629919730127,0.0023254960542544723,0.0003901341697201133,0.00464475154876709,3.066612407565117e-05,0.0017897185171023011,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,24,0.01368925,0.013630000059492886,0.0,7.736822590231895e-05,0.011371540720574558,0.0021810911130160093,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,25,0.013682625,0.013631707988679409,0.0,7.703935261815786e-05,0.011371962609700859,0.0021827060263603926,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,25,0.22517387500000002,0.22509566706139594,0.0,7.808266673237085e-05,0.222747084335424,0.0022705000592395663,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,25,0.009369875,0.00930987496394664,9.608303662389517e-05,0.0,0.0068920874036848545,0.002321704523637891,0.00038946978747844696,0.004659550962969661,3.0330498702824116e-05,0.0017585488967597485,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,26,0.013653375,0.013604625011794269,0.0,7.703935261815786e-05,0.011361330631189048,0.002166255027987063,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,26,0.22548858400000002,0.22541445901151747,0.0,7.924472447484732e-05,0.2230794986244291,0.002255715662613511,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,26,0.009412750000000001,0.009347249986603856,9.429093915969133e-05,0.0,0.006922005326487124,0.002330953720957041,0.0003960451576858759,0.004624543245881796,3.0204071663320065e-05,0.0018153736600652337,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,27,0.013616167,0.013562749954871833,0.0,7.620023097842932e-05,0.01132441230583936,0.0021621374180540442,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,27,0.009356708,0.009301417041569948,8.454197086393833e-05,0.0,0.006920753861777484,0.0022961212089285254,0.00039287772960960865,0.004668295383453369,3.037473652511835e-05,0.001773134688846767,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,27,0.22493658300000002,0.2248542089946568,0.0,8.216861169785261e-05,0.2224615088198334,0.0023105315631255507,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,28,0.00934775,0.009288708097301424,9.129091631621122e-05,0.0,0.006896633072756231,0.0023007841082289815,0.00038813299033790827,0.004659381113015115,3.0204886570572853e-05,0.0017631741939112544,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,28,0.013714416,0.013658790965564549,0.0,7.533235475420952e-05,0.0114138328935951,0.00216962571721524,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,28,0.222970417,0.22289258299861103,0.0,7.737241685390472e-05,0.22057166940066963,0.002243541181087494,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r005_q000,test,call,0.0,False,policy_iteration,29,0.013754417000000001,0.013703332981094718,0.0,7.707683835178614e-05,0.011416204506531358,0.002210051636211574,0.0,0.0,0.0,0.0,120,True,4.836355802307015e-16
call_T050_s040_r005_q000,test,call,0.0,False,projected_lu_single,29,0.009329375,0.009280084050260484,9.112502448260784e-05,0.0,0.006885760230943561,0.0023031987948343158,0.00038830051198601723,0.004643706604838371,3.045296762138605e-05,0.0017682960024103522,120,True,5.276749868548905e-16
call_T050_s040_r005_q000,test,call,0.0,False,psor,29,0.22554300000000002,0.2254543328890577,0.0,7.804424967616796e-05,0.2230854220688343,0.002290866570547223,0.0,0.0,0.0,0.0,3120,True,5.091006820633267e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,0,0.00938775,0.009325875085778534,8.104206062853336e-05,0.0,0.006982839782722294,0.0022619932424277067,0.0003835883690044284,0.0047160061076283455,3.099336754530668e-05,0.00179646210744977,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,0,0.013762583,0.013727665995247662,0.0,7.674959488213062e-05,0.011444337200373411,0.0022065791999921203,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,0,0.231305416,0.23126645805314183,0.0,8.004193659871817e-05,0.22886945365462452,0.0023169624619185925,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,1,0.009380291,0.009347832994535565,9.620795026421547e-05,0.0,0.0069040508242323995,0.0023475742200389504,0.0003895863192155957,0.004657299257814884,2.966949250549078e-05,0.0017747617093846202,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,1,0.231619333,0.23152775003109127,0.0,8.037209045141935e-05,0.22909575467929244,0.002351623261347413,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,1,0.013780500000000001,0.01372233300935477,0.0,7.741397712379694e-05,0.011421630857512355,0.0022232881747186184,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,2,0.009414209,0.009361458010971546,9.712495375424623e-05,0.0,0.00691750121768564,0.00234683183953166,0.00039321824442595243,0.004664581967517734,2.99972016364336e-05,0.0017738393507897854,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,2,0.23352487500000002,0.23344420897774398,0.0,8.024647831916809e-05,0.2310967540834099,0.0022672084160149097,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,2,0.013599208000000002,0.013537665945477784,0.0,7.603946141898632e-05,0.011279209633357823,0.0021824168507009745,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,3,0.009281959000000001,0.00922895793337375,9.474996477365494e-05,0.0,0.006846251897513866,0.002287956071086228,0.00038992008194327354,0.004600625834427774,3.3454387448728085e-05,0.001765839639119804,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,3,0.23169470900000003,0.23159775009844452,0.0,7.837486919015646e-05,0.22927636874374002,0.002243006485514343,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,3,0.013556583,0.01350495801307261,0.0,7.753691170364618e-05,0.011230375966988504,0.00219704513438046,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,4,0.009485625000000001,0.00942537491209805,9.808293543756008e-05,0.0,0.0070114589761942625,0.0023158330004662275,0.0003960857866331935,0.0046995400916785,3.812275826931e-05,0.0018209730042144656,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,4,0.232212667,0.23212845798116177,0.0,7.828883826732635e-05,0.22980066807940602,0.002249501063488424,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,4,0.013596375,0.013522542081773281,0.0,7.545482367277145e-05,0.011258662911131978,0.0021884243469685316,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,5,0.23122483400000002,0.23114312498364598,0.0,7.812504190951586e-05,0.22881649958435446,0.0022485003573819995,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,5,0.009393625000000001,0.00933391589205712,9.67090018093586e-05,0.0,0.006918704719282687,0.0023185021709650755,0.0003883435856550932,0.004685628111474216,2.9499642550945282e-05,0.0017602178268134594,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,5,0.01377125,0.013705249992199242,0.0,7.666298188269138e-05,0.011449283570982516,0.002179303439334035,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,6,0.23195279100000002,0.23187633301131427,0.0,7.762631867080927e-05,0.22954683098942041,0.0022518757032230496,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,6,0.013569834000000001,0.013515167054720223,0.0,8.174788672477007e-05,0.011247795191593468,0.0021856239764019847,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,6,0.009272708000000001,0.009226833004504442,9.550002869218588e-05,0.0,0.006872469326481223,0.0022588636493310332,0.00038350699469447136,0.004660040372982621,2.9539107345044613e-05,0.0017466343706473708,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,7,0.013621083,0.013566875015385449,0.0,7.512618321925402e-05,0.011364413774572313,0.002127335057593882,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,7,0.009257166,0.009208125062286854,8.695805445313454e-05,0.0,0.006893709069117904,0.0022274579387158155,0.00038021686486899853,0.004680252866819501,2.9378454200923443e-05,0.0017503037815913558,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,7,0.233022375,0.2329292920185253,0.0,8.008070290088654e-05,0.23059799952898175,0.0022512117866426706,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,psor,8,0.23054875000000002,0.23046133294701576,0.0,7.766787894070148e-05,0.2281263415934518,0.002257323474623263,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,8,0.009254458,0.00920120906084776,9.783392306417227e-05,0.0,0.0068262938875705,0.0022770812502130866,0.0003812143113464117,0.004609664552845061,2.829311415553093e-05,0.0017526829615235329,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,8,0.013657125,0.013595167081803083,0.0,7.616460788995028e-05,0.011370248976163566,0.002148753497749567,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,9,0.244751667,0.24463808303698897,0.0,8.541799616068602e-05,0.24205970752518624,0.002492957515642047,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,9,0.011216334000000001,0.01114320894703269,0.00012474996037781239,0.0,0.008189665153622627,0.0028287938330322504,0.0004693777300417423,0.005470377975143492,3.625813405960798e-05,0.0021458750125020742,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,9,0.016824625000000003,0.01674816699232906,0.0,9.753438644111156e-05,0.01379012840334326,0.002860504202544689,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,10,0.009549375,0.009490916971117258,0.00010904204100370407,0.0,0.007019006181508303,0.0023628687486052513,0.0004007567185908556,0.004727844032458961,3.112456761300564e-05,0.001802882645279169,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,10,0.013658209000000001,0.01360120892059058,0.0,7.720314897596836e-05,0.011354043963365257,0.0021699618082493544,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,10,0.23242754200000001,0.2323490419657901,0.0,7.878371980041265e-05,0.2300051680067554,0.0022650902392342687,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,psor,11,0.232370083,0.23229045805055648,0.0,8.116220124065876e-05,0.22987550334073603,0.0023337925085797906,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,11,0.009371500000000001,0.00931033305823803,9.629200212657452e-05,0.0,0.006906928261741996,0.002307112794369459,0.0003922114847227931,0.0046801724238321185,2.974539529532194e-05,0.0017512219492346048,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,11,0.013817000000000001,0.01375100004952401,0.0,7.837347220629454e-05,0.01145379536319524,0.002218831214122474,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,12,0.23036625000000002,0.23028200003318489,0.0,8.162623271346092e-05,0.22780620772391558,0.002394166076555848,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,12,0.013572291,0.013507290976122022,0.0,7.712515071034431e-05,0.011213334975764155,0.002216830849647522,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,12,0.009239667,0.009190667071379721,9.849993512034416e-05,0.0,0.00681213173083961,0.002280035405419767,0.000385545426979661,0.004620377556420863,2.8919195756316185e-05,0.0017228013603016734,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,13,0.23162633300000002,0.23153879190795124,0.0,8.074892684817314e-05,0.22914321057032794,0.002314832410775125,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,13,0.009506958000000001,0.009433332947082818,9.566603694111109e-05,0.0,0.007033670553937554,0.002303996356204152,0.00038921076338738203,0.004816004075109959,3.0333292670547962e-05,0.0017440085066482425,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,13,0.013596667000000002,0.013534750090911984,0.0,7.703877054154873e-05,0.011292287381365895,0.0021654239390045404,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,14,0.013816375,0.013753624982200563,0.0,7.987581193447113e-05,0.011368831270374358,0.002304917899891734,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,14,0.009485666,0.009424582938663661,9.729200974106789e-05,0.0,0.006943707354366779,0.0023835835745558143,0.00038645986933261156,0.004699666285887361,2.9995222575962543e-05,0.0017707149963825941,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,14,0.23140591700000002,0.23131241695955396,0.0,8.066499140113592e-05,0.2289137013722211,0.002318050595931709,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,15,0.009238375,0.00918745796661824,9.362504351884127e-05,0.0,0.006821293034590781,0.002272539888508618,0.00039067864418029785,0.004614723846316338,2.991710789501667e-05,0.0017310990951955318,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,15,0.013681042000000001,0.013612958020530641,0.0,7.870490662753582e-05,0.011364378617145121,0.002169874496757984,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,15,0.232680667,0.23259675002191216,0.0,8.199340663850307e-05,0.23004541103728116,0.002469345577992499,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,16,0.013822792,0.013754915911704302,0.0,7.745251059532166e-05,0.011456960695795715,0.0022205027053132653,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,16,0.23372558400000001,0.23364608397241682,0.0,8.165428880602121e-05,0.23113921366166323,0.0024252160219475627,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,16,0.009361292,0.009304999955929816,9.708304423838854e-05,0.0,0.006917591206729412,0.002290325704962015,0.0003819655394181609,0.004695204668678343,2.974842209368944e-05,0.001755638630129397,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,17,0.013608875000000001,0.01354416599497199,0.0,7.542630191892385e-05,0.01130179048050195,0.002166949212551117,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,17,0.232587916,0.2324988340260461,0.0,8.049665484577417e-05,0.23006212699692696,0.0023562103742733598,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,17,0.009520083,0.009457707987166941,9.93749126791954e-05,0.0,0.007021379540674388,0.0023369535338133574,0.00038996420335024595,0.004740713513456285,3.02076805382967e-05,0.00180480582639575,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,18,0.013891417000000001,0.01382216694764793,0.0,7.812655530869961e-05,0.011559333768673241,0.0021847066236659884,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,18,0.23234600000000002,0.23227024998050183,0.0,7.774622645229101e-05,0.22994275088422,0.0022497528698295355,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,18,0.009238792000000001,0.009185125003568828,9.783299174159765e-05,0.0,0.006825963733717799,0.0022613282781094313,0.0003838097909465432,0.004627629881724715,2.9626069590449333e-05,0.001731300144456327,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,19,0.009338208,0.00927141704596579,8.241692557930946e-05,0.0,0.006908587762154639,0.0022804123582318425,0.0004266310716047883,0.004631467629224062,3.095774445682764e-05,0.001764508429914713,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,19,0.013702375000000001,0.013639791053719819,0.0,7.828336674720049e-05,0.011368792387656868,0.0021927152993157506,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,19,0.232550958,0.23246912495233119,0.0,7.962633389979601e-05,0.2300326288677752,0.0023568697506561875,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,20,0.00934775,0.009286916931159794,9.879202116280794e-05,0.0,0.006887089693918824,0.002301035216078162,0.00038438301999121904,0.004657791228964925,3.0786613933742046e-05,0.0017590542556717992,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,20,0.013586625000000001,0.013530833064578474,0.0,7.670372724533081e-05,0.011323249666020274,0.0021308796713128686,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,20,0.23234720900000003,0.2322654580930248,0.0,7.899233605712652e-05,0.229929163120687,0.002257302636280656,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,psor,21,0.232429042,0.23234512493945658,0.0,7.941131480038166e-05,0.22998387226834893,0.002281841356307268,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,21,0.013732000000000001,0.013667333987541497,0.0,7.64897558838129e-05,0.011390333296731114,0.0022005109349265695,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,21,0.009191875,0.00914674997329712,9.674998000264168e-05,0.0,0.006803000927902758,0.0022469990653917193,0.0003815076779574156,0.004604917019605637,3.040744923055172e-05,0.0017332152929157019,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,22,0.013631875000000002,0.013576167053543031,0.0,7.70805636420846e-05,0.01134500524494797,0.0021540812449529767,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,22,0.232966,0.23289037495851517,0.0,7.754494436085224e-05,0.23059270344674587,0.0022201265674084425,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,22,0.009391,0.009322708006948233,9.516696445643902e-05,0.0,0.006935872486792505,0.002291668555699289,0.00038708513602614403,0.0047079205978661776,3.1372648663818836e-05,0.0017527929740026593,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,23,0.013607583000000001,0.013547207927331328,0.0,7.545785047113895e-05,0.011316535877995193,0.0021552141988649964,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,23,0.009415292,0.009348292020149529,8.854200132191181e-05,0.0,0.006935345241799951,0.0023244047770276666,0.00039146223571151495,0.004634218057617545,3.04199056699872e-05,0.0018237568438053131,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,23,0.232034291,0.2319437499390915,0.0,7.887789979577065e-05,0.22958863305393606,0.0022762389853596687,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,psor,24,0.229565875,0.2294820420211181,0.0,7.708161137998104e-05,0.22712770849466324,0.002277251915074885,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,24,0.009366708000000001,0.009316208073869348,9.858293924480677e-05,0.0,0.006884881295263767,0.0023327438393607736,0.00039333757013082504,0.004641586565412581,3.016320988535881e-05,0.0017650485970079899,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,24,0.013655375,0.013592167058959603,0.0,7.83681171014905e-05,0.011339707183651626,0.0021740917582064867,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,25,0.013571167,0.013516417006030679,0.0,7.745425682514906e-05,0.011246083886362612,0.0021928788628429174,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,25,0.22968650000000002,0.2296044999966398,0.0,7.645657751709223e-05,0.22731203713919967,0.002216006279923022,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,25,0.00927375,0.009224083041772246,9.899993892759085e-05,0.0,0.006851421901956201,0.002273661200888455,0.00038242945447564125,0.004645009990781546,2.9545044526457787e-05,0.0017398439813405275,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,26,0.230383,0.2302935830084607,0.0,7.861817721277475e-05,0.22800508770160377,0.0022098771296441555,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,26,0.009201334,0.009152458049356937,9.704194962978363e-05,0.0,0.0067901735892519355,0.0022652425104752183,0.00038771843537688255,0.004578414256684482,2.978835254907608e-05,0.0017408864805474877,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,26,0.013620209000000001,0.01354587497189641,0.0,7.687474135309458e-05,0.011317834723740816,0.0021511655068024993,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,projected_lu_single,27,0.009271458,0.009208124945871532,8.837494533509016e-05,0.0,0.006846969481557608,0.002272780518978834,0.0003877087729051709,0.004608793882653117,3.028102219104767e-05,0.0017670032102614641,120,True,5.211380951432352e-16
call_T050_s040_r010_q000,test,call,0.0,False,policy_iteration,27,0.013645750000000002,0.01357754203490913,0.0,7.658172398805618e-05,0.011332791880704463,0.0021681684302166104,0.0,0.0,0.0,0.0,120,True,5.645662697385049e-16
call_T050_s040_r010_q000,test,call,0.0,False,psor,27,0.23274987500000002,0.23266587499529123,0.0,8.087244350463152e-05,0.2302854647859931,0.0022995377657935023,0.0,0.0,0.0,0.0,3240,True,4.831655669051005e-13
