regime_id,split,arm,repeat,option_type,prediction_seconds,projection_seconds,lcp_finish_seconds,marcher_other_seconds,total_seconds,converged,total_iterations,mean_iterations,max_iterations,max_normalized_lcp_residual,max_normalized_obstacle_violation
put_T100_s060_r010_q010,stress_holdout,C_mlp_psor,22,put,0.001585999969393015,0.00030575552955269814,0.7753384619718418,0.0027423235587775707,0.779972541029565,True,9291,77.425,96,9.994522570666575e-13,0.0
put_T100_s060_r010_q010,stress_holdout,D_mlp_policy,22,put,0.0016442079795524478,0.0002420003293082118,0.018680216162465513,0.0024943255120888352,0.023060749983415008,True,175,1.4583333333333333,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,B_previous_policy,22,put,0.0,9.349605534225702e-05,0.015158368507400155,0.0026186774484813213,0.017870542011223733,True,134,1.1166666666666667,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,D_mlp_policy,23,put,0.0015273330500349402,0.0003125398652628064,0.01856062829028815,0.0024548738729208708,0.022855375078506768,True,175,1.4583333333333333,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,C_mlp_psor,23,put,0.0015062079764902592,0.0002966184401884675,0.7763672528089955,0.002750462736003101,0.7809205419616774,True,9291,77.425,96,9.994522570666575e-13,0.0
put_T100_s060_r010_q010,stress_holdout,B_previous_policy,23,put,0.0,9.262922685593367e-05,0.01487445761449635,0.0024844962172210217,0.017451583058573306,True,134,1.1166666666666667,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,A_previous_psor,23,put,0.0,0.0001057508634403348,0.771748842089437,0.002742865006439388,0.7745974579593167,True,9220,76.83333333333333,96,9.99451172864485e-13,0.0
put_T100_s060_r010_q010,stress_holdout,A_previous_psor,24,put,0.0,0.00010533223394304514,0.7669872464612126,0.0027383383130654693,0.7698309170082211,True,9220,76.83333333333333,96,9.99451172864485e-13,0.0
put_T100_s060_r010_q010,stress_holdout,C_mlp_psor,24,put,0.0015754170017316937,0.00030874856747686863,0.7746965868864208,0.002761206589639187,0.7793419590452686,True,9291,77.425,96,9.994522570666575e-13,0.0
put_T100_s060_r010_q010,stress_holdout,B_previous_policy,24,put,0.0,9.587802924215794e-05,0.015429036458954215,0.002575377468019724,0.018100291956216097,True,134,1.1166666666666667,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,D_mlp_policy,24,put,0.0016760409343987703,0.00024162884801626205,0.01855974888894707,0.002486581332050264,0.022964000003412366,True,175,1.4583333333333333,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,D_mlp_policy,25,put,0.0014944580616429448,0.00023738096933811903,0.018524420564062893,0.002439406467601657,0.022695666062645614,True,175,1.4583333333333333,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,C_mlp_psor,25,put,0.001567958970554173,0.00029612553771585226,0.7757320845266804,0.0027443738654255867,0.780340542900376,True,9291,77.425,96,9.994522570666575e-13,0.0
put_T100_s060_r010_q010,stress_holdout,A_previous_psor,25,put,0.0,0.00010654621291905642,0.7642594599165022,0.0027090779040008783,0.7670750840334222,True,9220,76.83333333333333,96,9.99451172864485e-13,0.0
put_T100_s060_r010_q010,stress_holdout,B_previous_policy,25,put,0.0,8.986808825284243e-05,0.014710161136463284,0.002489011734724045,0.01728904095944017,True,134,1.1166666666666667,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,C_mlp_psor,26,put,0.0015742499381303787,0.00029854418244212866,0.7712707568425685,0.0027127399807795882,0.7758562909439206,True,9291,77.425,96,9.994522570666575e-13,0.0
put_T100_s060_r010_q010,stress_holdout,D_mlp_policy,26,put,0.00164079200476408,0.00024712609592825174,0.01892767264507711,0.0025393672985956073,0.02335495804436505,True,175,1.4583333333333333,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,A_previous_psor,26,put,0.0,0.0001077066408470273,0.7684537929017097,0.002717583440244198,0.7712790829828009,True,9220,76.83333333333333,96,9.99451172864485e-13,0.0
put_T100_s060_r010_q010,stress_holdout,B_previous_policy,26,put,0.0,9.362318087369204e-05,0.01540295290760696,0.002586423885077238,0.01808299997355789,True,134,1.1166666666666667,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,B_previous_policy,27,put,0.0,8.991477079689503e-05,0.01470744947437197,0.002454135799780488,0.017251500044949353,True,134,1.1166666666666667,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,D_mlp_policy,27,put,0.0015559999737888575,0.00023867306299507618,0.018511085072532296,0.002447033883072436,0.022752791992388666,True,175,1.4583333333333333,5,2.220446049250313e-16,0.0
put_T100_s060_r010_q010,stress_holdout,A_previous_psor,27,put,0.0,0.00010608404409140348,0.7567921651061624,0.0027146257925778627,0.7596128749428317,True,9220,76.83333333333333,96,9.99451172864485e-13,0.0
put_T100_s060_r010_q010,stress_holdout,C_mlp_psor,27,put,0.0015700000803917646,0.00029337103478610516,0.7641221279045567,0.002661376027390361,0.7686468750471249,True,9291,77.425,96,9.994522570666575e-13,0.0
