S_over_K,tau_over_T,V_over_K,Delta,scaled_Gamma,payoff_over_K,continuation_premium_over_K
0.5,0.10000000000000001,0.50095743552867655,-0.99670193566988385,0.037167753209785159,0.5,0.00095743552867655346
0.50249999999999995,0.10000000000000001,0.49846579790580997,-0.99660773290093807,0.038199139460303413,0.49750000000000005,0.00096579790580991753
0.505,0.10000000000000001,0.49597439904301061,-0.99651091525770008,0.039260188010022533,0.495,0.00097439904301060976
0.50749999999999995,0.10000000000000001,0.49348324557353979,-0.99641140451388255,0.040354177348905299,0.49250000000000005,0.00098324557353973718
0.51000000000000001,0.10000000000000001,0.49099234433660638,-0.99630911408227718,0.041484517421114517,0.48999999999999999,0.00099234433660638777
0.51249999999999996,0.10000000000000001,0.48850170239867996,-0.99620394868845263,0.042654747733402026,0.48750000000000004,0.0010017023986799156
0.51500000000000001,0.10000000000000001,0.48601132707560946,-0.99609580404937081,0.043868535310763596,0.48499999999999999,0.0010113270756094694
0.51749999999999996,0.10000000000000001,0.48352122595554287,-0.99598456655730827,0.04512967249618919,0.48250000000000004,0.001021225955542826
0.52000000000000002,0.10000000000000001,0.48103140692262664,-0.99587011296947836,0.046442074590687263,0.47999999999999998,0.0010314069226266542
0.52249999999999996,0.10000000000000001,0.47854187818147592,-0.99575231010375598,0.04780977732922579,0.47750000000000004,0.001041878181475886
0.52500000000000002,0.10000000000000001,0.47605264828239624,-0.99563101454092373,0.049236934187755578,0.47499999999999998,0.0010526482823962624
0.52749999999999997,0.10000000000000001,0.47356372614734127,-0.99550607233386612,0.05072781351605421,0.47250000000000003,0.0010637261473412374
0.53000000000000003,0.10000000000000001,0.47107512109658783,-0.99537731872415525,0.052286795490821839,0.46999999999999997,0.001075121096587861
0.53249999999999997,0.10000000000000001,0.46858684287611169,-0.9952445778664859,0.053918368883209271,0.46750000000000003,0.00108684287611166
0.53500000000000003,0.10000000000000001,0.46609890168563889,-0.99510766256142802,0.055627127634788137,0.46499999999999997,0.00109890168563892
0.53749999999999998,0.10000000000000001,0.46361130820735785,-0.99496637399698595,0.057417767235914387,0.46250000000000002,0.0011113082073578306
0.54000000000000004,0.10000000000000001,0.46112407363526214,-0.99482050149946533,0.059295080900458839,0.45999999999999996,0.0011240736352621794
0.54249999999999998,0.10000000000000001,0.45863720970510774,-0.99466982229416367,0.061263955530949321,0.45750000000000002,0.0011372097051077223
0.54500000000000004,0.10000000000000001,0.45615072872495305,-0.99451410127641571,0.06332936746841078,0.45499999999999996,0.0011507287249530873
0.54749999999999999,0.10000000000000001,0.45366464360625891,-0.99435309079353917,0.065496378021421289,0.45250000000000001,0.0011646436062588972
0.55000000000000004,0.10000000000000001,0.45117896789551926,-0.99418653043824001,0.067770128769296917,0.44999999999999996,0.0011789678955193006
0.55249999999999999,0.10000000000000001,0.44869371580639372,-0.99401414685404521,0.07015583663475139,0.44750000000000001,0.0011937158063937137
0.55500000000000005,0.10000000000000001,0.44620890225230997,-0.99383565355334824,0.072658788721906398,0.44499999999999995,0.0012089022523100179
0.5575,0.10000000000000001,0.44372454287950647,-0.99365075074865683,0.075284336916126113,0.4425,0.0012245428795064628
0.56000000000000005,0.10000000000000001,0.44124065410047769,-0.99345912519763757,0.078037892242816945,0.43999999999999995,0.0012406541004777449
0.5625,0.10000000000000001,0.43875725312779051,-0.99326045006257446,0.080924918983102459,0.4375,0.0012572531277905141
