S_over_K,tau_over_T,V_over_K,Delta,scaled_Gamma,payoff_over_K,continuation_premium_over_K
0.5,0.5,0.50805030354173586,-0.90230376955864078,0.75140425978147096,0.5,0.0080503035417358593
0.50249999999999995,0.5,0.50579689613993117,-0.9004205990233588,0.75513116599363472,0.49750000000000005,0.0082968961399311203
0.505,0.5,0.50354820830535729,-0.89852811782250441,0.75885315197754921,0.495,0.0085482083053572966
0.50749999999999995,0.5,0.50130426330149169,-0.89662633565293681,0.76257226325270866,0.49250000000000005,0.0088042633014916438
0.51000000000000001,0.5,0.49906508437373015,-0.89471525737506852,0.76629032487021598,0.48999999999999999,0.009065084373730159
0.51249999999999996,0.5,0.49683069476079811,-0.89279488355337999,0.77000894995807323,0.48750000000000004,0.0093306947607980639
0.51500000000000001,0.5,0.49460111770483578,-0.89086521097544691,0.77372954835628704,0.48499999999999999,0.0096011177048357932
0.51749999999999996,0.5,0.49237637646021654,-0.88892623314931585,0.77745333529653116,0.48250000000000004,0.0098763764602164961
0.52000000000000002,0.5,0.49015649430114405,-0.88697794077916614,0.7811813400855937,0.47999999999999998,0.01015649430114407
0.52249999999999996,0.5,0.48794149452809216,-0.88502032221930138,0.78491441475594215,0.47750000000000004,0.010441494528092121
0.52500000000000002,0.5,0.48573140047313312,-0.88305336390658329,0.78865324265070114,0.47499999999999998,0.010731400473133146
0.52749999999999997,0.5,0.48352623550421359,-0.88107705077152376,0.79239834691401634,0.47250000000000003,0.011026235504213555
0.53000000000000003,0.5,0.48132602302842831,-0.87909136662828824,0.796150098861231,0.46999999999999997,0.011326023028428334
0.53249999999999997,0.5,0.47913078649434537,-0.8770962945439551,0.79990872620651277,0.46750000000000003,0.011630786494345347
0.53500000000000003,0.5,0.4769405493934335,-0.87509181718739659,0.80367432112857629,0.46499999999999997,0.011940549393433531
0.53749999999999998,0.5,0.4747553352606424,-0.87307791715822447,0.80744684815789203,0.46250000000000002,0.012255335260642375
0.54000000000000004,0.5,0.47257516767418445,-0.87105457729624713,0.81122615187132585,0.45999999999999996,0.012575167674184484
0.54249999999999998,0.5,0.4704000702545687,-0.86902178097194882,0.81501196438250856,0.45750000000000002,0.012900070254568685
0.54500000000000004,0.5,0.46823006666292855,-0.8669795123585059,0.81880391261838348,0.45499999999999996,0.013230066662928586
0.54749999999999999,0.5,0.46606518059869478,-0.86492775668588773,0.82260152537429732,0.45250000000000001,0.01356518059869477
0.55000000000000004,0.5,0.46390543579665422,-0.86286650047760549,0.82640424014184899,0.44999999999999996,0.013905435796654264
0.55249999999999999,0.5,0.46175085602343674,-0.86079573177067348,0.83021140970524554,0.44750000000000001,0.014250856023436731
0.55500000000000005,0.5,0.45960146507347405,-0.8587154403193783,0.83402230850342673,0.44499999999999995,0.014601465073474096
0.5575,0.5,0.45745728676446817,-0.85662561778343571,0.83783613875649132,0.4425,0.01495728676446817
0.56000000000000005,0.5,0.45531834493240775,-0.85452625790112247,0.84165203635610975,0.43999999999999995,0.015318344932407801
0.5625,0.5,0.4531846634261712,-0.85241735664798357,0.84546907652069314,0.4375,0.015684663426171197
0.56499999999999995,0.5,0.4510562661017487,-0.8502989123816862,0.84928627921693556,0.43500000000000005,0.016056266101748651
0.5675,0.5,0.44893317681612072,-0.84817092597361576,0.85310261435020229,0.4325,0.01643317681612072
0.57000000000000006,0.5,0.44681541942082148,-0.84603340092777868,0.85691700672690718,0.42999999999999994,0.016815419420821542
0.57250000000000001,0.5,0.44470301775522247,-0.84388634348757885,0.86072834079263905,0.42749999999999999,0.017203017755222483
0.57499999999999996,0.5,0.4425959956395617,-0.84172976273102995,0.86453546515031554,0.42500000000000004,0.017595995639561657
0.57750000000000001,0.5,0.44049437686775023,-0.83956367065493631,0.8683371968630661,0.42249999999999999,0.017994376867750239
0.57999999999999996,0.5,0.43839818519998064,-0.83738808224858508,0.87213232554694753,0.42000000000000004,0.018398185199980599
0.58250000000000002,0.5,0.43630744435516428,-0.83520301555746024,0.87591961725885248,0.41749999999999998,0.018807444355164293
0.58499999999999996,0.5,0.4342221780032216,-0.83300849173749103,0.87969781818525727,0.41500000000000004,0.019222178003221568
0.58750000000000002,0.5,0.43214240975724649,-0.83080453510031649,0.88346565813761124,0.41249999999999998,0.019642409757246515
0.58999999999999997,0.5,0.43006816316557034,-0.82859117315005204,0.88722185386032815,0.41000000000000003,0.020068163165570307
0.59250000000000003,0.5,0.42799946170374287,-0.82636843661200943,0.89096511215743546,0.40749999999999997,0.020499461703742894
0.59499999999999997,0.5,0.42593632876645093,-0.82413635945382402,0.89469413284398802,0.40500000000000003,0.020936328766450907
0.59750000000000003,0.5,0.42387878765939468,-0.82189497889941443,0.89840761152839332,0.40249999999999997,0.021378787659394716
0.59999999999999998,0.5,0.4218268615911353,-0.8196443354361912,0.90210424223178021,0.40000000000000002,0.021826861591135283
0.60250000000000004,0.5,0.41978057366493499,-0.81738447281591498,0.90578271985050562,0.39749999999999996,0.022280573664935022
0.60499999999999998,0.5,0.41773994687060101,-0.81511543804958897,0.90944174246785892,0.39500000000000002,0.022739946870600991
