regime_id,option_type,q,repeat,order_position,method,elapsed_seconds,solver_reported_seconds,converged
put_T025_s020_r001_q000,put,0.0,10,0,published_dirk_p,0.57224675,0.5718009998090565,True
put_T025_s020_r001_q000,put,0.0,10,1,dirk_policy_sinh,0.609691584,0.609235875075683,True
put_T025_s020_r001_q000,put,0.0,11,0,published_dirk_p,0.592784291,0.5923355419654399,True
put_T025_s020_r001_q000,put,0.0,11,1,dirk_policy_sinh,0.637549792,0.6370153748430312,True
put_T025_s020_r001_q000,put,0.0,12,0,published_dirk_p,0.615129291,0.6146442499011755,True
put_T025_s020_r001_q000,put,0.0,12,1,dirk_policy_sinh,0.627819916,0.627371417125687,True
put_T025_s020_r001_q000,put,0.0,13,0,dirk_policy_sinh,0.632567083,0.6319465830456465,True
put_T025_s020_r001_q000,put,0.0,13,1,published_dirk_p,0.610162625,0.6096676250454038,True
put_T025_s020_r001_q000,put,0.0,14,0,dirk_policy_sinh,0.625488584,0.6250168750993907,True
put_T025_s020_r001_q000,put,0.0,14,1,published_dirk_p,0.642198417,0.6417287499643862,True
put_T025_s020_r001_q000,put,0.0,15,0,published_dirk_p,0.644005917,0.6435357080772519,True
put_T025_s020_r001_q000,put,0.0,15,1,dirk_policy_sinh,0.615094333,0.6146271671168506,True
put_T025_s020_r001_q000,put,0.0,16,0,dirk_policy_sinh,0.608903459,0.6084335409104824,True
put_T025_s020_r001_q000,put,0.0,16,1,published_dirk_p,0.6626895,0.6621902920305729,True
put_T025_s020_r001_q000,put,0.0,17,0,published_dirk_p,0.650375,0.6498483750037849,True
put_T025_s020_r001_q000,put,0.0,17,1,dirk_policy_sinh,0.639795917,0.6391221669036895,True
put_T025_s020_r001_q000,put,0.0,18,0,published_dirk_p,0.683750875,0.6831083749420941,True
put_T025_s020_r001_q000,put,0.0,18,1,dirk_policy_sinh,0.673682667,0.6731934580020607,True
put_T025_s020_r001_q000,put,0.0,19,0,published_dirk_p,0.624840667,0.6243449579924345,True
put_T025_s020_r001_q000,put,0.0,19,1,dirk_policy_sinh,0.608995708,0.6084872090723366,True
put_T025_s020_r001_q000,put,0.0,20,0,dirk_policy_sinh,0.662274125,0.6618072912096977,True
put_T025_s020_r001_q000,put,0.0,20,1,published_dirk_p,0.7536805,0.7531497499439865,True
put_T025_s020_r001_q000,put,0.0,21,0,dirk_policy_sinh,0.701977292,0.7014950830489397,True
put_T025_s020_r001_q000,put,0.0,21,1,published_dirk_p,0.702014917,0.701454000081867,True
put_T025_s020_r001_q000,put,0.0,22,0,dirk_policy_sinh,0.653610375,0.6531277080066502,True
put_T025_s020_r001_q000,put,0.0,22,1,published_dirk_p,0.614586333,0.6139499589335173,True
put_T025_s020_r001_q000,put,0.0,23,0,published_dirk_p,0.688444583,0.6879036659374833,True
put_T025_s020_r001_q000,put,0.0,23,1,dirk_policy_sinh,0.7043095,0.703646375099197,True
put_T025_s020_r001_q000,put,0.0,24,0,published_dirk_p,0.719211917,0.7186540828552097,True
