arm,boundary_conditional_mae,boundary_conditional_rmse,boundary_false_count,boundary_found_rate,boundary_missed_count,boundary_predicted_found,boundary_reference_found,complementarity_max,delta_rmse,equation_max,fb_max,mae,max_abs_error,max_normalized_complementarity,max_normalized_equation_violation,max_normalized_lcp_residual,max_normalized_obstacle_violation,network_spec,obstacle_max,reference_source,regime_id,region,relative_l2,rmse,sample_count,scaled_gamma_rmse,seed,split,variant,vi_p95
C,nan,nan,0,0.008264462809917356,120,0,120,0.012975410165652923,0.067393161240816,0.010278181238915218,0.020137628288981302,0.032487646006916476,0.05237238443559711,7.69542137990793e-06,3.6545551734301645e-06,0.001194279124525749,0.001194279124525749,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.005182717741933494,DIRK_policy_sinh_M480_N960,call_T025_s060_r005_q010,boundary_near,0.06958564805861926,0.033785784252601106,480,0.779292574779172,101,stress_holdout,soft_lcp,0.017264387431881772
C,nan,nan,0,0.008264462809917356,120,0,120,0.012975410165652923,0.067393161240816,0.010278181238915218,0.020137628288981302,0.04490959111897203,0.07153092146420767,7.69542137990793e-06,3.6545551734301645e-06,0.001194279124525749,0.001194279124525749,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.005182717741933494,DIRK_policy_sinh_M480_N960,call_T025_s060_r005_q010,payoff_kink_near,0.5775561692662666,0.04989472615475906,605,0.779292574779172,101,stress_holdout,soft_lcp,0.017264387431881772
C,nan,nan,0,0.008264462809917356,120,0,120,0.012975410165652923,0.067393161240816,0.010278181238915218,0.020137628288981302,0.0018946730073338039,0.016657166646378656,7.69542137990793e-06,3.6545551734301645e-06,0.001194279124525749,0.001194279124525749,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.005182717741933494,DIRK_policy_sinh_M480_N960,call_T025_s060_r005_q010,maturity_row,0.00922746203603251,0.0032834077926844675,43,0.779292574779172,101,stress_holdout,soft_lcp,0.017264387431881772
C,nan,nan,0,0.008264462809917356,120,0,120,0.012975410165652923,0.067393161240816,0.010278181238915218,0.020137628288981302,0.04000295569264623,0.08888289591936839,7.69542137990793e-06,3.6545551734301645e-06,0.001194279124525749,0.001194279124525749,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.005182717741933494,DIRK_policy_sinh_M480_N960,call_T025_s060_r005_q010,strict_interior,0.12164050042555113,0.044592094987871395,4084,0.779292574779172,101,stress_holdout,soft_lcp,0.017264387431881772
C,nan,nan,0,0.008264462809917356,120,0,120,0.018892590691422316,0.0863698235212179,0.022685125799648598,0.025022216498953226,0.044282547127535106,0.10623060218845537,7.573406105185068e-06,1.2259787166715046e-05,0.0007936189568520858,0.0007936189568520858,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.0041900435458739616,DIRK_policy_sinh_M480_N960,call_T025_s060_r010_q010,all,0.13831118567046646,0.049822847700506934,5203,0.9522485294446462,101,stress_holdout,soft_lcp,0.019115677862186282
C,nan,nan,0,0.008264462809917356,120,0,120,0.018892590691422316,0.0863698235212179,0.022685125799648598,0.025022216498953226,0.02186177596933885,0.051866891755828703,7.573406105185068e-06,1.2259787166715046e-05,0.0007936189568520858,0.0007936189568520858,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.0041900435458739616,DIRK_policy_sinh_M480_N960,call_T025_s060_r010_q010,exercise_region,0.04571084865917821,0.02509844014212226,1317,0.9522485294446462,101,stress_holdout,soft_lcp,0.019115677862186282
C,nan,nan,0,0.008264462809917356,120,0,120,0.018892590691422316,0.0863698235212179,0.022685125799648598,0.025022216498953226,0.05188114610214768,0.10623060218845537,7.573406105185068e-06,1.2259787166715046e-05,0.0007936189568520858,0.0007936189568520858,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.0041900435458739616,DIRK_policy_sinh_M480_N960,call_T025_s060_r010_q010,continuation_region,0.20846831414567132,0.055768321994758126,3886,0.9522485294446462,101,stress_holdout,soft_lcp,0.019115677862186282
C,nan,nan,0,0.008264462809917356,120,0,120,0.018892590691422316,0.0863698235212179,0.022685125799648598,0.025022216498953226,0.033969850969490914,0.05220894778808083,7.573406105185068e-06,1.2259787166715046e-05,0.0007936189568520858,0.0007936189568520858,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.0041900435458739616,DIRK_policy_sinh_M480_N960,call_T025_s060_r010_q010,boundary_near,0.06145270057442852,0.03540123133182157,470,0.9522485294446462,101,stress_holdout,soft_lcp,0.019115677862186282
C,nan,nan,0,0.008264462809917356,120,0,120,0.018892590691422316,0.0863698235212179,0.022685125799648598,0.025022216498953226,0.05051138854131287,0.08452168110805125,7.573406105185068e-06,1.2259787166715046e-05,0.0007936189568520858,0.0007936189568520858,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.0041900435458739616,DIRK_policy_sinh_M480_N960,call_T025_s060_r010_q010,payoff_kink_near,0.6309513650235409,0.05616460322278899,605,0.9522485294446462,101,stress_holdout,soft_lcp,0.019115677862186282
C,nan,nan,0,0.008264462809917356,120,0,120,0.018892590691422316,0.0863698235212179,0.022685125799648598,0.025022216498953226,0.00160767436398972,0.017430410885701388,7.573406105185068e-06,1.2259787166715046e-05,0.0007936189568520858,0.0007936189568520858,"{""architecture"": ""resnet"", ""blocks"": 4, ""hidden_layers"": 6, ""layers_per_block"": 2, ""width"": 50}",0.0041900435458739616,DIRK_policy_sinh_M480_N960,call_T025_s060_r010_q010,maturity_row,0.008959595257925695,0.003188092757715723,43,0.9522485294446462,101,stress_holdout,soft_lcp,0.019115677862186282
