regime_id,option_type,q,genuine_early_exercise,method,repeat_index,randomized_order_index,measured_seconds,reported_total_seconds,converged,all_structural_checks_passed,failure_reason
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,12,1,0.616305125,0.6157639580778778,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,13,0,1.2092627500000002,1.2088339999318123,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,13,1,0.6095263750000001,0.6088953749276698,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,14,0,1.0760103330000002,1.0755804998334497,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,14,1,0.591273916,0.5907103749923408,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,15,0,0.5884191670000001,0.5880488748662174,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,15,1,1.0353380410000002,1.0350742910522968,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,16,0,1.0247773340000002,1.0243025000672787,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,16,1,0.587767292,0.5871556249912828,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,17,0,0.597025208,0.5966137500945479,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,17,1,1.0166175000000002,1.0163070000708103,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,18,0,1.026758875,1.026268209097907,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,18,1,0.582762667,0.5822875841986388,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,19,0,1.054925833,1.0546405829954892,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,19,1,0.638503459,0.6379318339750171,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,20,0,0.5939626250000001,0.5935576250776649,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,20,1,1.096881792,1.0964842501562089,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,21,0,0.741488958,0.7405579590704292,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,21,1,1.047082667,1.0464671251829714,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,22,0,0.5946600000000001,0.5941240419633687,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,22,1,1.036333583,1.0359193340409547,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,23,0,0.603260792,0.6026936669368297,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,23,1,1.074579458,1.0742289579939097,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,24,0,0.609654708,0.6087460829876363,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,24,1,1.031927708,1.0314611250068992,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,25,0,1.041974125,1.0413828331511468,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,25,1,0.624175417,0.6236408748663962,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,26,0,1.209407375,1.2089271668810397,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,26,1,0.592192,0.5916605000384152,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,27,0,0.6029553750000001,0.6026233329903334,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,27,1,1.0271234580000002,1.0267858339939266,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,28,0,0.5930435000000001,0.5923138749785721,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,28,1,1.056441416,1.056053709005937,True,True,
call_T100_s020_r005_q000,call,0.0,False,projected_lu_single,29,0,1.0820729580000001,1.0813127078581601,True,True,
call_T100_s020_r005_q000,call,0.0,False,policy_iteration,29,1,0.590050417,0.589520291890949,True,True,
