arm,boundary_conditional_mae,boundary_conditional_rmse,boundary_false_count,boundary_found_rate,boundary_missed_count,boundary_predicted_found,boundary_reference_found,delta_rmse,mae,max_abs_error,network_spec,normalized_lcp_residual_max,reference_source,regime_id,region,relative_l2,rmse,runtime_seconds,sample_count,scaled_gamma_rmse,seed,solver_converged,split,total_lcp_iterations,variant
A,0.007477261493076829,0.00875913270442972,0,1.0,0,120,120,0.0002981817099824611,6.422708043567844e-05,0.00031573154813613336,not_applicable,9.953009542535852e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,strict_interior,0.00025731825247436236,9.146089829366104e-05,0.20574060000217287,4091,0.004668949752614477,deterministic,True,stress_holdout,1811,CN+PSOR
B,0.007477261492864912,0.00875913270401895,0,1.0,0,120,120,0.00029818171040768934,7.921687977906027e-05,0.0011850233456495093,not_applicable,2.942527071204135e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,all,0.00033379113819913107,0.00012135016409690136,0.021798700003273552,5203,0.004668949834850108,deterministic,True,stress_holdout,136,CN+Policy Iteration
B,0.007477261492864912,0.00875913270401895,0,1.0,0,120,120,0.00029818171040768934,8.996262870366361e-07,5.3500605354084296e-05,not_applicable,2.942527071204135e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,exercise_region,8.785041738534002e-06,5.166944077122725e-06,0.021798700003273552,1148,0.004668949834850108,deterministic,True,stress_holdout,136,CN+Policy Iteration
B,0.007477261492864912,0.00875913270401895,0,1.0,0,120,120,0.00029818171040768934,0.00010138906399825708,0.0011850233456495093,not_applicable,2.942527071204135e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,continuation_region,0.000513409834198176,0.00013743108410448556,0.021798700003273552,4055,0.004668949834850108,deterministic,True,stress_holdout,136,CN+Policy Iteration
B,0.007477261492864912,0.00875913270401895,0,1.0,0,120,120,0.00029818171040768934,2.3827445477140843e-05,0.0011850233456495093,not_applicable,2.942527071204135e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,boundary_near,0.00011602171837521017,6.709469383329071e-05,0.021798700003273552,472,0.004668949834850108,deterministic,True,stress_holdout,136,CN+Policy Iteration
B,0.007477261492864912,0.00875913270401895,0,1.0,0,120,120,0.00029818171040768934,0.00023135779598462136,0.0011850233456495093,not_applicable,2.942527071204135e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,payoff_kink_near,0.0023550205368714438,0.0002632148406569232,0.021798700003273552,605,0.004668949834850108,deterministic,True,stress_holdout,136,CN+Policy Iteration
B,0.007477261492864912,0.00875913270401895,0,1.0,0,120,120,0.00029818171040768934,0.0,0.0,not_applicable,2.942527071204135e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,maturity_row,0.0,0.0,0.021798700003273552,43,0.004668949834850108,deterministic,True,stress_holdout,136,CN+Policy Iteration
B,0.007477261492864912,0.00875913270401895,0,1.0,0,120,120,0.00029818171040768934,6.422708043260537e-05,0.00031573154807747195,not_applicable,2.942527071204135e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r001_q010,strict_interior,0.0002573182524808261,9.14608982959585e-05,0.021798700003273552,4091,0.004668949834850108,deterministic,True,stress_holdout,136,CN+Policy Iteration
A,nan,nan,0,1.0,0,0,0,0.0003457875992948513,6.924939305313964e-05,0.001121319247258279,not_applicable,7.741091913745044e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,all,0.0002840818134112866,0.00010767660341918362,0.638431600000331,5203,0.005405771392597805,deterministic,True,test,5760,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0003457875992948513,6.612303561513671e-08,7.601872820315257e-07,not_applicable,7.741091913745044e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,exercise_region,9.284855960743055e-07,1.535767305748971e-07,0.638431600000331,199,0.005405771392597805,deterministic,True,test,5760,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0003457875992948513,7.200068616534733e-05,0.001121319247258279,not_applicable,7.741091913745044e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,continuation_region,0.000285122052294027,0.00010979677730626419,0.638431600000331,5004,0.005405771392597805,deterministic,True,test,5760,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0003457875992948513,0.00020860910983405066,0.001121319247258279,not_applicable,7.741091913745044e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,payoff_kink_near,0.001858052361638357,0.00024069608464011294,0.638431600000331,605,0.005405771392597805,deterministic,True,test,5760,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0003457875992948513,0.0,0.0,not_applicable,7.741091913745044e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,maturity_row,0.0,0.0,0.638431600000331,43,0.005405771392597805,deterministic,True,test,5760,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0003457875992948513,5.133685978199229e-05,0.00025476269876676533,not_applicable,7.741091913745044e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,strict_interior,0.00018582890084789774,7.444892785296186e-05,0.638431600000331,4560,0.005405771392597805,deterministic,True,test,5760,CN+PSOR
B,nan,nan,0,1.0,0,0,0,0.0003457875990276743,6.924939085246895e-05,0.001121319247258279,not_applicable,4.693354150586762e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,all,0.00028408181174275894,0.00010767660278675529,0.020170300002064323,5203,0.00540577139187997,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003457875990276743,6.612303561513675e-08,7.601872820315256e-07,not_applicable,4.693354150586762e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,exercise_region,9.284855960743057e-07,1.5357673057489714e-07,0.020170300002064323,199,0.00540577139187997,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003457875990276743,7.200068387715997e-05,0.001121319247258279,not_applicable,4.693354150586762e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,continuation_region,0.00028512205061938944,0.00010979677666138316,0.020170300002064323,5004,0.00540577139187997,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003457875990276743,0.00020860910967146742,0.001121319247258279,not_applicable,4.693354150586762e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,payoff_kink_near,0.0018580523609806933,0.00024069608455491777,0.020170300002064323,605,0.00540577139187997,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003457875990276743,0.0,0.0,not_applicable,4.693354150586762e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,maturity_row,0.0,0.0,0.020170300002064323,43,0.00540577139187997,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003457875990276743,5.1336857292578525e-05,0.00025476269876676533,not_applicable,4.693354150586762e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q000,strict_interior,0.000185828898334052,7.444892684583586e-05,0.020170300002064323,4560,0.00540577139187997,deterministic,True,test,120,CN+Policy Iteration
A,0.007864588532165337,0.009053277915391697,0,1.0,0,120,120,0.00030821917386804945,7.89795077710704e-05,0.0011599019940836258,not_applicable,9.736441312237213e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,all,0.0003265944417455298,0.00011923985889978069,0.21052190000045812,5203,0.004697078575822271,deterministic,True,stress_holdout,1846,CN+PSOR
A,0.007864588532165337,0.009053277915391697,0,1.0,0,120,120,0.00030821917386804945,8.216491468230654e-07,5.070053101186023e-05,not_applicable,9.736441312237213e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,exercise_region,7.794356657545742e-06,4.4585316965732655e-06,0.21052190000045812,926,0.004697078575822271,deterministic,True,stress_holdout,1846,CN+PSOR
A,0.007864588532165337,0.009053277915391697,0,1.0,0,120,120,0.00030821917386804945,9.590122324594835e-05,0.0011599019940836258,not_applicable,9.736441312237213e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,continuation_region,0.000435162532620766,0.00013149968193847635,0.21052190000045812,4277,0.004697078575822271,deterministic,True,stress_holdout,1846,CN+PSOR
A,0.007864588532165337,0.009053277915391697,0,1.0,0,120,120,0.00030821917386804945,2.034488707423546e-05,0.0011599019940836258,not_applicable,9.736441312237213e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,boundary_near,0.00011398996240455599,6.808739731304888e-05,0.21052190000045812,390,0.004697078575822271,deterministic,True,stress_holdout,1846,CN+PSOR
A,0.007864588532165337,0.009053277915391697,0,1.0,0,120,120,0.00030821917386804945,0.00022687222378954235,0.0011599019940836258,not_applicable,9.736441312237213e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,payoff_kink_near,0.002239924184699267,0.0002585168193498534,0.21052190000045812,605,0.004697078575822271,deterministic,True,stress_holdout,1846,CN+PSOR
A,0.007864588532165337,0.009053277915391697,0,1.0,0,120,120,0.00030821917386804945,0.0,0.0,not_applicable,9.736441312237213e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,maturity_row,0.0,0.0,0.21052190000045812,43,0.004697078575822271,deterministic,True,stress_holdout,1846,CN+PSOR
A,0.007864588532165337,0.009053277915391697,0,1.0,0,120,120,0.00030821917386804945,6.409457911277839e-05,0.0003046352033424099,not_applicable,9.736441312237213e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,strict_interior,0.00024810151120383385,8.932483948262584e-05,0.21052190000045812,4173,0.004697078575822271,deterministic,True,stress_holdout,1846,CN+PSOR
B,0.007864588532154543,0.009053277915366186,0,1.0,0,120,120,0.0003082191737516759,7.897950777368195e-05,0.0011599019940819327,not_applicable,3.5282660619045215e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,all,0.00032659444174602635,0.00011923985889996199,0.022027600000001257,5203,0.0046970785548507005,deterministic,True,stress_holdout,133,CN+Policy Iteration
B,0.007864588532154543,0.009053277915366186,0,1.0,0,120,120,0.0003082191737516759,8.216491448518819e-07,5.070053101186023e-05,not_applicable,3.5282660619045215e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,exercise_region,7.79435665709951e-06,4.4585316963180104e-06,0.022027600000001257,926,0.0046970785548507005,deterministic,True,stress_holdout,133,CN+Policy Iteration
B,0.007864588532154543,0.009053277915366186,0,1.0,0,120,120,0.0003082191737516759,9.590122324955211e-05,0.0011599019940819327,not_applicable,3.5282660619045215e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,continuation_region,0.0004351625326214341,0.00013149968193867822,0.022027600000001257,4277,0.0046970785548507005,deterministic,True,stress_holdout,133,CN+Policy Iteration
B,0.007864588532154543,0.009053277915366186,0,1.0,0,120,120,0.0003082191737516759,2.0344887074051845e-05,0.0011599019940819327,not_applicable,3.5282660619045215e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,boundary_near,0.00011398996240433225,6.808739731291523e-05,0.022027600000001257,390,0.0046970785548507005,deterministic,True,stress_holdout,133,CN+Policy Iteration
B,0.007864588532154543,0.009053277915366186,0,1.0,0,120,120,0.0003082191737516759,0.0002268722237550832,0.0011599019940819327,not_applicable,3.5282660619045215e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,payoff_kink_near,0.0022399241843959207,0.00025851681931484327,0.022027600000001257,605,0.0046970785548507005,deterministic,True,stress_holdout,133,CN+Policy Iteration
B,0.007864588532154543,0.009053277915366186,0,1.0,0,120,120,0.0003082191737516759,0.0,0.0,not_applicable,3.5282660619045215e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,maturity_row,0.0,0.0,0.022027600000001257,43,0.0046970785548507005,deterministic,True,stress_holdout,133,CN+Policy Iteration
B,0.007864588532154543,0.009053277915366186,0,1.0,0,120,120,0.0003082191737516759,6.409457912104799e-05,0.00030463520357074114,not_applicable,3.5282660619045215e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r005_q010,strict_interior,0.0002481015112454984,8.93248394976265e-05,0.022027600000001257,4173,0.0046970785548507005,deterministic,True,stress_holdout,133,CN+Policy Iteration
A,nan,nan,0,1.0,0,0,0,0.00036049668751201154,6.918175292598667e-05,0.0011167179882254352,not_applicable,7.488407648027639e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,all,0.00027808852346778513,0.00010745364368417943,0.6665051999989373,5203,0.005480469606355391,deterministic,True,test,6000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.00036049668751201154,6.800821922074476e-08,7.944766520018733e-07,not_applicable,7.488407648027639e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,exercise_region,9.57234747647171e-07,1.5913368780351253e-07,0.6665051999989373,197,0.005480469606355391,deterministic,True,test,6000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.00036049668751201154,7.190157068612108e-05,0.0011167179882254352,not_applicable,7.488407648027639e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,continuation_region,0.00027906815259584936,0.00010954753735568645,0.6665051999989373,5006,0.005480469606355391,deterministic,True,test,6000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.00036049668751201154,0.00020810864414914446,0.0011167179882254352,not_applicable,7.488407648027639e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,payoff_kink_near,0.0017687080246291972,0.00024032376432525245,0.6665051999989373,605,0.005480469606355391,deterministic,True,test,6000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.00036049668751201154,0.0,0.0,not_applicable,7.488407648027639e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,maturity_row,0.0,0.0,0.6665051999989373,43,0.005480469606355391,deterministic,True,test,6000,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.00036049668751201154,5.132608130782372e-05,0.00025543217487528774,not_applicable,7.488407648027639e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,strict_interior,0.0001818243750414329,7.424065759005947e-05,0.6665051999989373,4560,0.005480469606355391,deterministic,True,test,6000,CN+PSOR
B,nan,nan,0,1.0,0,0,0,0.0003604966872756065,6.918175050392593e-05,0.0011167179882254352,not_applicable,6.477019176184712e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,all,0.000278088521658592,0.00010745364298510569,0.02115079999930458,5203,0.005480469605685112,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003604966872756065,6.800821922074482e-08,7.944766520018734e-07,not_applicable,6.477019176184712e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,exercise_region,9.572347476471716e-07,1.5913368780351266e-07,0.02115079999930458,197,0.005480469605685112,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003604966872756065,7.190156816874552e-05,0.0011167179882254352,not_applicable,6.477019176184712e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,continuation_region,0.0002790681507802829,0.00010954753664299018,0.02115079999930458,5006,0.005480469605685112,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003604966872756065,0.00020810864396100004,0.0011167179882254352,not_applicable,6.477019176184712e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,payoff_kink_near,0.0017687080239065609,0.00024032376422706398,0.02115079999930458,605,0.005480469605685112,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003604966872756065,0.0,0.0,not_applicable,6.477019176184712e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,maturity_row,0.0,0.0,0.02115079999930458,43,0.005480469605685112,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0003604966872756065,5.132607856919332e-05,0.0002554321748752843,not_applicable,6.477019176184712e-16,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q000,strict_interior,0.0001818243723172195,7.424065647773668e-05,0.02115079999930458,4560,0.005480469605685112,deterministic,True,test,120,CN+Policy Iteration
A,0.008197143508521108,0.009647885303179279,0,1.0,0,120,120,0.0003252896409266419,7.458581158859396e-05,0.001128583989236119,not_applicable,9.919943131232678e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,all,0.0003053241384837295,0.0001122790545224426,0.2121000000006461,5203,0.005285999130164498,deterministic,True,stress_holdout,1863,CN+PSOR
A,0.008197143508521108,0.009647885303179279,0,1.0,0,120,120,0.0003252896409266419,4.2806248508615834e-07,2.1698878986398107e-05,not_applicable,9.919943131232678e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,exercise_region,4.340990230875273e-06,2.3783505290531585e-06,0.2121000000006461,676,0.005285999130164498,deterministic,True,stress_holdout,1863,CN+PSOR
A,0.008197143508521108,0.009647885303179279,0,1.0,0,120,120,0.0003252896409266419,8.565951125591697e-05,0.001128583989236119,not_applicable,9.919943131232678e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,continuation_region,0.0003619343511308752,0.0001203670877880248,0.2121000000006461,4527,0.005285999130164498,deterministic,True,stress_holdout,1863,CN+PSOR
A,0.008197143508521108,0.009647885303179279,0,1.0,0,120,120,0.0003252896409266419,6.945852940242153e-06,6.351071830623667e-05,not_applicable,9.919943131232678e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,boundary_near,1.6499028027517596e-05,9.814931847640927e-06,0.2121000000006461,256,0.005285999130164498,deterministic,True,stress_holdout,1863,CN+PSOR
A,0.008197143508521108,0.009647885303179279,0,1.0,0,120,120,0.0003252896409266419,0.000214333406357397,0.001128583989236119,not_applicable,9.919943131232678e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,payoff_kink_near,0.0020443986692468517,0.00024585687708969837,0.2121000000006461,605,0.005285999130164498,deterministic,True,stress_holdout,1863,CN+PSOR
A,0.008197143508521108,0.009647885303179279,0,1.0,0,120,120,0.0003252896409266419,0.0,0.0,not_applicable,9.919943131232678e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,maturity_row,0.0,0.0,0.2121000000006461,43,0.005285999130164498,deterministic,True,stress_holdout,1863,CN+PSOR
A,0.008197143508521108,0.009647885303179279,0,1.0,0,120,120,0.0003252896409266419,5.962363580309646e-05,0.0002718229136697975,not_applicable,9.919943131232678e-13,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,strict_interior,0.00022005609173470468,8.20817319674863e-05,0.2121000000006461,4304,0.005285999130164498,deterministic,True,stress_holdout,1863,CN+PSOR
B,0.00819714350806114,0.009647885302456275,0,1.0,0,120,120,0.0003252896411325257,7.458581159852067e-05,0.0011285839892393804,not_applicable,4.6997521630390697e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,all,0.00030532413852202387,0.00011227905453652489,0.021919099999649916,5203,0.005285999118246061,deterministic,True,stress_holdout,135,CN+Policy Iteration
B,0.00819714350806114,0.009647885302456275,0,1.0,0,120,120,0.0003252896411325257,4.280624876609687e-07,2.1698878986398107e-05,not_applicable,4.6997521630390697e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,exercise_region,4.340990235218204e-06,2.3783505314325727e-06,0.021919099999649916,676,0.005285999118246061,deterministic,True,stress_holdout,135,CN+Policy Iteration
B,0.00819714350806114,0.009647885302456275,0,1.0,0,120,120,0.0003252896411325257,8.565951126694152e-05,0.0011285839892393804,not_applicable,4.6997521630390697e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,continuation_region,0.00036193435117625134,0.00012036708780311536,0.021919099999649916,4527,0.005285999118246061,deterministic,True,stress_holdout,135,CN+Policy Iteration
B,0.00819714350806114,0.009647885302456275,0,1.0,0,120,120,0.0003252896411325257,6.945852940006393e-06,6.351071830699995e-05,not_applicable,4.6997521630390697e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,boundary_near,1.6499028027182255e-05,9.814931847441439e-06,0.021919099999649916,256,0.005285999118246061,deterministic,True,stress_holdout,135,CN+Policy Iteration
B,0.00819714350806114,0.009647885302456275,0,1.0,0,120,120,0.0003252896411325257,0.00021433340637929044,0.0011285839892393804,not_applicable,4.6997521630390697e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,payoff_kink_near,0.0020443986694819775,0.00024585687711797425,0.021919099999649916,605,0.005285999118246061,deterministic,True,stress_holdout,135,CN+Policy Iteration
B,0.00819714350806114,0.009647885302456275,0,1.0,0,120,120,0.0003252896411325257,0.0,0.0,not_applicable,4.6997521630390697e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,maturity_row,0.0,0.0,0.021919099999649916,43,0.005285999118246061,deterministic,True,stress_holdout,135,CN+Policy Iteration
B,0.00819714350806114,0.009647885302456275,0,1.0,0,120,120,0.0003252896411325257,5.962363581203316e-05,0.000271822913243569,not_applicable,4.6997521630390697e-17,DIRK_policy_sinh_M480_N960,call_T050_s060_r010_q010,strict_interior,0.00022005609176522158,8.20817319788692e-05,0.021919099999649916,4304,0.005285999118246061,deterministic,True,stress_holdout,135,CN+Policy Iteration
A,nan,nan,0,1.0,0,0,0,0.0006509063053669117,7.243301613987629e-05,0.0028919951564653837,not_applicable,5.333660482538481e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,all,0.00046068519156640294,0.00016610703776043554,0.2696547000014107,5203,0.011669012369032658,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006509063053669117,6.062432611190518e-08,8.829442170342643e-07,not_applicable,5.333660482538481e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,exercise_region,1.660827408838645e-06,1.411287892775005e-07,0.2696547000014107,754,0.011669012369032658,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006509063053669117,8.469842037174376e-05,0.0028919951564653837,not_applicable,5.333660482538481e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,continuation_region,0.00046255042072412556,0.0001796320063886368,0.2696547000014107,4449,0.011669012369032658,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006509063053669117,0.0003850732833303604,0.0028919951564653837,not_applicable,5.333660482538481e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,payoff_kink_near,0.006695525308356256,0.00044978260462694885,0.2696547000014107,605,0.011669012369032658,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006509063053669117,0.0,0.0,not_applicable,5.333660482538481e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,maturity_row,0.0,0.0,0.2696547000014107,43,0.011669012369032658,deterministic,True,test,2400,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006509063053669117,3.15569400352869e-05,0.00025464422674251197,not_applicable,5.333660482538481e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,strict_interior,0.00017796452251459379,6.812763337626803e-05,0.2696547000014107,4560,0.011669012369032658,deterministic,True,test,2400,CN+PSOR
B,nan,nan,0,1.0,0,0,0,0.000650906305366641,7.243301614029033e-05,0.002891995156465368,not_applicable,4.759680319977825e-16,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,all,0.0004606851915663428,0.00016610703776041386,0.020380599999043625,5203,0.011669012369033624,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.000650906305366641,6.062432611192004e-08,8.82944216980962e-07,not_applicable,4.759680319977825e-16,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,exercise_region,1.660827408839207e-06,1.4112878927754826e-07,0.020380599999043625,754,0.011669012369033624,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.000650906305366641,8.469842037222796e-05,0.002891995156465368,not_applicable,4.759680319977825e-16,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,continuation_region,0.0004625504207240651,0.00017963200638861334,0.020380599999043625,4449,0.011669012369033624,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.000650906305366641,0.00038507328333029417,0.002891995156465368,not_applicable,4.759680319977825e-16,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,payoff_kink_near,0.006695525308355569,0.0004497826046269028,0.020380599999043625,605,0.011669012369033624,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.000650906305366641,0.0,0.0,not_applicable,4.759680319977825e-16,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,maturity_row,0.0,0.0,0.020380599999043625,43,0.011669012369033624,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.000650906305366641,3.155694003576811e-05,0.00025464422674251544,not_applicable,4.759680319977825e-16,DIRK_policy_sinh_M480_N960,call_T100_s020_r001_q000,strict_interior,0.0001779645225145417,6.812763337624808e-05,0.020380599999043625,4560,0.011669012369033624,deterministic,True,test,120,CN+Policy Iteration
A,nan,nan,0,1.0,0,0,0,0.0007434237411324447,7.356224418598258e-05,0.0028922570684471174,not_applicable,5.558571168389089e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r005_q000,all,0.000447064698596498,0.00016697004157398209,0.29786669999884907,5203,0.01278889179959829,deterministic,True,test,2640,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0007434237411324447,6.832653280850099e-08,8.659231158144566e-07,not_applicable,5.558571168389089e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r005_q000,exercise_region,1.795222366029256e-06,1.5753800039056286e-07,0.29786669999884907,707,0.01278889179959829,deterministic,True,test,2640,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0007434237411324447,8.511922812299193e-05,0.0028922570684471174,not_applicable,5.558571168389089e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r005_q000,continuation_region,0.0004487510524365859,0.0001796190068271366,0.29786669999884907,4496,0.01278889179959829,deterministic,True,test,2640,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0007434237411324447,0.00038694300454625947,0.0028922570684471174,not_applicable,5.558571168389089e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r005_q000,payoff_kink_near,0.0057413187986959996,0.0004513366078391008,0.29786669999884907,605,0.01278889179959829,deterministic,True,test,2640,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0007434237411324447,0.0,0.0,not_applicable,5.558571168389089e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r005_q000,maturity_row,0.0,0.0,0.29786669999884907,43,0.01278889179959829,deterministic,True,test,2640,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0007434237411324447,3.259733305903077e-05,0.00026256516958516815,not_applicable,5.558571168389089e-13,DIRK_policy_sinh_M480_N960,call_T100_s020_r005_q000,strict_interior,0.00017447233013495318,6.916330478583668e-05,0.29786669999884907,4560,0.01278889179959829,deterministic,True,test,2640,CN+PSOR
B,nan,nan,0,1.0,0,0,0,0.0007434237411323924,7.356224418603017e-05,0.0028922570684471165,not_applicable,4.049914029995438e-16,DIRK_policy_sinh_M480_N960,call_T100_s020_r005_q000,all,0.0004470646985963666,0.00016697004157393303,0.02023590000317199,5203,0.012788891799597303,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0007434237411323924,6.832653280851055e-08,8.659231158148327e-07,not_applicable,4.049914029995438e-16,DIRK_policy_sinh_M480_N960,call_T100_s020_r005_q000,exercise_region,1.7952223660299492e-06,1.5753800039062366e-07,0.02023590000317199,707,0.012788891799597303,deterministic,True,test,120,CN+Policy Iteration
