S_over_K,tau_over_T,V_over_K,Delta,scaled_Gamma,payoff_over_K,continuation_premium_over_K
0.5,1,0.52455718672112461,-0.77754377557414867,0.95341174325595668,0.5,0.024557186721124613
0.50249999999999995,1,0.52261452305912848,-0.77516070739288701,0.95248244178176666,0.49750000000000005,0.025114523059128424
0.505,1,0.52067713403053706,-0.7727796885740148,0.95155598727798962,0.495,0.025677134030537063
0.50749999999999995,1,0.51875224493014449,-0.77040352637374676,0.95063627957972729,0.49250000000000005,0.026252244930144442
0.51000000000000001,1,0.51682735582975192,-0.76802736417347861,0.94971657188146497,0.48999999999999999,0.026827355829751931
0.51249999999999996,1,0.514908240602023,-0.76565343890573556,0.94879716272544934,0.48750000000000004,0.02740824060202296
0.51500000000000001,1,0.51300082044116824,-0.76328404457883525,0.94787835827129352,0.48499999999999999,0.02800082044116825
0.51749999999999996,1,0.51109340028031347,-0.76091465025193505,0.94695955381713781,0.48250000000000004,0.02859340028031343
0.52000000000000002,1,0.50919296637281841,-0.75854797826173648,0.94603815069734498,0.47999999999999998,0.02919296637281843
0.52249999999999996,1,0.507302715552157,-0.7561852743198747,0.945112959790813,0.47750000000000004,0.029802715552156966
0.52500000000000002,1,0.50541246473149548,-0.7538225703780127,0.94418776888428091,0.47499999999999998,0.030412464731495503
0.52749999999999997,1,0.50353107773901973,-0.7514633655023405,0.94325602843749445,0.47250000000000003,0.031031077739019697
0.53000000000000003,1,0.5016577021745241,-0.74910732320114393,0.9423183682945051,0.46999999999999997,0.031657702174524127
0.53249999999999997,1,0.49978432661002853,-0.74675128089994736,0.94138070815151587,0.46750000000000003,0.032284326610028502
0.53500000000000003,1,0.49792231186578007,-0.744399808362467,0.94043105332671084,0.46499999999999997,0.032922311865780096
0.53749999999999998,1,0.49606552258251607,-0.74205043770860846,0.93947588149340799,0.46250000000000002,0.03356552258251605
0.54000000000000004,1,0.49420873329925202,-0.73970106705474981,0.93852070966010503,0.45999999999999996,0.034208733299252059
0.54249999999999998,1,0.49236637746402123,-0.73735763903685847,0.93754636292654092,0.45750000000000002,0.034866377464021214
0.54500000000000004,1,0.49052589027274895,-0.73501498038958268,0.93656953369112084,0.45499999999999996,0.035525890272748994
0.54749999999999999,1,0.48868742044440772,-0.73267317485816175,0.93558955291093615,0.45250000000000001,0.036187420444407703
0.55000000000000004,1,0.48686295568575144,-0.73033729188376384,0.93458769326930891,0.44999999999999996,0.036862955685751486
0.55249999999999999,1,0.48503849092709522,-0.72800140890936604,0.93358583362768177,0.44750000000000001,0.037538490927095214
0.55500000000000005,1,0.4832204187816771,-0.72566830946622862,0.9325727135663674,0.44499999999999995,0.038220418781677146
0.5575,1,0.48141170112518145,-0.72333928324187835,0.93154311581943361,0.4425,0.038911701125181442
0.56000000000000005,1,0.47960298346868568,-0.72101025701752808,0.93051351807249971,0.43999999999999995,0.039602983468685737
0.5625,1,0.47780548462369321,-0.71868626921397005,0.9294622644286229,0.4375,0.040305484623693211
0.56499999999999995,1,0.47601224291122834,-0.71636419330856937,0.92840279315641128,0.43500000000000005,0.041012242911228292
0.5675,1,0.47422025162681286,-0.71404269722279889,0.92734073061404965,0.4325,0.041720251626812865
