S_over_K,tau_over_T,V_over_K,Delta,scaled_Gamma,payoff_over_K,continuation_premium_over_K
0.5,0.10000000000000001,0.50019941339393437,-0.99376136023446882,0.074474225581651482,0.5,0.00019941339393436674
0.50249999999999995,0.10000000000000001,0.49771513097752879,-0.99357619491638138,0.072418363656682458,0.49750000000000005,0.00021513097752873245
0.505,0.10000000000000001,0.49523124186116846,-0.99339512064924651,0.070488192900576035,0.495,0.00023124186116846301
0.50749999999999995,0.10000000000000001,0.49274828479485822,-0.99322374143373626,0.068855887505977736,0.49250000000000005,0.00024828479485816679
0.51000000000000001,0.10000000000000001,0.49026532772854786,-0.99305236221822613,0.067223582111379382,0.48999999999999999,0.00026532772854787057
0.51249999999999996,0.10000000000000001,0.48778277297012823,-0.99288444753696381,0.065730153850061812,0.48750000000000004,0.0002827729701281867
0.51500000000000001,0.10000000000000001,0.48530103309245815,-0.9927235503224997,0.064518023333883609,0.48499999999999999,0.00030103309245815835
0.51749999999999996,0.10000000000000001,0.48281929321478823,-0.9925626531080356,0.063305892817705475,0.48250000000000004,0.00031929321478818551
0.52000000000000002,0.10000000000000001,0.48033801534235843,-0.99240471355031812,0.062266283193695732,0.47999999999999998,0.00033801534235844422
0.52249999999999996,0.10000000000000001,0.47785741088373668,-0.99225108504087256,0.061478138143771746,0.47750000000000004,0.00035741088373664187
0.52500000000000002,0.10000000000000001,0.47537680642511482,-0.992097456531427,0.060689993093847726,0.47499999999999998,0.00037680642511483953
0.52749999999999997,0.10000000000000001,0.47289676846179879,-0.99194598168354409,0.060129229175568129,0.47250000000000003,0.00039676846179875769
0.53000000000000003,0.10000000000000001,0.47041724251611738,-0.99179645338788902,0.059773980021571402,0.46999999999999997,0.00041724251611741092
0.53249999999999997,0.10000000000000001,0.46793771657043609,-0.99164692509223396,0.059418730867574689,0.46750000000000003,0.00043771657043606416
0.53500000000000003,0.10000000000000001,0.46545890657899847,-0.99149804434107425,0.059368638592480476,0.46499999999999997,0.00045890657899849696
0.53749999999999998,0.10000000000000001,0.4629804258939742,-0.99134946143095259,0.05945890461283624,0.46250000000000002,0.00048042589397417901
0.54000000000000004,0.10000000000000001,0.46050194520894983,-0.99120087852083105,0.059549170633192011,0.45999999999999996,0.00050194520894986105
0.54249999999999998,0.10000000000000001,0.45802438059268091,-0.99105033260624931,0.06004753357021405,0.45750000000000002,0.00052438059268089532
0.54500000000000004,0.10000000000000001,0.45554693457637102,-0.99089953254890017,0.060598731272434217,0.45499999999999996,0.00054693457637106091
0.54749999999999999,0.10000000000000001,0.45306962024706221,-0.99074805231210272,0.061210175881419589,0.45250000000000001,0.00056962024706219694
0.55000000000000004,0.10000000000000001,0.45059322012391734,-0.99059185008878203,0.062239870530897246,0.44999999999999996,0.00059322012391738177
0.55249999999999999,0.10000000000000001,0.44811682000077263,-0.99043564786546123,0.063269565180374868,0.44750000000000001,0.00061682000077262211
0.55500000000000005,0.10000000000000001,0.44564085757559529,-0.99027594647684902,0.06450129629334897,0.44499999999999995,0.00064085757559534384
0.5575,0.10000000000000001,0.44316553564603939,-0.99011112466224882,0.066028672988071621,0.4425,0.00066553564603938353
0.56000000000000005,0.10000000000000001,0.44069021371648343,-0.98994630284764851,0.067556049682794356,0.43999999999999995,0.00069021371648347873
0.5625,0.10000000000000001,0.43821571159702633,-0.98977287236478873,0.069458935755414661,0.4375,0.00071571159702632503
0.56499999999999995,0.10000000000000001,0.43574152056580151,-0.98959617520420129,0.071504314032900515,0.43500000000000005,0.00074152056580145675
0.5675,0.10000000000000001,0.43326742847280081,-0.98941823066024881,0.073594005944460125,0.4325,0.00076742847280081294
0.57000000000000006,0.10000000000000001,0.43079444081777141,-0.98922636169462741,0.076178366731459224,0.42999999999999994,0.00079444081777146902
0.57250000000000001,0.10000000000000001,0.42832145316274217,-0.98903449272900601,0.078762727518458212,0.42749999999999999,0.00082145316274218061
0.57499999999999996,0.10000000000000001,0.42584908358083123,-0.9888337903690948,0.081614435784752623,0.42500000000000004,0.00084908358083118918
0.57750000000000001,0.10000000000000001,0.42337739093832905,-0.98862341330803427,0.084758954139704898,0.42249999999999999,0.00087739093832905901
0.57999999999999996,0.10000000000000001,0.42090569829582691,-0.98841303624697374,0.087903472494657034,0.42000000000000004,0.00090569829582687333
