tau_over_T,boundary_found,S_star_over_K,threshold,extraction_method,no_boundary_reason,exercise_like_node_count,continuation_like_node_count
0.01,true,0.48761662291080893,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.0161875,true,0.48250542529677176,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.022374999999999999,true,0.47651973072313208,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.028562500000000005,true,0.4744079320660205,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.034750000000000003,true,0.46882507115168609,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.040937500000000002,true,0.46718071521950894,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.047125000000000007,true,0.46571492112217749,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.053312500000000006,true,0.46025713103952243,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.059500000000000004,true,0.45898775531992902,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.065687499999999996,true,0.45844237234187851,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.071874999999999994,true,0.45428606839502517,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.078062499999999993,true,0.45140876328935786,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.084250000000000005,true,0.45056550950159746,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.090437500000000004,true,0.45017313909151302,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.096625000000000003,true,0.44934390315228601,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.10000000000000001,true,0.44529413998439071,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.1028125,true,0.44379415378122333,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.109,true,0.44248621330061505,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.1151875,true,0.44195947835192628,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.121375,true,0.4416789292504345,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.1275625,true,0.44102802100373273,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.13375000000000001,true,0.43521171890141863,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.13993750000000002,true,0.43391260185182429,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.146125,true,0.4334071644043499,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.15231250000000002,true,0.43314374408477546,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.15850000000000003,true,0.43277157053709242,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.16468750000000001,true,0.42682508234119987,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.17087500000000003,true,0.42527918482645793,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.17706250000000001,true,0.42475565099378682,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.18325000000000002,true,0.42449904767688068,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.18943750000000001,true,0.42430143639756529,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.19562500000000002,true,0.41839502235924347,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.20181250000000001,true,0.41653651635152839,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.20800000000000002,true,0.41599523344995581,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.21418750000000003,true,0.41574549792563015,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.22037500000000002,true,0.41560390774598122,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.22656250000000003,true,0.41040122229990766,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.23275000000000001,true,0.40777076653245509,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.23893750000000002,true,0.40715859257813475,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.24512500000000001,true,0.40689762655877415,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.25131249999999999,true,0.4067557842495324,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.25750000000000001,true,0.40602459676003633,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.26368750000000002,true,0.39922476736907792,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.26987500000000003,true,0.39830554570784493,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.27606250000000004,true,0.39797718794661302,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.28225,true,0.39781305182918242,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.28843750000000001,true,0.39771635243787984,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.29462500000000003,true,0.39286184715439887,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.30081250000000004,true,0.38967157657693308,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.30700000000000005,true,0.38905045402680605,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.31318750000000001,true,0.38880277405690777,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.31937500000000002,true,0.38867183590141346,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.32556250000000003,true,0.38859176298265108,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.33175000000000004,true,0.38514551752261977,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.3379375,true,0.38055488499480705,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.34412500000000001,true,0.37985213236145449,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.35031250000000003,true,0.37958670795681648,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.35650000000000004,true,0.37945068735797638,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.36268750000000005,true,0.37936903701365665,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.36887500000000001,true,0.3793139870217494,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.37506250000000002,true,0.3728992329462158,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.38125000000000003,true,0.3708542473575695,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.38743750000000005,true,0.37037244899723454,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.393625,true,0.37016735126216416,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.39981250000000002,true,0.37005597958862796,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.40600000000000003,true,0.36998708370753702,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.41218750000000004,true,0.36994033652600211,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.41837500000000005,true,0.36654448373005799,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.42456250000000001,true,0.36170219977177775,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.43075000000000002,true,0.36098454639189886,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.43693750000000003,true,0.36072320556962789,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.44312500000000005,true,0.36058974192276261,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.4493125,true,0.36051056275559179,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.45550000000000002,true,0.36045815884419075,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.46168750000000003,true,0.3604213282381884,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.46787500000000004,true,0.35901935458235007,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.47406250000000005,true,0.35227378004240928,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.48025000000000001,true,0.35141318582124403,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.48643750000000002,true,0.35111639041550685,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.49262500000000004,true,0.35097092539272445,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.49881250000000005,true,0.35088595194631256,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.5,true,0.35087371351875779,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.505,true,0.35083088486195102,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.51118750000000002,true,0.35079236462524555,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
0.51737500000000003,true,0.35076403862990696,9.9999999999999995e-07,stored_reference_boundary_linear_time_interpolation,,,
