elapsed_seconds,max_lcp_residual,option_type,path,protocol_hash,regime_id,split,status
0.04590062506031245,4.062820032243871e-17,call,01_snapshots/train_only/call/call_T025_s060_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T025_s060_r005_q006,train,GENERATED
0.044793833047151566,4.463100248658391e-16,call,01_snapshots/train_only/call/call_T025_s060_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T025_s060_r010_q003,train,GENERATED
0.047158583998680115,5.074233384034449e-17,call,01_snapshots/train_only/call/call_T025_s060_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T025_s060_r010_q006,train,GENERATED
0.046879082918167114,1.1737011861516875e-17,call,01_snapshots/train_only/call/call_T050_s020_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s020_r001_q003,train,GENERATED
0.04428941698279232,5.8820723762383205e-18,call,01_snapshots/train_only/call/call_T050_s020_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s020_r001_q006,train,GENERATED
0.04449783300515264,5.900258842743132e-18,call,01_snapshots/train_only/call/call_T050_s020_r001_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s020_r001_q010,train,GENERATED
0.04389766696840525,2.797199435318965e-16,call,01_snapshots/train_only/call/call_T050_s020_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s020_r010_q003,train,GENERATED
0.04852095805108547,4.672700896035535e-17,call,01_snapshots/train_only/call/call_T050_s020_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s020_r010_q006,train,GENERATED
0.06061920791398734,1.1717616690586489e-17,call,01_snapshots/train_only/call/call_T050_s020_r010_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s020_r010_q010,train,GENERATED
0.04500470799393952,2.2116092878893893e-17,call,01_snapshots/train_only/call/call_T050_s040_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s040_r001_q003,train,GENERATED
0.04481929203029722,1.660511098137457e-17,call,01_snapshots/train_only/call/call_T050_s040_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s040_r001_q006,train,GENERATED
0.0444707500282675,1.1086151477251393e-17,call,01_snapshots/train_only/call/call_T050_s040_r001_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s040_r001_q010,train,GENERATED
0.04454841697588563,3.967744122632434e-16,call,01_snapshots/train_only/call/call_T050_s040_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s040_r010_q003,train,GENERATED
0.0443061669357121,6.620075767167163e-17,call,01_snapshots/train_only/call/call_T050_s040_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s040_r010_q006,train,GENERATED
0.04483349993824959,2.2098861695747265e-17,call,01_snapshots/train_only/call/call_T050_s040_r010_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s040_r010_q010,train,GENERATED
0.045841332990676165,8.227974639346889e-17,call,01_snapshots/train_only/call/call_T050_s060_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s060_r001_q003,train,GENERATED
0.04504920798353851,3.528312263222747e-17,call,01_snapshots/train_only/call/call_T050_s060_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s060_r001_q006,train,GENERATED
0.045252042007632554,3.9894163083519863e-16,call,01_snapshots/train_only/call/call_T050_s060_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s060_r010_q003,train,GENERATED
0.044772708090022206,1.0566310406691431e-16,call,01_snapshots/train_only/call/call_T050_s060_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T050_s060_r010_q006,train,GENERATED
0.04550524998921901,8.550048033339693e-18,call,01_snapshots/train_only/call/call_T100_s020_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r001_q003,train,GENERATED
0.04430200008209795,6.4341566551337075e-18,call,01_snapshots/train_only/call/call_T100_s020_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r001_q006,train,GENERATED
0.046275374945253134,4.308807983547199e-18,call,01_snapshots/train_only/call/call_T100_s020_r001_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r001_q010,train,GENERATED
0.044529416016303,5.106759652501616e-17,call,01_snapshots/train_only/call/call_T100_s020_r005_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r005_q003,train,GENERATED
0.04496579198166728,8.539832234660959e-18,call,01_snapshots/train_only/call/call_T100_s020_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r005_q006,train,GENERATED
0.044534250046126544,8.57822005206973e-18,call,01_snapshots/train_only/call/call_T100_s020_r005_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r005_q010,train,GENERATED
0.04444125003647059,3.3853122451525373e-16,call,01_snapshots/train_only/call/call_T100_s020_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r010_q003,train,GENERATED
0.04417329095304012,6.793220022971909e-17,call,01_snapshots/train_only/call/call_T100_s020_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r010_q006,train,GENERATED
0.043904292047955096,1.2794218219830777e-17,call,01_snapshots/train_only/call/call_T100_s020_r010_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s020_r010_q010,train,GENERATED
0.04568354203365743,3.892504211431312e-17,call,01_snapshots/train_only/call/call_T100_s040_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r001_q003,train,GENERATED
0.044414374977350235,3.247894057889608e-17,call,01_snapshots/train_only/call/call_T100_s040_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r001_q006,train,GENERATED
0.0447012500371784,1.3013725040651376e-17,call,01_snapshots/train_only/call/call_T100_s040_r001_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r001_q010,train,GENERATED
0.045157458051107824,7.771573855152867e-17,call,01_snapshots/train_only/call/call_T100_s040_r005_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r005_q003,train,GENERATED
0.04502570803742856,3.242282033919302e-17,call,01_snapshots/train_only/call/call_T100_s040_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r005_q006,train,GENERATED
0.04448958404827863,1.9486800606283237e-17,call,01_snapshots/train_only/call/call_T100_s040_r005_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r005_q010,train,GENERATED
0.04631841694936156,4.652894788546744e-16,call,01_snapshots/train_only/call/call_T100_s040_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r010_q003,train,GENERATED
0.04578945797402412,9.058823810334553e-17,call,01_snapshots/train_only/call/call_T100_s040_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r010_q006,train,GENERATED
0.04673433303833008,2.5926308042696273e-17,call,01_snapshots/train_only/call/call_T100_s040_r010_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s040_r010_q010,train,GENERATED
0.047375583089888096,1.0842490156388729e-16,call,01_snapshots/train_only/call/call_T100_s060_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s060_r001_q003,train,GENERATED
0.04590845794882625,5.743741189784147e-17,call,01_snapshots/train_only/call/call_T100_s060_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s060_r001_q006,train,GENERATED
0.04786691698245704,2.2941073400350176e-16,call,01_snapshots/train_only/call/call_T100_s060_r005_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s060_r005_q003,train,GENERATED
0.04642833292018622,8.289466728433875e-17,call,01_snapshots/train_only/call/call_T100_s060_r005_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s060_r005_q006,train,GENERATED
0.04721191700082272,4.0740833571862803e-16,call,01_snapshots/train_only/call/call_T100_s060_r010_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s060_r010_q003,train,GENERATED
0.04618000006303191,1.5924371437012365e-16,call,01_snapshots/train_only/call/call_T100_s060_r010_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T100_s060_r010_q006,train,GENERATED
0.04468016710598022,1.662288393456725e-17,call,01_snapshots/train_only/call/call_T200_s020_r001_q003.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r001_q003,train,GENERATED
0.044673292082734406,8.347799574110819e-18,call,01_snapshots/train_only/call/call_T200_s020_r001_q006.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r001_q006,train,GENERATED
0.044135125004686415,4.1983870430607784e-18,call,01_snapshots/train_only/call/call_T200_s020_r001_q010.npz,eb94e95b98a28e73f7fd617c0c9aaae0816b5b17ad4bc8cdcdf9d9c6cc23e7e3,call_T200_s020_r001_q010,train,GENERATED
