arm,boundary_conditional_mae,boundary_conditional_rmse,boundary_false_count,boundary_found_rate,boundary_missed_count,boundary_predicted_found,boundary_reference_found,delta_rmse,mae,max_abs_error,network_spec,normalized_lcp_residual_max,reference_source,regime_id,region,relative_l2,rmse,runtime_seconds,sample_count,scaled_gamma_rmse,seed,solver_converged,split,total_lcp_iterations,variant
A,nan,nan,0,1.0,0,0,0,0.0006370527607409666,7.254869441137668e-05,0.0028920627708639247,not_applicable,7.112865887199637e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,all,0.0004641684060847941,0.00016624050381198457,0.3325101239606738,5203,0.01151557353388408,deterministic,True,test,2160,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006370527607409666,6.020838248746675e-08,8.594437253934784e-07,not_applicable,7.112865887199637e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,exercise_region,1.6757468001642594e-06,1.4146158010827433e-07,0.3325101239606738,764,0.01151557353388408,deterministic,True,test,2160,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006370527607409666,8.50247483257879e-05,0.0028920627708639247,not_applicable,7.112865887199637e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,continuation_region,0.0004660733593056908,0.00017997872204494954,0.3325101239606738,4439,0.01151557353388408,deterministic,True,test,2160,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006370527607409666,0.00038546871674937126,0.0028920627708639247,not_applicable,7.112865887199637e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,payoff_kink_near,0.006907378052781567,0.0004500893788469498,0.3325101239606738,605,0.01151557353388408,deterministic,True,test,2160,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006370527607409666,0.0,0.0,not_applicable,7.112865887199637e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,maturity_row,0.0,0.0,0.3325101239606738,43,0.01151557353388408,deterministic,True,test,2160,CN+PSOR
A,nan,nan,0,1.0,0,0,0,0.0006370527607409666,3.163646565548756e-05,0.0002540016177890944,not_applicable,7.112865887199637e-13,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,strict_interior,0.00017942877777225066,6.823020029603623e-05,0.3325101239606738,4560,0.01151557353388408,deterministic,True,test,2160,CN+PSOR
B,nan,nan,0,1.0,0,0,0,0.0006370527607398708,7.254869441153104e-05,0.002892062770863642,not_applicable,4.775891721499177e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,all,0.0004641684060846999,0.00016624050381195085,0.028368700994178653,5203,0.011515573533907468,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006370527607398708,6.020838248609822e-08,8.594437220187795e-07,not_applicable,4.775891721499177e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,exercise_region,1.6757468000162396e-06,1.4146158009577895e-07,0.028368700994178653,764,0.011515573533907468,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006370527607398708,8.502474832596905e-05,0.002892062770863642,not_applicable,4.775891721499177e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,continuation_region,0.00046607335930559624,0.00017997872204491303,0.028368700994178653,4439,0.011515573533907468,deterministic,True,test,120,CN+Policy Iteration
B,nan,nan,0,1.0,0,0,0,0.0006370527607398708,0.00038546871674930154,0.002892062770863642,not_applicable,4.775891721499177e-16,DIRK_policy_sinh_M480_N960,call_T025_s040_r001_q000,payoff_kink_near,0.006907378052780511,0.00045008937884688093,0.028368700994178653,605,0.011515573533907468,deterministic,True,test,120,CN+Policy Iteration
