S_over_K,tau_over_T,V_over_K,Delta,scaled_Gamma,payoff_over_K,continuation_premium_over_K
0.5,1,0.55775148774939276,-0.77511562292382707,0.86048921772374198,0.5,0.05775148774939276
0.50249999999999995,1,0.55581639378117631,-0.77295714812749039,0.86625767029909451,0.49750000000000005,0.058316393781176257
0.505,1,0.55388671382043964,-0.77078449930514703,0.87182844815196014,0.495,0.05888671382043964
0.50749999999999995,1,0.55196248268461101,-0.76859817051364387,0.87720167825114403,0.49250000000000005,0.059462482684610962
0.51000000000000001,1,0.55004373395651507,-0.76639865532133011,0.88237762385272345,0.48999999999999999,0.060043733956515077
0.51249999999999996,1,0.54813049998601937,-0.76418644647162681,0.88735668107331411,0.48750000000000004,0.060630499986019326
0.51500000000000001,1,0.54622281189250554,-0.76196203555515218,0.89213937546690136,0.48499999999999999,0.061222811892505558
0.51749999999999996,1,0.54432069956815177,-0.75972591269040968,0.8967263586068821,0.48250000000000004,0.061820699568151727
0.52000000000000002,1,0.54242419168200617,-0.75747856621299037,0.90111840467470083,0.47999999999999998,0.062424191682006192
0.52249999999999996,1,0.54053331568482299,-0.75522048237332451,0.90531640705662031,0.47750000000000004,0.063033315684822955
0.52500000000000002,1,0.53864809781464107,-0.75295214504290409,0.90932137494989129,0.47499999999999998,0.063648097814641091
0.52749999999999997,1,0.5367685631030954,-0.75067403542899069,0.91313442997955974,0.47250000000000003,0.064268563103095366
0.53000000000000003,1,0.53489473538242083,-0.74838663179776055,0.91675680282716443,0.46999999999999997,0.064894735382420854
0.53249999999999997,1,0.53302663729314437,-0.74609040920586633,0.92018982987242282,0.46750000000000003,0.065526637293144341
0.53500000000000003,1,0.53116429029243317,-0.74378583924037289,0.92343494984889463,0.46499999999999997,0.066164290292433203
0.53749999999999998,1,0.52930771466308923,-0.74147338976703914,0.92649370051474522,0.46250000000000002,0.066807714663089213
0.54000000000000004,1,0.52745692952315382,-0.73915352468690054,0.92936771533950957,0.45999999999999996,0.067456929523153852
0.54249999999999998,1,0.52561195283611928,-0.73682670370111558,0.9320587202077264,0.45750000000000002,0.068111952836119261
0.54500000000000004,1,0.52377280142171234,-0.73449338208402659,0.93456853014044072,0.45499999999999996,0.068772801421712382
0.54749999999999999,1,0.52193949096723269,-0.73215401046440653,0.93689904603530427,0.45250000000000001,0.069439490967232675
0.55000000000000004,1,0.52011203603944045,-0.72980903461480906,0.93905225142611004,0.44999999999999996,0.070112036039440495
0.55249999999999999,1,0.51829045009694341,-0.72745889524902096,0.94103020926257275,0.44750000000000001,0.070790450096943403
0.55500000000000005,1,0.51647474550309069,-0.72510402782751582,0.94283505871115014,0.44499999999999995,0.071474745503090742
0.5575,1,0.51466493353934595,-0.72274486237089242,0.94446901197751354,0.4425,0.072164933539345943
0.56000000000000005,1,0.51286102441910308,-0.72038182328122591,0.94593435115159163,0.43999999999999995,0.072861024419103138
0.5625,1,0.5110630273019573,-0.71801532917127731,0.94723342507569597,0.4375,0.073563027301957296
0.56499999999999995,1,0.50927095030837732,-0.7156457927014982,0.94836864623664452,0.43500000000000005,0.07427095030837727
0.5675,1,0.50748480053478218,-0.7132736204247867,0.94934248768243623,0.4325,0.074984800534782181
0.57000000000000006,1,0.50570458406899932,-0.71089921263890388,0.95015747996422917,0.42999999999999994,0.075704584068999381
0.57250000000000001,1,0.50393030600607758,-0.70852296324651387,0.95081620810435474,0.42749999999999999,0.076430306006077586
0.57499999999999996,1,0.50216197046444133,-0.70614525962277208,0.95132130859102093,0.42500000000000004,0.077161970464441287
0.57750000000000001,1,0.50039958060236589,-0.70376648249038909,0.95167546640043432,0.42249999999999999,0.077899580602365903
0.57999999999999996,1,0.49864313863476167,-0.70138700580208935,0.95188141204708421,0.42000000000000004,0.078643138634761633
0.58250000000000002,1,0.49689264585023196,-0.69900719663044775,0.95194191866277567,0.41749999999999998,0.07939264585023198
0.58499999999999996,1,0.49514810262840814,-0.69662741506494397,0.95185979910540175,0.41500000000000004,0.080148102628408102
0.58750000000000002,1,0.49340950845752712,-0.69424801411624104,0.95163790309782081,0.41249999999999998,0.080909508457527146
0.58999999999999997,1,0.49167686195224114,-0.69186933962756536,0.95127911439794643,0.41000000000000003,0.081676861952241109
0.59250000000000003,1,0.48995016087164095,-0.68949173019312415,0.95078634800053075,0.40749999999999997,0.082450160871640976
0.59499999999999997,1,0.48822940213746663,-0.68711551708347185,0.95016254737160333,0.40500000000000003,0.083229402137466602
0.59750000000000003,1,0.48651458185251328,-0.68474102417776039,0.94941068171612675,0.40249999999999997,0.084014581852513315
0.59999999999999998,1,0.48480569531917728,-0.68236856790277434,0.94853374327987716,0.40000000000000002,0.084805695319177254
0.60250000000000004,1,0.48310273705816309,-0.67999845717865226,0.94753474468616872,0.39749999999999996,0.085602737058163125
0.60499999999999998,1,0.48140570082730944,-0.6776309933712511,0.94641671630829527,0.39500000000000002,0.086405700827309417
0.60750000000000004,1,0.47971457964052322,-0.67526647025100395,0.94518270367850321,0.39249999999999996,0.08721457964052326
0.60999999999999999,1,0.47802936578681832,-0.67290517395823424,0.94383576493425203,0.39000000000000001,0.088029365786818303
0.61250000000000004,1,0.47635005084942689,-0.670547382974784,0.94237896830265255,0.38749999999999996,0.088850050849426931
0.61499999999999999,1,0.47467662572497188,-0.66819336810190311,0.94081538962385725,0.38500000000000001,0.08967662572497187
0.61750000000000005,1,0.47300908064269043,-0.6658433924442676,0.93914810991426156,0.38249999999999995,0.090509080642690476
0.62,1,0.47134740518369184,-0.66349771140003988,0.9373802129703116,0.38,0.091347405183691832
0.62250000000000005,1,0.46969158830022539,-0.66115657265687433,0.935514783013776,0.37749999999999995,0.092191588300225447
0.625,1,0.46804161833495972,-0.65882021619375342,0.93355490237930527,0.375,0.093041618334959719
0.62749999999999995,1,0.46639748304024425,-0.65648887428854996,0.93150364924507212,0.37250000000000005,0.093897483040244201
0.63,1,0.4647591695973477,-0.65416277153120916,0.92936409540737464,0.37,0.094759169597347703
0.63250000000000006,1,0.46312666463565327,-0.65184212484244031,0.92713930409992684,0.36749999999999994,0.095626664635653336
0.63500000000000001,1,0.46149995425180407,-0.64952714349779916,0.92483232785873082,0.36499999999999999,0.096499954251804076
0.63749999999999996,1,0.45987902402878372,-0.64721802915705462,0.92244620643322628,0.36250000000000004,0.097379024028783678
0.64000000000000001,1,0.4582638590549073,-0.64491497589871793,0.91998396474457378,0.35999999999999999,0.09826385905490731
0.64250000000000007,1,0.45665444394273169,-0.6426181702596141,0.9174486108917812,0.35749999999999993,0.099154443942731763
0.64500000000000002,1,0.4550507628478529,-0.64032779127937922,0.91484313420643015,0.35499999999999998,0.10005076284785291
0.64749999999999996,1,0.45345279948758732,-0.63804401054976023,0.91217050335673566,0.35250000000000004,0.10095279948758729
0.65000000000000002,1,0.45186053715952634,-0.63576699226859168,0.90943366450160257,0.34999999999999998,0.10186053715952637
0.65249999999999997,1,0.45027395875995019,-0.63349689329832082,0.90663553949539899,0.34750000000000003,0.10277395875995016
0.65500000000000003,1,0.44869304680208361,-0.6312338632289648,0.90377902414404443,0.34499999999999997,0.10369304680208363
0.65749999999999997,1,0.44711778343420228,-0.62897804444535066,0.90086698651306329,0.34250000000000003,0.10461778343420225
0.66000000000000003,1,0.44554815045754731,-0.6267295721985332,0.89790226528820849,0.33999999999999997,0.10554815045754734
0.66249999999999998,1,0.44398412934407455,-0.62448857468123531,0.89488766818910004,0.33750000000000002,0.10648412934407453
0.66500000000000004,1,0.44242570125399683,-0.62225517310718903,0.89182597043658351,0.33499999999999996,0.10742570125399686
0.66749999999999998,1,0.4408728470531314,-0.62002948179424378,0.88871991327408717,0.33250000000000002,0.10837284705313138
0.67000000000000004,1,0.43932554733003076,-0.61781160825110337,0.88557220254356273,0.32999999999999996,0.1093255473300308
0.67249999999999999,1,0.4377837824128924,-0.61560165326754901,0.88238550731636134,0.32750000000000001,0.11028378241289238
0.67500000000000004,1,0.43624753238624148,-0.61339971100802004,0.87916245857937503,0.32499999999999996,0.11124753238624152
0.67749999999999999,1,0.43471677710737411,-0.61120586910841246,0.87590564797681569,0.32250000000000001,0.1122167771073741
0.67999999999999994,1,0.43319149622255132,-0.60902020877594987,0.87261762660786812,0.32000000000000006,0.11319149622255126
0.6825,1,0.43167166918294769,-0.60684280489198383,0.86930090388042236,0.3175,0.11417166918294769
0.68500000000000005,1,0.43015727526033015,-0.60467372611760639,0.86595794642112522,0.31499999999999995,0.11515727526033021
0.6875,1,0.4286482935624773,-0.60251303500190079,0.86259117704179755,0.3125,0.1161482935624773
0.68999999999999995,1,0.42714470304831836,-0.60036078809271132,0.85920297376235266,0.31000000000000005,0.11714470304831831
0.6925,1,0.42564648254279774,-0.59821703604978926,0.85579566889023484,0.3075,0.11814648254279775
0.69500000000000006,1,0.42415361075145241,-0.59608182376016128,0.85237154815630567,0.30499999999999994,0.11915361075145248
0.69750000000000001,1,0.42266606627468983,-0.59395519045559952,0.84893284990718987,0.30249999999999999,0.12016606627468984
0.69999999999999996,1,0.4211838276217893,-0.59183716983202306,0.84548176435382738,0.30000000000000004,0.12118382762178925
0.70250000000000001,1,0.41970687322458028,-0.58972779017072552,0.8420204328761981,0.29749999999999999,0.12220687322458029
0.70500000000000007,1,0.41823518145083144,-0.58762707446126339,0.83855094738386016,0.29499999999999993,0.12323518145083151
0.70750000000000002,1,0.41676873061732239,-0.58553504052586702,0.8350753497320651,0.29249999999999998,0.12426873061732241
0.70999999999999996,1,0.4153074990026035,-0.58345170114525757,0.83159563119313318,0.29000000000000004,0.12530749900260346
0.71250000000000002,1,0.41385146485944579,-0.58137706418569834,0.82811373198263305,0.28749999999999998,0.12635146485944582
0.71499999999999997,1,0.41240060642696202,-0.57931113272718027,0.8246315408399969,0.28500000000000003,0.12740060642696199
0.71750000000000003,1,0.41095490194241419,-0.57725390519257769,0.82115089466299596,0.28249999999999997,0.12845490194241421
0.71999999999999997,1,0.4095143296526938,-0.57520537547765138,0.81767357819559061,0.28000000000000003,0.12951432965269377
0.72250000000000003,1,0.40807886782547509,-0.57316553308177076,0.81420132376853072,0.27749999999999997,0.13057886782547512
0.72499999999999998,1,0.40664849476004256,-0.57113436323921651,0.81073581109205373,0.27500000000000002,0.13164849476004253
0.72750000000000004,1,0.40522318879778896,-0.56911184705093809,0.80727866709998974,0.27249999999999996,0.13272318879778899
0.72999999999999998,1,0.40380292833238529,-0.56709796161663306,0.80383146584454168,0.27000000000000002,0.13380292833238527
0.73250000000000004,1,0.40238769181961437,-0.56509268016703451,0.80039572844092899,0.26749999999999996,0.13488769181961441
0.73499999999999999,1,0.40097745778688437,-0.56309597219627194,0.7969729230610666,0.26500000000000001,0.13597745778688436
0.73750000000000004,1,0.39957220484239636,-0.561107803594183,0.79356446497541921,0.26249999999999996,0.13707220484239641
0.73999999999999999,1,0.39817191168399868,-0.55912813677847106,0.79017171664207442,0.26000000000000001,0.13817191168399867
0.74249999999999994,1,0.3967765571076951,-0.55715693082657047,0.78679598784209659,0.25750000000000006,0.13927655710769504
0.745,1,0.39538612001583645,-0.55519414160712677,0.78343853586016121,0.255,0.14038612001583645
0.74750000000000005,1,0.39400057942497452,-0.55323972191096604,0.78010056570941899,0.25249999999999995,0.14150057942497457
0.75,1,0.39261991447339795,-0.55129362158144246,0.77678323039951436,0.25,0.14261991447339795
0.75249999999999995,1,0.39124410442833185,-0.54935578764407733,0.77348763124669262,0.24750000000000005,0.1437441044283318
0.755,1,0.38987312869283236,-0.54742616443535208,0.77021481822475935,0.245,0.14487312869283236
0.75750000000000006,1,0.38850696681233493,-0.54550469373058952,0.76696579035585188,0.24249999999999994,0.14600696681233499
0.76000000000000001,1,0.38714559848091101,-0.54359131487080437,0.76374149613971343,0.23999999999999999,0.14714559848091102
0.76249999999999996,1,0.38578900354718954,-0.54168596488843379,0.76054283402032774,0.23750000000000004,0.14828900354718949
0.76500000000000001,1,0.38443716201997391,-0.53978857863185115,0.75737065288859262,0.23499999999999999,0.14943716201997392
0.76750000000000007,1,0.3830900540735479,-0.53789908888859239,0.75422575261985758,0.23249999999999993,0.15059005407354797
0.77000000000000002,1,0.38174766005267846,-0.53601742650717887,0.75110888464493553,0.22999999999999998,0.15174766005267848
0.77249999999999996,1,0.38040996047730508,-0.53414352051748759,0.74802075255337819,0.22750000000000004,0.15290996047730504
0.77500000000000002,1,0.37907693604694603,-0.53227729824956305,0.74496201272762463,0.22499999999999998,0.15407693604694606
