arm,audit_seconds,cn_generation_seconds,cn_high_delta_rmse,cn_high_price_rmse,cn_high_stable_gamma_rmse,convexity_violation_rate,high_boundary_conditional_mae,high_boundary_conditional_rmse,high_boundary_false_count,high_boundary_found_rate,high_boundary_missed_count,high_boundary_near_price_mae,high_boundary_near_price_max_abs_error,high_boundary_near_price_rmse,high_boundary_shape_error,high_continuation_price_mae,high_continuation_price_max_abs_error,high_continuation_price_rmse,high_delta_rmse,high_exercise_f1,high_exercise_precision,high_exercise_price_mae,high_exercise_price_max_abs_error,high_exercise_price_rmse,high_exercise_recall,high_maturity_near_price_mae,high_maturity_near_price_max_abs_error,high_maturity_near_price_rmse,high_price_mae,high_price_max_abs_error,high_price_relative_l2,high_price_rmse,high_reference_generation_seconds,high_stable_gamma_rmse,high_strict_interior_price_mae,high_strict_interior_price_max_abs_error,high_strict_interior_price_rmse,high_strike_near_price_mae,high_strike_near_price_max_abs_error,high_strike_near_price_rmse,modes,monotonicity_violation_rate,normalized_complementarity_max,normalized_equation_violation_max,normalized_full_lcp_residual_max,normalized_full_lcp_residual_p95,normalized_obstacle_violation_max,option_type,projected_obstacle_violation,projection,raw_negative_premium_max,reduction_boundary_conditional_mae,reduction_boundary_conditional_rmse,reduction_boundary_false_count,reduction_boundary_found_rate,reduction_boundary_missed_count,reduction_boundary_near_price_mae,reduction_boundary_near_price_max_abs_error,reduction_boundary_near_price_rmse,reduction_boundary_shape_error,reduction_continuation_price_mae,reduction_continuation_price_max_abs_error,reduction_continuation_price_rmse,reduction_delta_rmse,reduction_exercise_f1,reduction_exercise_precision,reduction_exercise_price_mae,reduction_exercise_price_max_abs_error,reduction_exercise_price_rmse,reduction_exercise_recall,reduction_maturity_near_price_mae,reduction_maturity_near_price_max_abs_error,reduction_maturity_near_price_rmse,reduction_price_mae,reduction_price_max_abs_error,reduction_price_relative_l2,reduction_price_rmse,reduction_stable_gamma_rmse,reduction_strict_interior_price_mae,reduction_strict_interior_price_max_abs_error,reduction_strict_interior_price_rmse,reduction_strike_near_price_mae,reduction_strike_near_price_max_abs_error,reduction_strike_near_price_rmse,regime_id,split
O,0.016014292021282017,0.01447429193649441,0.0018570622461789616,0.0001280017351247677,0.010645710119044414,0.3756510868810334,2.0041307471227507,2.0290372442362505,0.0,0.9833333333333333,2.0,0.0001919542032904027,0.002785411367856396,0.0002724402041898709,0.15083794769610484,0.0002544427294967285,0.0028436588203443938,0.00038470355719855565,0.0018168750500238647,0.7721536670547148,0.9883180355227084,1.2054954063349104e-05,0.0002970480649347462,2.7984759464751767e-05,0.6335778694788323,2.750617179020678e-05,0.0028436588203443938,0.0001961321338023166,3.779861848510342e-05,0.0028436588203443938,8.506887438891358e-05,0.0001281347123173344,0.6006482089869678,0.015365882087974304,1.603167049935605e-05,0.0003471801250968104,3.72825220947279e-05,0.0005182674241381214,0.0028436588203443938,0.0005970317781188651,24,0.04690082644628099,2.511308169772331e-08,1.1333445702645179e-05,0.00010012855570421852,9.49582021357098e-05,0.00010012855570421852,call,0.0002970480649347462,raw,0.0002970480649347601,2.0176863575321735,2.042666337273597,0.0,0.9833333333333333,2.0,0.00013497272975706933,0.0004734116379397635,0.00016547102135741517,0.1508522002012866,3.987558546445496e-05,0.0004734116379397635,5.430518632887844e-05,0.0007427453410967912,0.7717679944095039,0.98736440576946,1.2557982765698e-05,0.00041994951452456464,3.017366949865878e-05,0.633450596512695,6.558089043741572e-06,0.0001762906373596329,1.8370209706206324e-05,1.547800518380842e-05,0.0004734116379397635,2.230118417235617e-05,3.3591068334406084e-05,0.01465986692736256,1.3421807693946269e-05,0.00024949077832495115,2.6205914227767743e-05,4.001298615312789e-05,0.0001762906373596329,4.969613325395881e-05,call_T050_s020_r005_q010,validation
O,0.008456542040221393,0.01447429193649441,0.0018570622461789616,0.0001280017351247677,0.010645710119044414,0.23321063962775193,2.004520202003193,2.029347591922093,0.0,0.9833333333333333,2.0,8.890092436485016e-05,0.002785411367856396,0.0002281158397766316,0.15017375252611717,0.0002518244871733484,0.0028436588203443938,0.00038395155103408386,0.0018283360418738228,0.7721536670547148,0.9883180355227084,5.938655499459877e-06,0.0001885925015143175,1.7629140263827375e-05,0.6335778694788323,2.4947567888311293e-05,0.0028436588203443938,0.00019569165675123183,3.205384355033732e-05,0.0028436588203443938,8.380672015144782e-05,0.00012623359664747834,0.6006482089869678,0.011883764222437403,1.1452472777830705e-05,0.0003471801250968104,3.5382219466586974e-05,0.0005167874009792322,0.0028436588203443938,0.0005967526330170238,24,0.02947658402203857,2.511308169772331e-08,1.0626612755066962e-05,1.0626612755066962e-05,3.7956291621082155e-06,0.0,call,0.0,hard,0.0002970480649347601,2.0180758124126155,2.0429771825117435,0.0,0.9833333333333333,2.0,6.663971701192654e-05,0.0004734116379397635,0.00011369825632350495,0.1501865410065259,3.902071345735662e-05,0.0004734116379397635,5.3938829783525214e-05,0.0004894025459899648,0.7717679944095039,0.98736440576946,6.227960195431749e-06,0.00041994951452456464,2.000595647520895e-05,0.633450596512695,3.999485141846087e-06,0.00014598484976071323,1.4415371544295511e-05,9.733230249042322e-06,0.0004734116379397635,1.7164746007870546e-05,2.5854329152970105e-05,0.009088862503995548,8.169225572384608e-06,0.00021219939111458141,2.0650813491923537e-05,3.8532962994238825e-05,0.00014598484976071323,4.744950576533731e-05,call_T050_s020_r005_q010,validation
O,0.008558457950130105,0.01447429193649441,0.0018570622461789616,0.0001280017351247677,0.010645710119044414,0.37287311618862423,nan,nan,0.0,0.0,120.0,9.60643490984639e-05,0.002785411367841341,0.0002262583041329799,nan,0.000258410881770491,0.0028436588203443938,0.0003846139559539122,0.0019103521068280312,0.0536922733695248,1.0,6.82001127411654e-05,0.00020271542980013213,7.038378730707372e-05,0.027586733914106678,8.34730781027338e-05,0.0028436588203443938,0.00020600877985424586,8.840213076183347e-05,0.0028436588203443938,9.421547977355426e-05,0.00014191175660127584,0.6006482089869678,0.011467345768218805,7.082731415364887e-05,0.0003471801250968104,7.571624298555958e-05,0.0005175539197726283,0.0028436588203443938,0.0005967108631143647,24,0.04690082644628099,2.508353674567041e-08,1.5584108217450865e-05,1.5584108217450865e-05,5.117160387769606e-06,0.0,call,0.0,softplus,0.0002970480649347601,nan,nan,0.0,0.0,120.0,7.83012101927229e-05,0.00047410962675281665,0.00011798289265344793,nan,4.610563799709518e-05,0.00047410962675281665,5.999136966903197e-05,0.0006385517690459379,0.05373223189700082,1.0,6.836071305584362e-05,0.00042143868605132306,7.09621488051527e-05,0.027607831141021718,6.216758745593161e-05,0.00014598484976071323,6.604190925001126e-05,6.598183234640155e-05,0.00047410962675281665,4.6387999018547434e-05,6.987173563903894e-05,0.009144251138883935,6.735919937253281e-05,0.00021219939111458141,6.988398032272349e-05,3.914494942132508e-05,0.00014598484976071323,4.7931037433822954e-05,call_T050_s020_r005_q010,validation
O,0.008437499986030161,0.01447429193649441,0.0018570622461789616,0.0001280017351247677,0.010645710119044414,0.41669560386137927,2.338437986857318,2.394564126482961,0.0,0.9166666666666666,10.0,0.00013151576368030643,0.0027866408339753505,0.00023822575525769382,0.15912851410673737,0.0002510261969785207,0.0028704145806117843,0.00038990310046159465,0.0018412163423654252,0.8208102882323847,0.9971594012891948,6.455900366103256e-06,0.00013413424685282394,1.4698343467211314e-05,0.6974629374904479,2.5078629529581902e-05,0.0028704145806117843,0.0001993594695291842,3.2431367289968366e-05,0.0028704145806117843,8.486368611512239e-05,0.00012782564815465457,0.6006482089869678,0.013261675968256021,1.13043059366261e-05,0.00048232758677241305,3.951949016884484e-05,0.0005135297015743314,0.0028704145806117843,0.0005981387552191494,32,0.09338842975206611,1.0877353218725376e-08,8.710809061408558e-06,3.673176925684382e-05,3.593553754891881e-05,3.673176925684382e-05,call,0.00010897091546197002,raw,0.00010897091546197696,2.3520615167871948,2.4082622788915082,0.0,0.9166666666666666,10.0,7.48917853802188e-05,0.0004088752342981117,0.00010396455706366246,0.15847443556028892,2.1195841236473733e-05,0.0004088752342981117,3.713202190933931e-05,0.00042950331335805985,0.8208196500067481,0.9967223861029171,6.8918953387383e-06,0.00036831999738901056,1.7384215947823295e-05,0.6976904252064852,2.954144705822896e-06,8.516192212212892e-05,1.0066697704635751e-05,8.420867084517683e-06,0.0004088752342981117,1.3561945955383663e-05,2.0427626166125867e-05,0.008170290093432576,7.279808131712682e-06,0.0001722511990131792,1.5602074456675814e-05,2.4174110103738233e-05,9.78205737804938e-05,3.075736331476511e-05,call_T050_s020_r005_q010,validation
O,0.00834441592451185,0.01447429193649441,0.0018570622461789616,0.0001280017351247677,0.010645710119044414,0.2292520313910688,2.340303304355786,2.3961110812679234,0.0,0.9166666666666666,10.0,9.592746580730098e-05,0.0027866408339753505,0.00023087386951957322,0.15878071242094902,0.0002502673358042055,0.0028704145806117843,0.00038971988939937453,0.001858778807148114,0.8208102882323847,0.9971594012891948,3.027813310161314e-06,0.00013413424685282394,1.0173067452825413e-05,0.6974629374904479,2.3683784337463515e-05,0.0028704145806117843,0.0001992357657490458,2.928677495746947e-05,0.0028704145806117843,8.456251700711501e-05,0.00012737201317604925,0.6006482089869678,0.01268854983125259,8.410248201848467e-06,0.00048232758677241305,3.864501532729215e-05,0.0005129359145419675,0.0028704145806117843,0.0005980661270000351,32,0.0,1.0877353218725376e-08,8.710806825353675e-06,8.710806825353675e-06,8.147008085627765e-06,0.0,call,0.0,hard,0.00010897091546197696,2.3539268342856627,2.40981431196291,0.0,0.9166666666666666,10.0,5.387464328068842e-05,0.0004088752342981117,9.611679946465385e-05,0.15813935155479367,2.1138021197213323e-05,0.0004088752342981117,3.7102785984134465e-05,0.000351788295572114,0.8208196500067481,0.9967223861029171,3.3778629145509444e-06,0.00036831999738901056,1.3532424700263977e-05,0.6976904252064852,1.559299513704509e-06,7.807670455811048e-05,8.367605607074842e-06,5.2762747520187835e-06,0.0004088752342981117,1.1702405859232624e-05,1.7626701427886813e-05,0.00642978170788832,4.103701319179669e-06,0.0001722511990131792,1.2224726230001051e-05,2.3580323071374393e-05,9.78205737804938e-05,3.010014209339168e-05,call_T050_s020_r005_q010,validation
O,0.008329292060807347,0.01447429193649441,0.0018570622461789616,0.0001280017351247677,0.010645710119044414,0.41461212584207235,nan,nan,0.0,0.0,120.0,0.00011536258777254727,0.0027866408339601097,0.0002313889214403531,nan,0.0002615003445469269,0.0028704145806117843,0.00039047098800658954,0.0019555188610216848,0.0536922733695248,1.0,6.746368207671801e-05,0.0001573639506454172,6.882692549133288e-05,0.027586733914106678,8.342008572168929e-05,0.0028704145806117843,0.00020932206723888757,8.807204285406758e-05,0.0028704145806117843,9.488778572468794e-05,0.00014292441522943526,0.6006482089869678,0.012570736411877054,7.0295792319068e-05,0.00048232758677241305,7.718879801278432e-05,0.000513769990568321,0.0028704145806117843,0.0005980534680530945,32,0.08960055096418733,1.0352396512200856e-08,1.4761943888584729e-05,1.4761943888584729e-05,9.015277424429543e-06,0.0,call,0.0,softplus,0.00010897091546197696,nan,nan,0.0,0.0,120.0,7.56575782677423e-05,0.00041020189254270534,0.0001053014672794726,nan,3.194767625778143e-05,0.00041020189254270534,4.6202120562974096e-05,0.0005607017694054941,0.05373223189700082,1.0,6.768083106201042e-05,0.00037080314948576,6.938440125278046e-05,0.027607831141021718,6.129347900361399e-05,0.00011382203606256913,6.486499347718216e-05,6.386125676595014e-05,0.00041020189254270534,4.467313375742366e-05,6.72887267850915e-05,0.006966695521666353,6.569557977151644e-05,0.00017225119901254082,6.781248619151842e-05,2.4890854460644215e-05,9.782057372721698e-05,3.153900311172418e-05,call_T050_s020_r005_q010,validation
O,0.008236250025220215,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.3535662198763803,1.1273235809062796,1.2781828865779299,0.0,1.0,0.0,0.0001490500922750035,0.0005159975800314021,0.0002090226828196607,0.07036199139219959,0.0005250648449000017,0.0019563388484627603,0.0006891800199229643,0.003959833825235505,0.703935543848776,0.8541134005113551,0.0002048418002225059,0.001177251815000213,0.0002999110396862955,0.5986717267552182,0.00012518070806854335,0.0019563388484627603,0.00021121892834692564,0.0003175902323864627,0.0019563388484627603,0.0003151810734300072,0.00047487947477370146,0.6047167920041829,0.04424038304833094,0.0003323719174356215,0.0018284816280255967,0.00048480426896206185,0.0005796479551067699,0.0019563388484627603,0.0007523477796146444,4,0.12603305785123967,2.421598255871431e-07,4.2982832828201676e-05,0.0005628349158099876,0.0005600553663724909,0.0005628349158099876,call,0.0016697435835696301,raw,0.0016697435835696301,1.13199925762748,1.2829533111937772,0.0,1.0,0.0,0.00014645089348104776,0.0005094978716873033,0.00020428902493423238,0.07184792752453974,0.0005440627937668641,0.0017540751972243052,0.00070117529410239,0.003923119745976127,0.7004219409282699,0.84884945104527,0.00020122673947787145,0.0011037087214093816,0.00029337410415567145,0.5961761909791908,0.00013314330342854367,0.000816859630155797,0.00021938669760683603,0.00032238197101200485,0.0017540751972243052,0.00031788516883988176,0.00047895323037678504,0.04384599730296728,0.00034021388438425855,0.0017540751972243052,0.0004957578233787345,0.00053044035838356,0.0017044439128426903,0.0006608476119344755,call_T050_s040_r005_q003,validation
O,0.008604624890722334,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.19786096256684493,1.134034450254965,1.2849781445025792,0.0,1.0,0.0,0.00011977447625345546,0.0005159975800314021,0.00020301937065752076,0.07059107987179533,0.00038220346292649435,0.0019563388484627603,0.0005182795438044462,0.0035763325116639068,0.703935543848776,0.8541134005113551,0.00012562451117613814,0.0007490819469608834,0.0002426889942144009,0.5986717267552182,0.00010635099194408037,0.0019563388484627603,0.00018682612127779883,0.00021596427596495628,0.0019563388484627603,0.00024180958951390623,0.000364331555870244,0.6047167920041829,0.05418017532590044,0.00021449827085843475,0.0018284816280255967,0.00035496681908177426,0.0005795045877606549,0.0019563388484627603,0.0007523333576374407,4,0.0,2.421598255871431e-07,4.2982832828201676e-05,4.2982832828201676e-05,2.2671131957028885e-05,0.0,call,0.0,hard,0.0016697435835696301,1.1396026022352936,1.2897673072912277,0.0,1.0,0.0,0.00011873019050028614,0.0005094978716873033,0.00019801100165571343,0.07208472054120792,0.0003937708126112662,0.0017044439128426903,0.0005255279190056049,0.0035335443045080837,0.7004219409282699,0.84884945104527,0.00012619822807318016,0.0007490819469608834,0.0002431586037193054,0.5961761909791908,0.00011431358730408067,0.000816859630155797,0.00019499347068005493,0.00022075601459049847,0.0017044439128426903,0.00024461125358668615,0.00036855242576878516,0.05454013470791568,0.00022230992761134493,0.0016683843991558422,0.000368580904748778,0.0005302969910374451,0.0017044439128426903,0.0006608172666710272,call_T050_s040_r005_q003,validation
O,0.008463374921120703,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.27085214250989653,nan,nan,0.0,0.0,120.0,0.00014792348824027533,0.0005165701217423324,0.00021016475789948583,nan,0.0003790053036072217,0.0019563388484627603,0.0005156792073664378,0.003584131554837783,0.12284462671264795,0.5301689460981497,0.00015314704673617143,0.0007491377499238006,0.00024787718253101274,0.0694707990723171,0.0001369695530057129,0.0019563388484627603,0.0001936877439923505,0.00023267025650123283,0.0019563388484627603,0.00024244850050527937,0.0003652941952594325,0.6047167920041829,0.05374722947876426,0.00022992582344612023,0.0018284816280255967,0.00035560135122692557,0.0005793515604649423,0.0019563388484627603,0.0007523166319551579,4,0.11453168044077135,2.4214855431191457e-07,4.2981836427963594e-05,4.2981836427963594e-05,1.779743798573352e-05,0.0,call,0.0,softplus,0.0016697435835696301,nan,nan,0.0,0.0,120.0,0.00014423032167386421,0.0005101087457510811,0.000205242817698896,nan,0.0003904035250808567,0.0017044439128426903,0.0005229066360470097,0.003539586691478049,0.11503267973856209,0.49557522123893805,0.0001538831760664323,0.0007491377499238006,0.00024836865678179866,0.06506813140382381,0.00014488048941893218,0.000816859630155797,0.00020145669383014674,0.00023746737699537377,0.0017044439128426903,0.00024522698628724163,0.0003694801417961039,0.054109314388336036,0.00023780196477305717,0.0016683843991558422,0.00036917289232706957,0.0005301155048421107,0.0017044439128426903,0.0006607799994460909,call_T050_s040_r005_q003,validation
O,0.008206250029616058,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.370997985971248,1.08060468486128,1.088242729591558,0.0,1.0,0.0,8.968231049064681e-05,0.0003042595462097175,0.00011010855168887942,0.02538722668724315,0.00022608408291790392,0.0025422939665023705,0.0003023541227203617,0.002185026624034286,0.7629229180586771,0.9001003296545793,3.766071957710257e-05,0.00033150137739704184,5.8248221999847686e-05,0.6620282521610795,4.037969000513196e-05,0.0025422939665023705,0.00016990792793895193,0.00010400334904379413,0.0025422939665023705,0.00012307423916326515,0.00018543445333180314,0.6047167920041829,0.027283663011981502,0.00010130191169390204,0.001095379179612832,0.0001700232209771967,0.0003830369443713592,0.0025422939665023705,0.000485815348480158,8,0.11859504132231405,2.0084700234685473e-07,3.681506604185184e-05,0.0001415082393846985,0.0001412175272968735,0.0001415082393846985,call,0.0004198077768412722,raw,0.0004198077768412722,1.0863210677973418,1.0938157646254885,0.0,1.0,0.0,9.255888097457986e-05,0.00030505500462263413,0.00011419019920829106,0.02549399458886201,0.00020882455210339683,0.0010187910154268454,0.00026004497315628957,0.0018300415937824567,0.7601556798832401,0.8958004873154651,3.671589429795066e-05,0.00031212174759261846,5.547324542447056e-05,0.6601880215485371,2.2418481351357822e-05,0.00042283088722286366,5.7746350019011705e-05,9.753757283666921e-05,0.0010187910154268454,0.0001067875388474998,0.00016089532230035788,0.025660146509905342,0.00010088630107391468,0.0010187910154268454,0.00016376834151509467,0.00023020365277094437,0.00047300796113861066,0.00026746141300334635,call_T050_s040_r005_q003,validation
O,0.008138541947118938,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.1868879783318286,1.0856317670838929,1.092944232413197,0.0,1.0,0.0,3.810007895690692e-05,0.0003042595462097175,7.689892945695405e-05,0.02577924737842898,0.00019429877756754998,0.0025422939665023705,0.00028102586664819474,0.0021386546022081404,0.7629229180586771,0.9001003296545793,1.092103586352549e-05,0.0002484238360156432,2.288551965607253e-05,0.6620282521610795,3.579291307936872e-05,0.0025422939665023705,0.0001679832715050441,7.548713507015389e-05,0.0025422939665023705,0.00011134889281381176,0.00016776801716108968,0.6047167920041829,0.029175481458797854,6.898294214259086e-05,0.001095379179612832,0.00014728155718230174,0.0003830369443713592,0.0025422939665023705,0.000485815348480158,8,0.0,2.0084700234685473e-07,3.681506604185184e-05,3.681506604185184e-05,1.0481170104788206e-05,0.0,call,0.0,hard,0.0004198077768412722,1.0913481500199547,1.0985190008056505,0.0,1.0,0.0,4.238955201404983e-05,0.00030505500462263413,8.213739015253554e-05,0.025718408070651844,0.00017509025442900852,0.0010187910154268454,0.00023299136871497873,0.0017798479868630169,0.7601556798832401,0.8958004873154651,1.1051519879361707e-05,0.0002484238360156432,2.3281553819053422e-05,0.6601880215485371,1.7831704425594576e-05,0.00042283088722286366,5.122146584434333e-05,6.902135886302899e-05,0.0010187910154268454,9.27633092865576e-05,0.0001397652076861017,0.027949336065456295,6.853978956211208e-05,0.0010187910154268454,0.00013956654590579955,0.00023020365277094437,0.00047300796113861066,0.00026746141300334635,call_T050_s040_r005_q003,validation
O,0.008338375017046928,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.3100215292728662,nan,nan,0.0,0.0,120.0,7.16405733647521e-05,0.0003079392294949024,9.497858428387344e-05,nan,0.000192800315028096,0.0025422939665023713,0.00027996312302311035,0.0021670652165414993,0.07332182390575809,1.0,6.258313066933721e-05,0.0002564332490584409,6.74451472383697e-05,0.038056082648113006,8.389149597395825e-05,0.0025422939665023713,0.0001784480335264374,0.00010843174656780053,0.0025422939665023713,0.00011599526946418384,0.00017476865612496288,0.6047167920041829,0.028566077629894434,0.0001014793214604459,0.001095379179612832,0.00015501796626426453,0.00038315449255830065,0.0025422939665023713,0.00048582286610194294,8,0.1134297520661157,2.0083765396779925e-07,3.681421261879586e-05,3.681421261879586e-05,1.0480927137079921e-05,0.0,call,0.0,softplus,0.0004198077768412722,nan,nan,0.0,0.0,120.0,7.262126330745597e-05,0.000308734687907819,9.851071236620281e-05,nan,0.00017336863519538395,0.0010187910154268454,0.00023157366787960478,0.0018106643952076106,0.07346357346357346,1.0,6.288206403088923e-05,0.0002564332490584409,6.770638548210658e-05,0.0381324601246435,6.562468170341952e-05,0.00042283088722286366,7.87913481324238e-05,0.00010192704177865892,0.0010187910154268454,9.825400310692692e-05,0.00014803796086887243,0.027330443721521644,0.00010109274288382537,0.0010187910154268454,0.0001476664460813197,0.00023007728033830823,0.00047300796113861066,0.0002674446385004532,call_T050_s040_r005_q003,validation
O,0.00833708408754319,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.28064448920063895,1.0175486618427394,1.0423521683767805,0.0,1.0,0.0,3.4546809658727674e-05,0.00019212227362386258,5.472500887845693e-05,0.06489604831090373,9.849931192212453e-05,0.002440717010865524,0.0001654378987602215,0.0011225754098937685,0.7628076098954614,0.993068469991547,2.5642929192599453e-05,0.0001239868242373099,3.587346068914634e-05,0.6192283364958887,3.0464170850198933e-05,0.002440717010865524,0.00014790951501083963,5.1295183339905075e-05,0.002440717010865524,6.791412978644751e-05,0.00010232539007410681,0.6047167920041829,0.012709155170973284,4.4647649914853774e-05,0.0004037100938280025,7.231902275089612e-05,0.0003029904724819351,0.002440717010865524,0.00038062422801837944,12,0.029614325068870524,7.746598978036805e-08,7.139281461828219e-06,4.1793311540666255e-05,3.850572656852648e-05,4.1793311540666255e-05,call,0.0001239868242373099,raw,0.00012398682423726826,1.0229515910688136,1.0480597083773642,0.0,1.0,0.0,3.999069559025477e-05,0.0001929177320367792,6.216519534291342e-05,0.0651386354508839,5.2701555717219924e-05,0.000249649252692663,6.965263834172241e-05,0.0006185957998148871,0.7651800806137043,0.9949281487743026,2.547068159153542e-05,0.0001381966276465807,3.572017077733243e-05,0.6216330410901024,8.362785303302696e-06,0.0001472852669486685,2.1203907679147346e-05,3.509383183580095e-05,0.000249649252692663,3.344655663859258e-05,5.0393468828685526e-05,0.011002876596124398,3.6270432063673484e-05,0.000249649252692663,4.969770276875661e-05,8.1048947241027e-05,0.00019771305931727545,9.603299260501194e-05,call_T050_s040_r005_q003,validation
O,0.008446458028629422,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.19348565872630044,1.021565623265045,1.0465567014037969,0.0,1.0,0.0,3.0836078930319516e-05,0.00019212227362386258,5.427253300268375e-05,0.0649050840070629,9.845948416943303e-05,0.002440717010865524,0.00016543580776124243,0.0011145531794155912,0.7628076098954614,0.993068469991547,1.1855099574247591e-05,0.00012146784731492666,2.4411029716586956e-05,0.6192283364958887,3.0201491325869852e-05,0.002440717010865524,0.00014790609022066238,4.234793493987705e-05,0.002440717010865524,6.644548880341985e-05,0.00010011260663802849,0.6047167920041829,0.012729662227992981,3.410914370382931e-05,0.0004037100938280025,6.854490582774712e-05,0.0003029904724819351,0.002440717010865524,0.00038062422801837944,12,0.029614325068870524,7.746598978036805e-08,7.139281461828219e-06,7.139281461828219e-06,5.192076483656082e-06,0.0,call,0.0,hard,0.00012398682423726826,1.0269685524911192,1.0522690306281395,0.0,1.0,0.0,3.734626703098959e-05,0.0001929177320367792,6.189983208522619e-05,0.06520293320616602,5.267686390424347e-05,0.000249649252692663,6.964928668984828e-05,0.0006038498618650323,0.7651800806137043,0.9949281487743026,1.1646987878165799e-05,0.0001381966276465807,2.4155065031115192e-05,0.6216330410901024,8.100105778973617e-06,0.0001472852669486685,2.1180512555752704e-05,2.6146583435772913e-05,0.000249649252692663,3.035392010067329e-05,4.5733835711407856e-05,0.011043079843064662,2.5711384211971173e-05,0.000249649252692663,4.402210403856703e-05,8.1048947241027e-05,0.00019771305931727545,9.603299260501194e-05,call_T050_s040_r005_q003,validation
O,0.008304374990984797,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.2612681436210848,nan,nan,0.0,0.0,120.0,8.381455071390561e-05,0.00020301088306329262,8.930061452553892e-05,nan,0.00010184991832506295,0.002440717010865524,0.0001666585067910216,0.0011907079219296052,0.07332182390575809,1.0,6.728709839508481e-05,0.00014745823517081647,7.090305211725273e-05,0.038056082648113006,7.926837426903638e-05,0.002440717010865524,0.00015945647102795556,7.945644043039916e-05,0.002440717010865524,7.578074803177964e-05,0.00011417792772788864,0.6047167920041829,0.012878962889640218,7.106121564376148e-05,0.0004037100938280025,8.79747380392397e-05,0.00030306687377702085,0.002440717010865524,0.0003806402127672658,12,0.029614325068870524,7.746238444082059e-08,7.186827652934206e-06,7.186827652934206e-06,5.606703390184217e-06,0.0,call,0.0,softplus,0.00012398682423726826,nan,nan,0.0,0.0,120.0,8.75031138807214e-05,0.00020380634147620924,9.406209023459305e-05,nan,5.560830889278567e-05,0.00025068709040532156,7.22496135187515e-05,0.0007328119959365971,0.07346357346357346,1.0,6.714664069655408e-05,0.00016059769445941896,7.07427744845265e-05,0.0381324601246435,5.685036086402829e-05,0.0001472852669486685,6.293211186006926e-05,6.306909621511854e-05,0.00025068709040532156,4.730839952182317e-05,7.127891765955843e-05,0.011349629667228,6.253671036317941e-05,0.00025068709040532156,7.038809075753249e-05,8.112024592881524e-05,0.00019771305931727545,9.604484892915618e-05,call_T050_s040_r005_q003,validation
O,0.008254499989561737,0.014497791999019682,0.0008667010949011577,8.10139253777321e-05,0.0034210998741864037,0.2852281408431141,1.2219860290375752,1.3228164903376516,0.0,0.9833333333333333,2.0,3.7238928958216454e-05,0.00016341843569045444,4.668793946146041e-05,0.15168579960357276,9.196378196535847e-05,0.002375449198471234,0.0001456419149676016,0.0009699580340688349,0.7394560504532912,0.9811715481171548,2.179673278796516e-05,0.00012018327405437102,3.3126815355143124e-05,0.5932953826691967,2.957547891164153e-05,0.002375449198471234,0.00013522142637671428,4.650209024370332e-05,0.002375449198471234,6.0025940427369356e-05,9.044035148664099e-05,0.6047167920041829,0.00975919956215894,3.933992119248498e-05,0.0003079654238696411,6.267639137871479e-05,0.00028997397723532804,0.002375449198471234,0.00034054224893700474,16,0.02940771349862259,4.3304772130905597e-08,7.181399973381108e-06,2.8941466827126447e-05,2.610670860591816e-05,2.8941466827126447e-05,call,8.585968492047513e-05,raw,8.585968492038178e-05,1.2274080610558071,1.3282695753631228,0.0,0.9833333333333333,2.0,3.891576748982217e-05,0.00016421389410337106,5.032716087727891e-05,0.15238918684712624,3.830700320271665e-05,0.00020637992946537231,4.862049951790246e-05,0.0004860040796208241,0.7431428007630072,0.9848326359832636,2.1469993176988565e-05,0.00012005895549848737,3.25451428910827e-05,0.5967043413964297,7.824747712209016e-06,7.818170276410917e-05,1.729136801065898e-05,2.7420043711317987e-05,0.00020637992946537231,2.5878485380935238e-05,3.8990759511339364e-05,0.008606395744727826,2.9692443037218216e-05,0.00020637992946537231,4.095947062126409e-05,2.6253505269154544e-05,6.422960745622319e-05,3.0750790256879936e-05,call_T050_s040_r005_q003,validation
