all_gates_pass,boundary_found_count,boundary_roundtrip_max,boundary_roundtrip_pass,canonical_points,endpoint_max_error,endpoint_pass,failure_reason,max_row_pairing_relative_error,minimum_aligned_multiplier,multiplier_nonnegative_pass,multiplier_roundtrip_rmse,no_boundary_count,option_type,pairing_pass,regime_id,source_multiplier_correction_max,status,surface_rmse_pass,surface_roundtrip_rmse,trajectory_pairing_relative_error
False,120,0.0,True,1921,0.0,True,,0.0009657638732843107,0.0,True,1.710504803340695e-05,0,call,False,call_T050_s060_r001_q006,0.0,COMPLETE,True,1.4478111005086646e-06,0.0003130542551120841
False,55,0.0,True,1921,0.0,True,,0.16621880465511976,0.0,True,1.0961419600274733e-08,65,call,False,call_T050_s060_r010_q003,0.0,COMPLETE,True,2.6554269428179464e-06,0.005024746698651342
False,120,0.0,True,1921,0.0,True,,0.0017316033604461993,0.0,True,7.660157439630689e-07,0,call,False,call_T050_s060_r010_q006,0.0,COMPLETE,True,7.713713717593984e-07,0.0004117772127396733
True,120,0.0,True,1921,0.0,True,,0.0001790174219005023,0.0,True,4.7558900681813265e-06,0,call,True,call_T100_s020_r001_q003,0.0,COMPLETE,True,5.02510926271621e-07,7.395393777210497e-05
True,120,0.0,True,1921,0.0,True,,0.00012448669806617638,0.0,True,8.133240970846265e-06,0,call,True,call_T100_s020_r001_q006,0.0,COMPLETE,True,3.518531302477527e-07,5.589997397720621e-05
True,120,0.0,True,1921,0.0,True,,8.709909750982981e-05,0.0,True,1.0523748530146021e-05,0,call,True,call_T100_s020_r001_q010,0.0,COMPLETE,True,3.611592289380356e-07,4.272640484575383e-05
True,120,0.0,True,1921,0.0,True,,0.0002485945328282951,0.0,True,7.487759928555508e-07,0,call,True,call_T100_s020_r005_q003,0.0,COMPLETE,True,1.4214935088839289e-06,7.33596630076061e-05
True,120,0.0,True,1921,0.0,True,,0.00011651105827296584,0.0,True,4.485832859926356e-06,0,call,True,call_T100_s020_r005_q006,0.0,COMPLETE,True,4.97999313497006e-07,4.227927355884503e-05
True,120,0.0,True,1921,0.0,True,,0.00010065872600360483,0.0,True,8.188840005056292e-06,0,call,True,call_T100_s020_r005_q010,0.0,COMPLETE,True,3.612621081647758e-07,3.83603154662056e-05
False,120,0.0,True,1921,0.0,True,,0.015468139315413975,0.0,True,1.7875254824076655e-08,0,call,False,call_T100_s020_r010_q003,0.0,COMPLETE,True,2.490621169556534e-06,0.0051571177577732445
True,120,0.0,True,1921,0.0,True,,0.00021318994068020189,0.0,True,3.1932875439279396e-06,0,call,True,call_T100_s020_r010_q006,0.0,COMPLETE,True,1.688757946999379e-06,7.772973741311888e-05
True,120,0.0,True,1921,0.0,True,,8.462227850939567e-05,0.0,True,4.996289365085968e-06,0,call,True,call_T100_s020_r010_q010,0.0,COMPLETE,True,5.077197277727583e-07,2.758967955933099e-05
False,120,0.0,True,1921,0.0,True,,0.0008152532405556602,0.0,True,1.4226462566709561e-05,0,call,False,call_T100_s040_r001_q003,0.0,COMPLETE,True,1.4049657756545747e-06,0.000280315342847418
False,120,0.0,True,1921,0.0,True,,0.0005507780295457699,0.0,True,2.6741210548933344e-05,0,call,False,call_T100_s040_r001_q006,0.0,COMPLETE,True,9.438402917546215e-07,0.00019074056990860342
False,120,0.0,True,1921,0.0,True,,0.0003748356783231404,0.0,True,3.680798276467622e-05,0,call,False,call_T100_s040_r001_q010,0.0,COMPLETE,True,6.669088146125367e-07,0.00014695093772826341
False,120,0.0,True,1921,0.0,True,,0.0013886341810408246,0.0,True,1.0073144555709969e-06,0,call,False,call_T100_s040_r005_q003,0.0,COMPLETE,True,6.893396210861187e-07,0.00035511928140235567
False,120,0.0,True,1921,0.0,True,,0.0006376751530136728,0.0,True,1.8968117125355898e-05,0,call,False,call_T100_s040_r005_q006,0.0,COMPLETE,True,1.31763425205346e-06,0.00020519481856693753
False,120,0.0,True,1921,0.0,True,,0.00042760168926326853,0.0,True,3.2174524250185446e-05,0,call,False,call_T100_s040_r005_q010,0.0,COMPLETE,True,8.50165391193504e-07,0.0001539851524599548
False,67,0.0,True,1921,0.0,True,,0.16609701190746362,0.0,True,3.383754351389188e-08,53,call,False,call_T100_s040_r010_q003,0.0,COMPLETE,True,1.4570225315733054e-06,0.007700291246756523
False,120,0.0,True,1921,0.0,True,,0.0011093005456301503,0.0,True,6.926022475062444e-06,0,call,False,call_T100_s040_r010_q006,0.0,COMPLETE,True,1.4509089770864221e-06,0.0003030403640652406
False,120,0.0,True,1921,0.0,True,,0.0005057630951616245,0.0,True,2.5326054969206525e-05,0,call,False,call_T100_s040_r010_q010,0.0,COMPLETE,True,1.2044045314768563e-06,0.00016686910958134274
False,120,0.0,True,1921,0.0,True,,0.0034905775561723446,0.0,True,1.221299132469626e-05,0,call,False,call_T100_s060_r001_q003,0.0,COMPLETE,True,1.3258535849205455e-06,0.0007738082531882969
False,120,0.0,True,1921,0.0,True,,0.0017278151375268915,0.0,True,5.50881382845668e-05,0,call,False,call_T100_s060_r001_q006,0.0,COMPLETE,True,1.6880136866000748e-06,0.00048724494843545497
False,120,0.0,True,1921,0.0,True,,0.009015844416195492,0.0,True,7.060253565630559e-08,0,call,False,call_T100_s060_r005_q003,0.0,COMPLETE,True,5.464892073232499e-07,0.0011179207857500847
False,120,0.0,True,1921,0.0,True,,0.0024249633160525596,0.0,True,3.2103392193655096e-05,0,call,False,call_T100_s060_r005_q006,0.0,COMPLETE,True,1.667840608731152e-06,0.0006085430553362187
,28,,,1921,,,source multiplier minimum -1.066e-14 is below the frozen -1e-14 rule,,,,,,call,,call_T100_s060_r010_q003,,FAILED_SOURCE_MULTIPLIER,,,
False,120,0.0,True,1921,0.0,True,,0.004636615338550055,0.0,True,2.5990163926801287e-06,0,call,False,call_T100_s060_r010_q006,0.0,COMPLETE,True,6.933019556718926e-07,0.0009000445007712723
False,120,0.0,True,1921,0.0,True,,0.0002586190907999409,0.0,True,1.3403898049700907e-05,0,call,False,call_T200_s020_r001_q003,0.0,COMPLETE,True,5.851110574718446e-07,0.00010032742842488058
True,120,0.0,True,1921,0.0,True,,0.00014681663538312857,0.0,True,1.8589481219490682e-05,0,call,True,call_T200_s020_r001_q006,0.0,COMPLETE,True,3.318758397771527e-07,6.347505873832717e-05
True,120,0.0,True,1921,0.0,True,,0.0001080830391754934,0.0,True,2.533901188364295e-05,0,call,True,call_T200_s020_r001_q010,0.0,COMPLETE,True,3.6767928143996957e-07,4.8669951232579715e-05
False,120,0.0,True,1921,0.0,True,,0.0004094133983302316,0.0,True,4.257181472893758e-06,0,call,False,call_T200_s020_r005_q003,0.0,COMPLETE,True,1.6269684466021391e-06,0.00013075495748063646
True,120,0.0,True,1921,0.0,True,,0.0001847498581467231,0.0,True,1.4687209328984724e-05,0,call,True,call_T200_s020_r005_q006,0.0,COMPLETE,True,5.87015455441006e-07,6.94522082157539e-05
True,120,0.0,True,1921,0.0,True,,0.0001206266115104635,0.0,True,2.189318840214747e-05,0,call,True,call_T200_s020_r005_q010,0.0,COMPLETE,True,3.4647366290436284e-07,5.0615198380550555e-05
False,120,0.0,True,1921,0.0,True,,0.0332866171351331,0.0,True,5.930634318880019e-08,0,call,False,call_T200_s020_r010_q003,0.0,COMPLETE,True,2.409626560335095e-06,0.008246626431979745
False,120,0.0,True,1921,0.0,True,,0.00037018341684862116,0.0,True,1.1355816871784672e-05,0,call,False,call_T200_s020_r010_q006,0.0,COMPLETE,True,1.6604821382407594e-06,0.00012633951963144966
True,120,0.0,True,1921,0.0,True,,0.0001468282122767034,0.0,True,1.481904597426327e-05,0,call,True,call_T200_s020_r010_q010,0.0,COMPLETE,True,5.238991101825705e-07,4.2698050818606054e-05
False,120,0.0,True,1921,0.0,True,,0.0014011669578825711,0.0,True,4.76159848576205e-05,0,call,False,call_T200_s040_r001_q003,0.0,COMPLETE,True,1.64204107935747e-06,0.00045297628717517487
False,120,0.0,True,1921,0.0,True,,0.0007519744015917366,0.0,True,8.293872577937086e-05,0,call,False,call_T200_s040_r001_q006,0.0,COMPLETE,True,1.1469183318535406e-06,0.0002779737110959837
False,120,0.0,True,1921,0.0,True,,0.00048338808587781735,0.0,True,0.00010150791963365135,0,call,False,call_T200_s040_r001_q010,0.0,COMPLETE,True,7.538056122518602e-07,0.00019339085511146253
False,120,0.0,True,1921,0.0,True,,0.0031812553559122216,0.0,True,4.333775318451101e-06,0,call,False,call_T200_s040_r005_q003,0.0,COMPLETE,True,9.053352863483796e-07,0.0007514376190878722
False,120,0.0,True,1921,0.0,True,,0.0010800998975404137,0.0,True,6.818561179811137e-05,0,call,False,call_T200_s040_r005_q006,0.0,COMPLETE,True,1.5153508221400902e-06,0.0003444064953369813
False,120,0.0,True,1921,0.0,True,,0.0005877177159429647,0.0,True,9.628019734883755e-05,0,call,False,call_T200_s040_r005_q010,0.0,COMPLETE,True,9.772263857139417e-07,0.00022025837469317276
,120,,,1921,,,source multiplier minimum -1.066e-14 is below the frozen -1e-14 rule,,,,,,call,,call_T200_s060_r001_q003,,FAILED_SOURCE_MULTIPLIER,,,
False,120,0.0,True,1921,0.0,True,,0.0033282944986936557,0.0,True,0.00016676357002797141,0,call,False,call_T200_s060_r001_q006,0.0,COMPLETE,True,1.7298469982614657e-06,0.0008228016632786792
,87,,,1921,,,source multiplier minimum -1.110e-14 is below the frozen -1e-14 rule,,,,,,call,,call_T200_s060_r005_q003,,FAILED_SOURCE_MULTIPLIER,,,
,120,,,1921,,,source multiplier minimum -1.021e-14 is below the frozen -1e-14 rule,,,,,,call,,call_T200_s060_r005_q006,,FAILED_SOURCE_MULTIPLIER,,,
,14,,,1921,,,source multiplier minimum -1.066e-14 is below the frozen -1e-14 rule,,,,,,call,,call_T200_s060_r010_q003,,FAILED_SOURCE_MULTIPLIER,,,
,120,,,1921,,,source multiplier minimum -1.465e-14 is below the frozen -1e-14 rule,,,,,,call,,call_T200_s060_r010_q006,,FAILED_SOURCE_MULTIPLIER,,,
